date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-01 00:00:00.000,D22,OBJECTIF MARS,0,6,0,0,1,1,1,2025
2025-01-01 01:00:00.000,D22,OBJECTIF MARS,0,22,1,0,1,1,1,2025
2025-01-01 02:00:00.000,D22,OBJECTIF MARS,0,38,2,0,1,1,1,2025
2025-01-01 03:00:00.000,D22,OBJECTIF MARS,0,54,3,0,1,1,1,2025
2025-01-01 04:00:00.000,D22,OBJECTIF MARS,0,70,4,0,1,1,1,2025
2025-01-01 05:00:00.000,D22,OBJECTIF MARS,0,86,5,0,1,1,1,2025
2025-01-01 06:00:00.000,D22,OBJECTIF MARS,0,102,6,0,1,1,1,2025
2025-01-01 07:00:00.000,D22,OBJECTIF MARS,0,118,7,0,1,1,1,2025
2025-01-01 08:00:00.000,D22,OBJECTIF MARS,0,134,8,0,1,1,1,2025
2025-01-01 09:00:00.000,D22,OBJECTIF MARS,165,150,9,0,1,1,1,2025
2025-01-01 10:00:00.000,D22,OBJECTIF MARS,442,166,10,0,1,1,1,2025
2025-01-01 11:00:00.000,D22,OBJECTIF MARS,595,182,11,0,1,1,1,2025
2025-01-01 12:00:00.000,D22,OBJECTIF MARS,572,198,12,0,1,1,1,2025
2025-01-01 13:00:00.000,D22,OBJECTIF MARS,685,214,13,0,1,1,1,2025
2025-01-01 14:00:00.000,D22,OBJECTIF MARS,542,230,14,0,1,1,1,2025
2025-01-01 15:00:00.000,D22,OBJECTIF MARS,659,246,15,0,1,1,1,2025
2025-01-01 16:00:00.000,D22,OBJECTIF MARS,598,262,16,0,1,1,1,2025
2025-01-01 17:00:00.000,D22,OBJECTIF MARS,482,278,17,0,1,1,1,2025
2025-01-01 18:00:00.000,D22,OBJECTIF MARS,466,294,18,0,1,1,1,2025
2025-01-01 19:00:00.000,D22,OBJECTIF MARS,345,310,19,0,1,1,1,2025
2025-01-01 20:00:00.000,D22,OBJECTIF MARS,264,326,20,0,1,1,1,2025
2025-01-01 21:00:00.000,D22,OBJECTIF MARS,37,342,21,0,1,1,1,2025
2025-01-01 22:00:00.000,D22,OBJECTIF MARS,0,358,22,0,1,1,1,2025
2025-01-01 23:00:00.000,D22,OBJECTIF MARS,0,374,23,0,1,1,1,2025
2025-01-02 00:00:00.000,D22,OBJECTIF MARS,0,390,0,0,1,2,1,2025
2025-01-02 01:00:00.000,D22,OBJECTIF MARS,0,406,1,0,1,2,1,2025
2025-01-02 02:00:00.000,D22,OBJECTIF MARS,0,422,2,0,1,2,1,2025
2025-01-02 03:00:00.000,D22,OBJECTIF MARS,0,438,3,0,1,2,1,2025
2025-01-02 04:00:00.000,D22,OBJECTIF MARS,0,454,4,0,1,2,1,2025
2025-01-02 05:00:00.000,D22,OBJECTIF MARS,0,470,5,0,1,2,1,2025
2025-01-02 06:00:00.000,D22,OBJECTIF MARS,0,486,6,0,1,2,1,2025
2025-01-02 07:00:00.000,D22,OBJECTIF MARS,0,502,7,0,1,2,1,2025
2025-01-02 08:00:00.000,D22,OBJECTIF MARS,0,518,8,0,1,2,1,2025
2025-01-02 09:00:00.000,D22,OBJECTIF MARS,75,534,9,0,1,2,1,2025
2025-01-02 10:00:00.000,D22,OBJECTIF MARS,306,550,10,0,1,2,1,2025
2025-01-02 11:00:00.000,D22,OBJECTIF MARS,366,566,11,0,1,2,1,2025
2025-01-02 12:00:00.000,D22,OBJECTIF MARS,388,582,12,0,1,2,1,2025
2025-01-02 13:00:00.000,D22,OBJECTIF MARS,289,598,13,0,1,2,1,2025
2025-01-02 14:00:00.000,D22,OBJECTIF MARS,223,614,14,0,1,2,1,2025
2025-01-02 15:00:00.000,D22,OBJECTIF MARS,253,630,15,0,1,2,1,2025
2025-01-02 16:00:00.000,D22,OBJECTIF MARS,263,646,16,0,1,2,1,2025
2025-01-02 17:00:00.000,D22,OBJECTIF MARS,471,662,17,0,1,2,1,2025
2025-01-02 18:00:00.000,D22,OBJECTIF MARS,355,678,18,0,1,2,1,2025
2025-01-02 19:00:00.000,D22,OBJECTIF MARS,308,694,19,0,1,2,1,2025
2025-01-02 20:00:00.000,D22,OBJECTIF MARS,196,710,20,0,1,2,1,2025
2025-01-02 21:00:00.000,D22,OBJECTIF MARS,106,726,21,0,1,2,1,2025
2025-01-02 22:00:00.000,D22,OBJECTIF MARS,13,742,22,0,1,2,1,2025
2025-01-02 23:00:00.000,D22,OBJECTIF MARS,13,758,23,0,1,2,1,2025
2025-01-03 00:00:00.000,D22,OBJECTIF MARS,13,774,0,0,1,3,1,2025
2025-01-03 01:00:00.000,D22,OBJECTIF MARS,13,790,1,0,1,3,1,2025
2025-01-03 02:00:00.000,D22,OBJECTIF MARS,13,806,2,0,1,3,1,2025
2025-01-03 03:00:00.000,D22,OBJECTIF MARS,13,822,3,0,1,3,1,2025
2025-01-03 04:00:00.000,D22,OBJECTIF MARS,13,838,4,0,1,3,1,2025
2025-01-03 05:00:00.000,D22,OBJECTIF MARS,13,854,5,0,1,3,1,2025
2025-01-03 06:00:00.000,D22,OBJECTIF MARS,13,870,6,0,1,3,1,2025
2025-01-03 07:00:00.000,D22,OBJECTIF MARS,13,886,7,0,1,3,1,2025
2025-01-03 08:00:00.000,D22,OBJECTIF MARS,13,902,8,0,1,3,1,2025
2025-01-03 09:00:00.000,D22,OBJECTIF MARS,232,918,9,0,1,3,1,2025
2025-01-03 10:00:00.000,D22,OBJECTIF MARS,655,934,10,0,1,3,1,2025
2025-01-03 11:00:00.000,D22,OBJECTIF MARS,760,950,11,0,1,3,1,2025
2025-01-03 12:00:00.000,D22,OBJECTIF MARS,754,966,12,0,1,3,1,2025
2025-01-03 13:00:00.000,D22,OBJECTIF MARS,681,982,13,0,1,3,1,2025
2025-01-03 14:00:00.000,D22,OBJECTIF MARS,682,998,14,0,1,3,1,2025
2025-01-03 15:00:00.000,D22,OBJECTIF MARS,694,1014,15,0,1,3,1,2025
2025-01-03 16:00:00.000,D22,OBJECTIF MARS,668,1030,16,0,1,3,1,2025
2025-01-03 17:00:00.000,D22,OBJECTIF MARS,654,1046,17,0,1,3,1,2025
2025-01-03 18:00:00.000,D22,OBJECTIF MARS,465,1062,18,0,1,3,1,2025
2025-01-03 19:00:00.000,D22,OBJECTIF MARS,527,1078,19,0,1,3,1,2025
2025-01-03 20:00:00.000,D22,OBJECTIF MARS,292,1094,20,0,1,3,1,2025
2025-01-03 21:00:00.000,D22,OBJECTIF MARS,82,1110,21,0,1,3,1,2025
2025-01-03 22:00:00.000,D22,OBJECTIF MARS,0,1126,22,0,1,3,1,2025
2025-01-03 23:00:00.000,D22,OBJECTIF MARS,0,1142,23,0,1,3,1,2025
2025-01-04 00:00:00.000,D22,OBJECTIF MARS,0,1158,0,0,1,4,1,2025
2025-01-04 01:00:00.000,D22,OBJECTIF MARS,0,1174,1,0,1,4,1,2025
2025-01-04 02:00:00.000,D22,OBJECTIF MARS,0,1190,2,0,1,4,1,2025
2025-01-04 03:00:00.000,D22,OBJECTIF MARS,0,1206,3,0,1,4,1,2025
2025-01-04 04:00:00.000,D22,OBJECTIF MARS,0,1222,4,0,1,4,1,2025
2025-01-04 05:00:00.000,D22,OBJECTIF MARS,0,1238,5,0,1,4,1,2025
2025-01-04 06:00:00.000,D22,OBJECTIF MARS,0,1254,6,0,1,4,1,2025
2025-01-04 07:00:00.000,D22,OBJECTIF MARS,0,1270,7,0,1,4,1,2025
2025-01-04 08:00:00.000,D22,OBJECTIF MARS,0,1286,8,0,1,4,1,2025
2025-01-04 09:00:00.000,D22,OBJECTIF MARS,207,1302,9,0,1,4,1,2025
2025-01-04 10:00:00.000,D22,OBJECTIF MARS,581,1318,10,0,1,4,1,2025
2025-01-04 11:00:00.000,D22,OBJECTIF MARS,620,1334,11,0,1,4,1,2025
2025-01-04 12:00:00.000,D22,OBJECTIF MARS,545,1350,12,0,1,4,1,2025
2025-01-04 13:00:00.000,D22,OBJECTIF MARS,384,1366,13,0,1,4,1,2025
2025-01-04 14:00:00.000,D22,OBJECTIF MARS,325,1382,14,0,1,4,1,2025
2025-01-04 15:00:00.000,D22,OBJECTIF MARS,431,1398,15,0,1,4,1,2025
2025-01-04 16:00:00.000,D22,OBJECTIF MARS,427,1414,16,0,1,4,1,2025
2025-01-04 17:00:00.000,D22,OBJECTIF MARS,351,1430,17,0,1,4,1,2025
2025-01-04 18:00:00.000,D22,OBJECTIF MARS,323,1446,18,0,1,4,1,2025
2025-01-04 19:00:00.000,D22,OBJECTIF MARS,236,1462,19,0,1,4,1,2025
2025-01-04 20:00:00.000,D22,OBJECTIF MARS,87,1478,20,0,1,4,1,2025
2025-01-04 21:00:00.000,D22,OBJECTIF MARS,10,1494,21,0,1,4,1,2025
2025-01-04 22:00:00.000,D22,OBJECTIF MARS,10,1510,22,0,1,4,1,2025
2025-01-04 23:00:00.000,D22,OBJECTIF MARS,10,1526,23,0,1,4,1,2025
2025-01-05 00:00:00.000,D22,OBJECTIF MARS,10,1542,0,0,2,5,1,2025
2025-01-05 01:00:00.000,D22,OBJECTIF MARS,10,1558,1,0,2,5,1,2025
2025-01-05 02:00:00.000,D22,OBJECTIF MARS,10,1574,2,0,2,5,1,2025
2025-01-05 03:00:00.000,D22,OBJECTIF MARS,10,1590,3,0,2,5,1,2025
2025-01-05 04:00:00.000,D22,OBJECTIF MARS,10,1606,4,0,2,5,1,2025
2025-01-05 05:00:00.000,D22,OBJECTIF MARS,10,1622,5,0,2,5,1,2025
2025-01-05 06:00:00.000,D22,OBJECTIF MARS,10,1638,6,0,2,5,1,2025
2025-01-05 07:00:00.000,D22,OBJECTIF MARS,10,1654,7,0,2,5,1,2025
2025-01-05 08:00:00.000,D22,OBJECTIF MARS,10,1670,8,0,2,5,1,2025
2025-01-05 09:00:00.000,D22,OBJECTIF MARS,26,1686,9,0,2,5,1,2025
2025-01-05 10:00:00.000,D22,OBJECTIF MARS,67,1702,10,0,2,5,1,2025
2025-01-05 11:00:00.000,D22,OBJECTIF MARS,219,1718,11,0,2,5,1,2025
2025-01-05 12:00:00.000,D22,OBJECTIF MARS,120,1734,12,0,2,5,1,2025
2025-01-05 13:00:00.000,D22,OBJECTIF MARS,87,1750,13,0,2,5,1,2025
