date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-01 00:00:00.000,F02,KINEMAX,0,7,0,0,1,1,1,2025
2025-01-01 01:00:00.000,F02,KINEMAX,0,23,1,0,1,1,1,2025
2025-01-01 02:00:00.000,F02,KINEMAX,0,39,2,0,1,1,1,2025
2025-01-01 03:00:00.000,F02,KINEMAX,0,55,3,0,1,1,1,2025
2025-01-01 04:00:00.000,F02,KINEMAX,0,71,4,0,1,1,1,2025
2025-01-01 05:00:00.000,F02,KINEMAX,1,87,5,0,1,1,1,2025
2025-01-01 06:00:00.000,F02,KINEMAX,1,103,6,0,1,1,1,2025
2025-01-01 07:00:00.000,F02,KINEMAX,1,119,7,0,1,1,1,2025
2025-01-01 08:00:00.000,F02,KINEMAX,1,135,8,0,1,1,1,2025
2025-01-01 09:00:00.000,F02,KINEMAX,14,151,9,0,1,1,1,2025
2025-01-01 10:00:00.000,F02,KINEMAX,75,167,10,0,1,1,1,2025
2025-01-01 11:00:00.000,F02,KINEMAX,218,183,11,0,1,1,1,2025
2025-01-01 12:00:00.000,F02,KINEMAX,109,199,12,0,1,1,1,2025
2025-01-01 13:00:00.000,F02,KINEMAX,55,215,13,0,1,1,1,2025
2025-01-01 14:00:00.000,F02,KINEMAX,95,231,14,0,1,1,1,2025
2025-01-01 15:00:00.000,F02,KINEMAX,135,247,15,0,1,1,1,2025
2025-01-01 16:00:00.000,F02,KINEMAX,139,263,16,0,1,1,1,2025
2025-01-01 17:00:00.000,F02,KINEMAX,114,279,17,0,1,1,1,2025
2025-01-01 18:00:00.000,F02,KINEMAX,34,295,18,0,1,1,1,2025
2025-01-01 19:00:00.000,F02,KINEMAX,42,311,19,0,1,1,1,2025
2025-01-01 20:00:00.000,F02,KINEMAX,18,327,20,0,1,1,1,2025
2025-01-01 21:00:00.000,F02,KINEMAX,0,343,21,0,1,1,1,2025
2025-01-01 22:00:00.000,F02,KINEMAX,0,359,22,0,1,1,1,2025
2025-01-01 23:00:00.000,F02,KINEMAX,0,375,23,0,1,1,1,2025
2025-01-02 00:00:00.000,F02,KINEMAX,0,391,0,0,1,2,1,2025
2025-01-02 01:00:00.000,F02,KINEMAX,0,407,1,0,1,2,1,2025
2025-01-02 02:00:00.000,F02,KINEMAX,0,423,2,0,1,2,1,2025
2025-01-02 03:00:00.000,F02,KINEMAX,0,439,3,0,1,2,1,2025
2025-01-02 04:00:00.000,F02,KINEMAX,0,455,4,0,1,2,1,2025
2025-01-02 05:00:00.000,F02,KINEMAX,1,471,5,0,1,2,1,2025
2025-01-02 06:00:00.000,F02,KINEMAX,1,487,6,0,1,2,1,2025
2025-01-02 07:00:00.000,F02,KINEMAX,1,503,7,0,1,2,1,2025
2025-01-02 08:00:00.000,F02,KINEMAX,1,519,8,0,1,2,1,2025
2025-01-02 09:00:00.000,F02,KINEMAX,41,535,9,0,1,2,1,2025
2025-01-02 10:00:00.000,F02,KINEMAX,72,551,10,0,1,2,1,2025
2025-01-02 11:00:00.000,F02,KINEMAX,227,567,11,0,1,2,1,2025
2025-01-02 12:00:00.000,F02,KINEMAX,106,583,12,0,1,2,1,2025
2025-01-02 13:00:00.000,F02,KINEMAX,124,599,13,0,1,2,1,2025
2025-01-02 14:00:00.000,F02,KINEMAX,178,615,14,0,1,2,1,2025
2025-01-02 15:00:00.000,F02,KINEMAX,133,631,15,0,1,2,1,2025
2025-01-02 16:00:00.000,F02,KINEMAX,104,647,16,0,1,2,1,2025
2025-01-02 17:00:00.000,F02,KINEMAX,110,663,17,0,1,2,1,2025
2025-01-02 18:00:00.000,F02,KINEMAX,50,679,18,0,1,2,1,2025
2025-01-02 19:00:00.000,F02,KINEMAX,20,695,19,0,1,2,1,2025
2025-01-02 20:00:00.000,F02,KINEMAX,15,711,20,0,1,2,1,2025
2025-01-02 21:00:00.000,F02,KINEMAX,0,727,21,0,1,2,1,2025
2025-01-02 22:00:00.000,F02,KINEMAX,0,743,22,0,1,2,1,2025
2025-01-02 23:00:00.000,F02,KINEMAX,0,759,23,0,1,2,1,2025
2025-01-03 00:00:00.000,F02,KINEMAX,0,775,0,0,1,3,1,2025
2025-01-03 01:00:00.000,F02,KINEMAX,0,791,1,0,1,3,1,2025
2025-01-03 02:00:00.000,F02,KINEMAX,0,807,2,0,1,3,1,2025
2025-01-03 03:00:00.000,F02,KINEMAX,0,823,3,0,1,3,1,2025
2025-01-03 04:00:00.000,F02,KINEMAX,0,839,4,0,1,3,1,2025
2025-01-03 05:00:00.000,F02,KINEMAX,1,855,5,0,1,3,1,2025
2025-01-03 06:00:00.000,F02,KINEMAX,1,871,6,0,1,3,1,2025
2025-01-03 07:00:00.000,F02,KINEMAX,1,887,7,0,1,3,1,2025
2025-01-03 08:00:00.000,F02,KINEMAX,1,903,8,0,1,3,1,2025
2025-01-03 09:00:00.000,F02,KINEMAX,23,919,9,0,1,3,1,2025
2025-01-03 10:00:00.000,F02,KINEMAX,82,935,10,0,1,3,1,2025
2025-01-03 11:00:00.000,F02,KINEMAX,152,951,11,0,1,3,1,2025
2025-01-03 12:00:00.000,F02,KINEMAX,80,967,12,0,1,3,1,2025
2025-01-03 13:00:00.000,F02,KINEMAX,114,983,13,0,1,3,1,2025
2025-01-03 14:00:00.000,F02,KINEMAX,116,999,14,0,1,3,1,2025
2025-01-03 15:00:00.000,F02,KINEMAX,136,1015,15,0,1,3,1,2025
2025-01-03 16:00:00.000,F02,KINEMAX,112,1031,16,0,1,3,1,2025
2025-01-03 17:00:00.000,F02,KINEMAX,157,1047,17,0,1,3,1,2025
2025-01-03 18:00:00.000,F02,KINEMAX,72,1063,18,0,1,3,1,2025
2025-01-03 19:00:00.000,F02,KINEMAX,42,1079,19,0,1,3,1,2025
2025-01-03 20:00:00.000,F02,KINEMAX,22,1095,20,0,1,3,1,2025
2025-01-03 21:00:00.000,F02,KINEMAX,0,1111,21,0,1,3,1,2025
2025-01-03 22:00:00.000,F02,KINEMAX,0,1127,22,0,1,3,1,2025
2025-01-03 23:00:00.000,F02,KINEMAX,0,1143,23,0,1,3,1,2025
2025-01-04 00:00:00.000,F02,KINEMAX,0,1159,0,0,1,4,1,2025
2025-01-04 01:00:00.000,F02,KINEMAX,0,1175,1,0,1,4,1,2025
2025-01-04 02:00:00.000,F02,KINEMAX,0,1191,2,0,1,4,1,2025
2025-01-04 03:00:00.000,F02,KINEMAX,0,1207,3,0,1,4,1,2025
2025-01-04 04:00:00.000,F02,KINEMAX,0,1223,4,0,1,4,1,2025
2025-01-04 05:00:00.000,F02,KINEMAX,0,1239,5,0,1,4,1,2025
2025-01-04 06:00:00.000,F02,KINEMAX,1,1255,6,0,1,4,1,2025
2025-01-04 07:00:00.000,F02,KINEMAX,1,1271,7,0,1,4,1,2025
2025-01-04 08:00:00.000,F02,KINEMAX,1,1287,8,0,1,4,1,2025
2025-01-04 09:00:00.000,F02,KINEMAX,18,1303,9,0,1,4,1,2025
2025-01-04 10:00:00.000,F02,KINEMAX,45,1319,10,0,1,4,1,2025
2025-01-04 11:00:00.000,F02,KINEMAX,107,1335,11,0,1,4,1,2025
2025-01-04 12:00:00.000,F02,KINEMAX,79,1351,12,0,1,4,1,2025
2025-01-04 13:00:00.000,F02,KINEMAX,81,1367,13,0,1,4,1,2025
2025-01-04 14:00:00.000,F02,KINEMAX,128,1383,14,0,1,4,1,2025
2025-01-04 15:00:00.000,F02,KINEMAX,107,1399,15,0,1,4,1,2025
2025-01-04 16:00:00.000,F02,KINEMAX,62,1415,16,0,1,4,1,2025
2025-01-04 17:00:00.000,F02,KINEMAX,99,1431,17,0,1,4,1,2025
2025-01-04 18:00:00.000,F02,KINEMAX,45,1447,18,0,1,4,1,2025
2025-01-04 19:00:00.000,F02,KINEMAX,16,1463,19,0,1,4,1,2025
2025-01-04 20:00:00.000,F02,KINEMAX,36,1479,20,0,1,4,1,2025
2025-01-04 21:00:00.000,F02,KINEMAX,0,1495,21,0,1,4,1,2025
2025-01-04 22:00:00.000,F02,KINEMAX,0,1511,22,0,1,4,1,2025
2025-01-04 23:00:00.000,F02,KINEMAX,0,1527,23,0,1,4,1,2025
2025-01-05 00:00:00.000,F02,KINEMAX,0,1543,0,0,2,5,1,2025
2025-01-05 01:00:00.000,F02,KINEMAX,0,1559,1,0,2,5,1,2025
2025-01-05 02:00:00.000,F02,KINEMAX,0,1575,2,0,2,5,1,2025
2025-01-05 03:00:00.000,F02,KINEMAX,0,1591,3,0,2,5,1,2025
2025-01-05 04:00:00.000,F02,KINEMAX,0,1607,4,0,2,5,1,2025
2025-01-05 05:00:00.000,F02,KINEMAX,1,1623,5,0,2,5,1,2025
2025-01-05 06:00:00.000,F02,KINEMAX,1,1639,6,0,2,5,1,2025
2025-01-05 07:00:00.000,F02,KINEMAX,1,1655,7,0,2,5,1,2025
2025-01-05 08:00:00.000,F02,KINEMAX,1,1671,8,0,2,5,1,2025
2025-01-05 09:00:00.000,F02,KINEMAX,5,1687,9,0,2,5,1,2025
2025-01-05 10:00:00.000,F02,KINEMAX,28,1703,10,0,2,5,1,2025
2025-01-05 11:00:00.000,F02,KINEMAX,31,1719,11,0,2,5,1,2025
2025-01-05 12:00:00.000,F02,KINEMAX,23,1735,12,0,2,5,1,2025
2025-01-05 13:00:00.000,F02,KINEMAX,60,1751,13,0,2,5,1,2025
2025-01-05 14:00:00.000,F02,KINEMAX,28,1767,14,0,2,5,1,2025
2025-01-05 15:00:00.000,F02,KINEMAX,35,1783,15,0,2,5,1,2025
2025-01-05 16:00:00.000,F02,KINEMAX,22,1799,16,0,2,5,1,2025
2025-01-05 17:00:00.000,F02,KINEMAX,22,1815,17,0,2,5,1,2025
2025-01-05 18:00:00.000,F02,KINEMAX,0,1831,18,0,2,5,1,2025
2025-01-05 19:00:00.000,F02,KINEMAX,0,1847,19,0,2,5,1,2025
2025-01-05 20:00:00.000,F02,KINEMAX,0,1863,20,0,2,5,1,2025
2025-01-05 21:00:00.000,F02,KINEMAX,0,1879,21,0,2,5,1,2025
2025-01-05 22:00:00.000,F02,KINEMAX,0,1895,22,0,2,5,1,2025
2025-01-05 23:00:00.000,F02,KINEMAX,0,1911,23,0,2,5,1,2025
2025-01-06 00:00:00.000,F02,KINEMAX,0,1927,0,0,2,6,1,2025
2025-01-06 01:00:00.000,F02,KINEMAX,0,1943,1,0,2,6,1,2025
2025-01-06 02:00:00.000,F02,KINEMAX,0,1959,2,0,2,6,1,2025
2025-01-06 03:00:00.000,F02,KINEMAX,0,1975,3,0,2,6,1,2025
2025-01-06 04:00:00.000,F02,KINEMAX,0,1991,4,0,2,6,1,2025
2025-01-06 05:00:00.000,F02,KINEMAX,0,2007,5,0,2,6,1,2025
2025-01-06 06:00:00.000,F02,KINEMAX,0,2023,6,0,2,6,1,2025
2025-02-04 15:00:00.000,F02,KINEMAX,0,2173,15,0,6,4,2,2025
2025-02-04 16:00:00.000,F02,KINEMAX,1,2185,16,0,6,4,2,2025
2025-02-04 17:00:00.000,F02,KINEMAX,1,2203,17,0,6,4,2,2025
2025-02-04 18:00:00.000,F02,KINEMAX,1,2217,18,0,6,4,2,2025
2025-02-04 19:00:00.000,F02,KINEMAX,1,2231,19,0,6,4,2,2025
2025-02-04 20:00:00.000,F02,KINEMAX,1,2244,20,0,6,4,2,2025
2025-02-04 21:00:00.000,F02,KINEMAX,1,2257,21,0,6,4,2,2025
2025-02-04 22:00:00.000,F02,KINEMAX,1,2270,22,0,6,4,2,2025
2025-02-04 23:00:00.000,F02,KINEMAX,1,2283,23,0,6,4,2,2025
2025-02-05 00:00:00.000,F02,KINEMAX,1,2296,0,0,6,5,2,2025
2025-02-05 01:00:00.000,F02,KINEMAX,1,2309,1,0,6,5,2,2025
2025-02-05 02:00:00.000,F02,KINEMAX,1,2322,2,0,6,5,2,2025
2025-02-05 03:00:00.000,F02,KINEMAX,1,2335,3,0,6,5,2,2025
2025-02-05 04:00:00.000,F02,KINEMAX,1,2350,4,0,6,5,2,2025
2025-02-05 05:00:00.000,F02,KINEMAX,1,2366,5,0,6,5,2,2025
2025-02-05 06:00:00.000,F02,KINEMAX,1,2382,6,0,6,5,2,2025
2025-02-05 07:00:00.000,F02,KINEMAX,1,2397,7,0,6,5,2,2025
2025-02-05 08:00:00.000,F02,KINEMAX,1,2411,8,0,6,5,2,2025
2025-02-05 09:00:00.000,F02,KINEMAX,1,2425,9,0,6,5,2,2025
2025-02-05 10:00:00.000,F02,KINEMAX,1,2439,10,0,6,5,2,2025
2025-02-05 11:00:00.000,F02,KINEMAX,1,2453,11,0,6,5,2,2025
2025-02-05 12:00:00.000,F02,KINEMAX,1,2467,12,0,6,5,2,2025
2025-02-05 13:00:00.000,F02,KINEMAX,1,2481,13,0,6,5,2,2025
2025-02-05 14:00:00.000,F02,KINEMAX,1,2495,14,0,6,5,2,2025
2025-02-05 15:00:00.000,F02,KINEMAX,1,2509,15,0,6,5,2,2025
2025-02-05 16:00:00.000,F02,KINEMAX,1,2523,16,0,6,5,2,2025
2025-02-05 17:00:00.000,F02,KINEMAX,1,2537,17,0,6,5,2,2025
2025-02-05 18:00:00.000,F02,KINEMAX,1,2551,18,0,6,5,2,2025
2025-02-05 19:00:00.000,F02,KINEMAX,1,2565,19,0,6,5,2,2025
2025-02-05 20:00:00.000,F02,KINEMAX,1,2579,20,0,6,5,2,2025
2025-02-05 21:00:00.000,F02,KINEMAX,1,2593,21,0,6,5,2,2025
2025-02-05 22:00:00.000,F02,KINEMAX,1,2607,22,0,6,5,2,2025
2025-02-05 23:00:00.000,F02,KINEMAX,1,2621,23,0,6,5,2,2025
2025-02-06 00:00:00.000,F02,KINEMAX,1,2635,0,0,6,6,2,2025
2025-02-06 01:00:00.000,F02,KINEMAX,1,2649,1,0,6,6,2,2025
2025-02-06 02:00:00.000,F02,KINEMAX,1,2663,2,0,6,6,2,2025
2025-02-06 03:00:00.000,F02,KINEMAX,1,2677,3,0,6,6,2,2025
2025-02-06 04:00:00.000,F02,KINEMAX,1,2691,4,0,6,6,2,2025
2025-02-06 05:00:00.000,F02,KINEMAX,1,2705,5,0,6,6,2,2025
2025-02-06 06:00:00.000,F02,KINEMAX,1,2719,6,0,6,6,2,2025
2025-02-06 07:00:00.000,F02,KINEMAX,1,2733,7,0,6,6,2,2025
2025-02-06 08:00:00.000,F02,KINEMAX,1,2747,8,0,6,6,2,2025
2025-02-06 09:00:00.000,F02,KINEMAX,1,2761,9,0,6,6,2,2025
2025-02-06 10:00:00.000,F02,KINEMAX,1,2775,10,0,6,6,2,2025
2025-02-06 11:00:00.000,F02,KINEMAX,1,2791,11,0,6,6,2,2025
2025-02-06 12:00:00.000,F02,KINEMAX,1,2806,12,0,6,6,2,2025
2025-02-06 13:00:00.000,F02,KINEMAX,1,2821,13,0,6,6,2,2025
2025-02-06 14:00:00.000,F02,KINEMAX,0,2836,14,0,6,6,2,2025
2025-02-06 15:00:00.000,F02,KINEMAX,51,2853,15,0,6,6,2,2025
2025-02-06 16:00:00.000,F02,KINEMAX,156,2868,16,0,6,6,2,2025
2025-02-06 17:00:00.000,F02,KINEMAX,156,2883,17,0,6,6,2,2025
2025-02-06 18:00:00.000,F02,KINEMAX,156,2898,18,0,6,6,2,2025
2025-02-06 19:00:00.000,F02,KINEMAX,156,2913,19,0,6,6,2,2025
2025-02-06 20:00:00.000,F02,KINEMAX,156,2928,20,0,6,6,2,2025
2025-02-06 21:00:00.000,F02,KINEMAX,156,2943,21,0,6,6,2,2025
2025-02-06 22:00:00.000,F02,KINEMAX,156,2957,22,0,6,6,2,2025
2025-02-06 23:00:00.000,F02,KINEMAX,156,2971,23,0,6,6,2,2025
2025-02-07 00:00:00.000,F02,KINEMAX,156,2985,0,0,6,7,2,2025
2025-02-07 01:00:00.000,F02,KINEMAX,156,2999,1,0,6,7,2,2025
2025-02-07 02:00:00.000,F02,KINEMAX,156,3013,2,0,6,7,2,2025
2025-02-07 03:00:00.000,F02,KINEMAX,156,3027,3,0,6,7,2,2025
2025-02-07 04:00:00.000,F02,KINEMAX,156,3041,4,0,6,7,2,2025
2025-02-07 05:00:00.000,F02,KINEMAX,156,3055,5,0,6,7,2,2025
2025-02-07 06:00:00.000,F02,KINEMAX,156,3069,6,0,6,7,2,2025
2025-02-07 07:00:00.000,F02,KINEMAX,156,3083,7,0,6,7,2,2025
2025-02-07 08:00:00.000,F02,KINEMAX,155,3097,8,0,6,7,2,2025
2025-02-07 09:00:00.000,F02,KINEMAX,154,3111,9,0,6,7,2,2025
2025-02-07 10:00:00.000,F02,KINEMAX,154,3125,10,0,6,7,2,2025
2025-02-07 11:00:00.000,F02,KINEMAX,160,3139,11,0,6,7,2,2025
2025-02-07 12:00:00.000,F02,KINEMAX,163,3153,12,0,6,7,2,2025
2025-02-07 13:00:00.000,F02,KINEMAX,163,3167,13,0,6,7,2,2025
2025-02-07 14:00:00.000,F02,KINEMAX,163,3181,14,0,6,7,2,2025
2025-02-07 15:00:00.000,F02,KINEMAX,25,3195,15,0,6,7,2,2025
2025-02-07 16:00:00.000,F02,KINEMAX,3,3209,16,0,6,7,2,2025
2025-02-07 17:00:00.000,F02,KINEMAX,3,3223,17,0,6,7,2,2025
2025-02-07 18:00:00.000,F02,KINEMAX,3,3237,18,0,6,7,2,2025
2025-02-07 19:00:00.000,F02,KINEMAX,3,3251,19,0,6,7,2,2025
2025-02-07 20:00:00.000,F02,KINEMAX,3,3265,20,0,6,7,2,2025
2025-02-07 21:00:00.000,F02,KINEMAX,3,3279,21,0,6,7,2,2025
2025-02-07 22:00:00.000,F02,KINEMAX,3,3293,22,0,6,7,2,2025
2025-02-07 23:00:00.000,F02,KINEMAX,3,3307,23,0,6,7,2,2025
2025-02-08 00:00:00.000,F02,KINEMAX,3,3321,0,0,6,8,2,2025
2025-02-08 01:00:00.000,F02,KINEMAX,3,3335,1,0,6,8,2,2025
