date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-01 00:00:00.000,H07,LA VIENNE DYNAMIQUE,0,12,0,0,1,1,1,2025
2025-01-01 01:00:00.000,H07,LA VIENNE DYNAMIQUE,0,28,1,0,1,1,1,2025
2025-01-01 02:00:00.000,H07,LA VIENNE DYNAMIQUE,0,44,2,0,1,1,1,2025
2025-01-01 03:00:00.000,H07,LA VIENNE DYNAMIQUE,0,60,3,0,1,1,1,2025
2025-01-01 04:00:00.000,H07,LA VIENNE DYNAMIQUE,0,76,4,0,1,1,1,2025
2025-01-01 05:00:00.000,H07,LA VIENNE DYNAMIQUE,0,92,5,0,1,1,1,2025
2025-01-01 06:00:00.000,H07,LA VIENNE DYNAMIQUE,0,108,6,0,1,1,1,2025
2025-01-01 07:00:00.000,H07,LA VIENNE DYNAMIQUE,0,124,7,0,1,1,1,2025
2025-01-01 08:00:00.000,H07,LA VIENNE DYNAMIQUE,1,140,8,0,1,1,1,2025
2025-01-01 09:00:00.000,H07,LA VIENNE DYNAMIQUE,54,156,9,0,1,1,1,2025
2025-01-01 10:00:00.000,H07,LA VIENNE DYNAMIQUE,272,172,10,0,1,1,1,2025
2025-01-01 11:00:00.000,H07,LA VIENNE DYNAMIQUE,505,188,11,0,1,1,1,2025
2025-01-01 12:00:00.000,H07,LA VIENNE DYNAMIQUE,591,204,12,0,1,1,1,2025
2025-01-01 13:00:00.000,H07,LA VIENNE DYNAMIQUE,528,220,13,0,1,1,1,2025
2025-01-01 14:00:00.000,H07,LA VIENNE DYNAMIQUE,554,236,14,0,1,1,1,2025
2025-01-01 15:00:00.000,H07,LA VIENNE DYNAMIQUE,458,252,15,0,1,1,1,2025
2025-01-01 16:00:00.000,H07,LA VIENNE DYNAMIQUE,389,268,16,0,1,1,1,2025
2025-01-01 17:00:00.000,H07,LA VIENNE DYNAMIQUE,417,284,17,0,1,1,1,2025
2025-01-01 18:00:00.000,H07,LA VIENNE DYNAMIQUE,208,300,18,0,1,1,1,2025
2025-01-01 19:00:00.000,H07,LA VIENNE DYNAMIQUE,88,316,19,0,1,1,1,2025
2025-01-01 20:00:00.000,H07,LA VIENNE DYNAMIQUE,22,332,20,0,1,1,1,2025
