date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-01 00:00:00.000,F12,GYROTOUR,0,8,0,0,1,1,1,2025
2025-01-01 01:00:00.000,F12,GYROTOUR,0,24,1,0,1,1,1,2025
2025-01-01 02:00:00.000,F12,GYROTOUR,0,40,2,0,1,1,1,2025
2025-01-01 03:00:00.000,F12,GYROTOUR,0,56,3,0,1,1,1,2025
2025-01-01 04:00:00.000,F12,GYROTOUR,0,72,4,0,1,1,1,2025
2025-01-01 05:00:00.000,F12,GYROTOUR,0,88,5,0,1,1,1,2025
2025-01-01 06:00:00.000,F12,GYROTOUR,0,104,6,0,1,1,1,2025
2025-01-01 07:00:00.000,F12,GYROTOUR,0,120,7,0,1,1,1,2025
2025-01-01 08:00:00.000,F12,GYROTOUR,0,136,8,0,1,1,1,2025
2025-01-01 09:00:00.000,F12,GYROTOUR,0,152,9,0,1,1,1,2025
2025-01-01 10:00:00.000,F12,GYROTOUR,0,168,10,0,1,1,1,2025
2025-01-01 11:00:00.000,F12,GYROTOUR,0,184,11,0,1,1,1,2025
2025-01-01 12:00:00.000,F12,GYROTOUR,0,200,12,0,1,1,1,2025
2025-01-01 13:00:00.000,F12,GYROTOUR,0,216,13,0,1,1,1,2025
2025-01-01 14:00:00.000,F12,GYROTOUR,0,232,14,0,1,1,1,2025
2025-01-01 15:00:00.000,F12,GYROTOUR,0,248,15,0,1,1,1,2025
2025-01-01 16:00:00.000,F12,GYROTOUR,0,264,16,0,1,1,1,2025
2025-01-01 17:00:00.000,F12,GYROTOUR,0,280,17,0,1,1,1,2025
2025-01-01 18:00:00.000,F12,GYROTOUR,0,296,18,0,1,1,1,2025
2025-01-01 19:00:00.000,F12,GYROTOUR,0,312,19,0,1,1,1,2025
2025-01-01 20:00:00.000,F12,GYROTOUR,0,328,20,0,1,1,1,2025
2025-01-01 21:00:00.000,F12,GYROTOUR,0,344,21,0,1,1,1,2025
2025-01-01 22:00:00.000,F12,GYROTOUR,0,360,22,0,1,1,1,2025
2025-01-01 23:00:00.000,F12,GYROTOUR,0,376,23,0,1,1,1,2025
2025-01-02 00:00:00.000,F12,GYROTOUR,0,392,0,0,1,2,1,2025
2025-01-02 01:00:00.000,F12,GYROTOUR,0,408,1,0,1,2,1,2025
2025-01-02 02:00:00.000,F12,GYROTOUR,0,424,2,0,1,2,1,2025
2025-01-02 03:00:00.000,F12,GYROTOUR,0,440,3,0,1,2,1,2025
2025-01-02 04:00:00.000,F12,GYROTOUR,0,456,4,0,1,2,1,2025
2025-01-02 05:00:00.000,F12,GYROTOUR,0,472,5,0,1,2,1,2025
2025-01-02 06:00:00.000,F12,GYROTOUR,0,488,6,0,1,2,1,2025
