date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-31 16:00:00.000,A13,QUICK,0,2116,16,0,5,31,1,2025
2025-02-13 18:00:00.000,A13,QUICK,0,5380,18,0,7,13,2,2025
2025-02-13 19:00:00.000,A13,QUICK,0,5403,19,0,7,13,2,2025
2025-02-13 20:00:00.000,A13,QUICK,0,5426,20,0,7,13,2,2025
2025-02-13 21:00:00.000,A13,QUICK,0,5449,21,0,7,13,2,2025
2025-02-17 17:00:00.000,A13,QUICK,0,6837,17,0,8,17,2,2025
2025-02-18 10:00:00.000,A13,QUICK,0,7121,10,0,8,18,2,2025
2025-02-18 11:00:00.000,A13,QUICK,0,7144,11,0,8,18,2,2025
2025-02-18 12:00:00.000,A13,QUICK,0,7167,12,0,8,18,2,2025
2025-02-18 13:00:00.000,A13,QUICK,0,7190,13,0,8,18,2,2025
2025-02-18 14:00:00.000,A13,QUICK,0,7213,14,0,8,18,2,2025
2025-02-18 15:00:00.000,A13,QUICK,0,7236,15,0,8,18,2,2025
2025-02-18 16:00:00.000,A13,QUICK,0,7259,16,0,8,18,2,2025
2025-02-18 17:00:00.000,A13,QUICK,0,7282,17,0,8,18,2,2025
2025-02-18 18:00:00.000,A13,QUICK,0,7305,18,0,8,18,2,2025
2025-02-18 19:00:00.000,A13,QUICK,0,7328,19,0,8,18,2,2025
2025-02-18 20:00:00.000,A13,QUICK,0,7351,20,0,8,18,2,2025
2025-02-18 21:00:00.000,A13,QUICK,0,7374,21,0,8,18,2,2025
2025-02-20 13:00:00.000,A13,QUICK,0,7981,13,0,8,20,2,2025
2025-02-20 14:00:00.000,A13,QUICK,0,8004,14,0,8,20,2,2025
2025-02-20 15:00:00.000,A13,QUICK,0,8027,15,0,8,20,2,2025
2025-02-20 16:00:00.000,A13,QUICK,0,8050,16,0,8,20,2,2025
2025-02-20 17:00:00.000,A13,QUICK,0,8073,17,0,8,20,2,2025
2025-02-20 18:00:00.000,A13,QUICK,0,8096,18,0,8,20,2,2025
2025-02-20 19:00:00.000,A13,QUICK,0,8119,19,0,8,20,2,2025
2025-02-20 20:00:00.000,A13,QUICK,0,8142,20,0,8,20,2,2025
2025-02-20 21:00:00.000,A13,QUICK,0,8165,21,0,8,20,2,2025
2025-02-26 09:00:00.000,A13,QUICK,0,10153,9,0,9,26,2,2025
2025-02-26 10:00:00.000,A13,QUICK,0,10175,10,0,9,26,2,2025
2025-02-26 11:00:00.000,A13,QUICK,0,10197,11,0,9,26,2,2025
2025-02-26 12:00:00.000,A13,QUICK,0,10219,12,0,9,26,2,2025
2025-02-26 13:00:00.000,A13,QUICK,0,10241,13,0,9,26,2,2025
2025-02-26 14:00:00.000,A13,QUICK,0,10263,14,0,9,26,2,2025
2025-02-26 15:00:00.000,A13,QUICK,0,10285,15,0,9,26,2,2025
2025-02-26 16:00:00.000,A13,QUICK,0,10307,16,0,9,26,2,2025
2025-02-26 17:00:00.000,A13,QUICK,0,10329,17,0,9,26,2,2025
2025-02-26 18:00:00.000,A13,QUICK,0,10351,18,0,9,26,2,2025
2025-02-26 19:00:00.000,A13,QUICK,0,10373,19,0,9,26,2,2025
2025-02-26 20:00:00.000,A13,QUICK,0,10395,20,0,9,26,2,2025
2025-02-26 21:00:00.000,A13,QUICK,0,10417,21,0,9,26,2,2025
2025-03-19 16:00:00.000,A13,QUICK,0,17628,16,0,12,19,3,2025
2025-03-19 17:00:00.000,A13,QUICK,0,17649,17,0,12,19,3,2025
2025-03-19 18:00:00.000,A13,QUICK,0,17670,18,0,12,19,3,2025
2025-03-24 09:00:00.000,A13,QUICK,0,19534,9,0,13,24,3,2025
2025-03-24 10:00:00.000,A13,QUICK,0,19555,10,0,13,24,3,2025
2025-03-24 11:00:00.000,A13,QUICK,0,19576,11,0,13,24,3,2025
2025-03-24 12:00:00.000,A13,QUICK,0,19597,12,0,13,24,3,2025
2025-03-24 13:00:00.000,A13,QUICK,0,19618,13,0,13,24,3,2025
2025-03-24 14:00:00.000,A13,QUICK,0,19639,14,0,13,24,3,2025
2025-03-24 15:00:00.000,A13,QUICK,0,19660,15,0,13,24,3,2025
2025-03-24 16:00:00.000,A13,QUICK,0,19681,16,0,13,24,3,2025
2025-03-24 17:00:00.000,A13,QUICK,0,19702,17,0,13,24,3,2025
2025-03-24 18:00:00.000,A13,QUICK,0,19723,18,0,13,24,3,2025
2025-03-24 19:00:00.000,A13,QUICK,0,19744,19,0,13,24,3,2025
2025-03-25 07:00:00.000,A13,QUICK,0,19899,7,0,13,25,3,2025
2025-03-25 08:00:00.000,A13,QUICK,0,19920,8,0,13,25,3,2025
2025-03-25 09:00:00.000,A13,QUICK,0,19941,9,0,13,25,3,2025
2025-03-25 10:00:00.000,A13,QUICK,0,19962,10,0,13,25,3,2025
