date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-05-26 10:00:00.000,H24,MISSION BERMUDES,21,49267,10,0,22,26,5,2025
2025-05-26 11:00:00.000,H24,MISSION BERMUDES,12,49290,11,0,22,26,5,2025
2025-05-26 12:00:00.000,H24,MISSION BERMUDES,10,49313,12,0,22,26,5,2025
2025-05-26 13:00:00.000,H24,MISSION BERMUDES,13,49336,13,0,22,26,5,2025
2025-05-26 14:00:00.000,H24,MISSION BERMUDES,18,49359,14,0,22,26,5,2025
2025-05-26 15:00:00.000,H24,MISSION BERMUDES,12,49382,15,0,22,26,5,2025
2025-05-26 16:00:00.000,H24,MISSION BERMUDES,14,49405,16,0,22,26,5,2025
2025-05-26 17:00:00.000,H24,MISSION BERMUDES,13,49428,17,0,22,26,5,2025
2025-05-26 18:00:00.000,H24,MISSION BERMUDES,13,49451,18,0,22,26,5,2025
2025-05-26 19:00:00.000,H24,MISSION BERMUDES,13,49466,19,0,22,26,5,2025
2025-05-26 20:00:00.000,H24,MISSION BERMUDES,13,49481,20,0,22,26,5,2025
2025-05-26 21:00:00.000,H24,MISSION BERMUDES,13,49496,21,0,22,26,5,2025
2025-05-26 22:00:00.000,H24,MISSION BERMUDES,13,49511,22,0,22,26,5,2025
2025-05-26 23:00:00.000,H24,MISSION BERMUDES,13,49526,23,0,22,26,5,2025
2025-05-27 00:00:00.000,H24,MISSION BERMUDES,13,49541,0,0,22,27,5,2025
2025-05-27 01:00:00.000,H24,MISSION BERMUDES,13,49556,1,0,22,27,5,2025
2025-05-27 02:00:00.000,H24,MISSION BERMUDES,13,49571,2,0,22,27,5,2025
2025-05-27 03:00:00.000,H24,MISSION BERMUDES,13,49586,3,0,22,27,5,2025
2025-05-27 04:00:00.000,H24,MISSION BERMUDES,13,49601,4,0,22,27,5,2025
2025-05-27 05:00:00.000,H24,MISSION BERMUDES,13,49616,5,0,22,27,5,2025
2025-05-27 06:00:00.000,H24,MISSION BERMUDES,13,49631,6,0,22,27,5,2025
2025-05-27 09:00:00.000,H24,MISSION BERMUDES,13,49695,9,0,22,27,5,2025
2025-05-27 10:00:00.000,H24,MISSION BERMUDES,14,49717,10,0,22,27,5,2025
2025-05-27 11:00:00.000,H24,MISSION BERMUDES,14,49739,11,0,22,27,5,2025
