date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-01 00:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,4,0,0,1,1,1,2025
2025-01-01 01:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,20,1,0,1,1,1,2025
2025-01-01 02:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,36,2,0,1,1,1,2025
2025-01-01 03:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,52,3,0,1,1,1,2025
2025-01-01 04:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,68,4,0,1,1,1,2025
2025-01-01 05:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,84,5,0,1,1,1,2025
2025-01-01 06:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,100,6,0,1,1,1,2025
2025-01-01 07:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,116,7,0,1,1,1,2025
2025-01-01 08:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,132,8,0,1,1,1,2025
2025-01-01 09:00:00.000,D14,ARTHUR L'AVENTURE 4D,167,148,9,0,1,1,1,2025
2025-01-01 10:00:00.000,D14,ARTHUR L'AVENTURE 4D,525,164,10,0,1,1,1,2025
2025-01-01 11:00:00.000,D14,ARTHUR L'AVENTURE 4D,578,180,11,0,1,1,1,2025
2025-01-01 12:00:00.000,D14,ARTHUR L'AVENTURE 4D,641,196,12,0,1,1,1,2025
2025-01-01 13:00:00.000,D14,ARTHUR L'AVENTURE 4D,519,212,13,0,1,1,1,2025
2025-01-01 14:00:00.000,D14,ARTHUR L'AVENTURE 4D,493,228,14,0,1,1,1,2025
2025-01-01 15:00:00.000,D14,ARTHUR L'AVENTURE 4D,567,244,15,0,1,1,1,2025
2025-01-01 16:00:00.000,D14,ARTHUR L'AVENTURE 4D,539,260,16,0,1,1,1,2025
2025-01-01 17:00:00.000,D14,ARTHUR L'AVENTURE 4D,472,276,17,0,1,1,1,2025
2025-01-01 18:00:00.000,D14,ARTHUR L'AVENTURE 4D,365,292,18,0,1,1,1,2025
2025-01-01 19:00:00.000,D14,ARTHUR L'AVENTURE 4D,192,308,19,0,1,1,1,2025
2025-01-01 20:00:00.000,D14,ARTHUR L'AVENTURE 4D,70,324,20,0,1,1,1,2025
2025-01-01 21:00:00.000,D14,ARTHUR L'AVENTURE 4D,18,340,21,0,1,1,1,2025
2025-01-01 22:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,356,22,0,1,1,1,2025
2025-01-01 23:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,372,23,0,1,1,1,2025
2025-01-02 00:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,388,0,0,1,2,1,2025
2025-01-02 01:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,404,1,0,1,2,1,2025
2025-01-02 02:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,420,2,0,1,2,1,2025
2025-01-02 03:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,436,3,0,1,2,1,2025
2025-01-02 04:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,452,4,0,1,2,1,2025
2025-01-02 05:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,468,5,0,1,2,1,2025
2025-01-02 06:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,484,6,0,1,2,1,2025
2025-01-02 07:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,500,7,0,1,2,1,2025
2025-01-02 08:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,516,8,0,1,2,1,2025
2025-01-02 09:00:00.000,D14,ARTHUR L'AVENTURE 4D,81,532,9,0,1,2,1,2025
2025-01-02 10:00:00.000,D14,ARTHUR L'AVENTURE 4D,362,548,10,0,1,2,1,2025
2025-01-02 11:00:00.000,D14,ARTHUR L'AVENTURE 4D,540,564,11,0,1,2,1,2025
2025-01-02 12:00:00.000,D14,ARTHUR L'AVENTURE 4D,548,580,12,0,1,2,1,2025
2025-01-02 13:00:00.000,D14,ARTHUR L'AVENTURE 4D,574,596,13,0,1,2,1,2025
2025-01-02 14:00:00.000,D14,ARTHUR L'AVENTURE 4D,598,612,14,0,1,2,1,2025
2025-01-02 15:00:00.000,D14,ARTHUR L'AVENTURE 4D,702,628,15,0,1,2,1,2025
2025-01-02 16:00:00.000,D14,ARTHUR L'AVENTURE 4D,631,644,16,0,1,2,1,2025
2025-01-02 17:00:00.000,D14,ARTHUR L'AVENTURE 4D,529,660,17,0,1,2,1,2025
2025-01-02 18:00:00.000,D14,ARTHUR L'AVENTURE 4D,368,676,18,0,1,2,1,2025
2025-01-02 19:00:00.000,D14,ARTHUR L'AVENTURE 4D,159,692,19,0,1,2,1,2025
2025-01-02 20:00:00.000,D14,ARTHUR L'AVENTURE 4D,88,708,20,0,1,2,1,2025
2025-01-02 21:00:00.000,D14,ARTHUR L'AVENTURE 4D,35,724,21,0,1,2,1,2025
2025-01-02 22:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,740,22,0,1,2,1,2025
2025-01-02 23:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,756,23,0,1,2,1,2025
2025-01-03 00:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,772,0,0,1,3,1,2025
2025-01-03 01:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,788,1,0,1,3,1,2025
2025-01-03 02:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,804,2,0,1,3,1,2025
2025-01-03 03:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,820,3,0,1,3,1,2025
2025-01-03 04:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,836,4,0,1,3,1,2025
2025-01-03 05:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,852,5,0,1,3,1,2025
2025-01-03 06:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,868,6,0,1,3,1,2025
2025-01-03 07:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,884,7,0,1,3,1,2025
2025-01-03 08:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,900,8,0,1,3,1,2025
2025-01-03 09:00:00.000,D14,ARTHUR L'AVENTURE 4D,140,916,9,0,1,3,1,2025
2025-01-03 10:00:00.000,D14,ARTHUR L'AVENTURE 4D,680,932,10,0,1,3,1,2025
2025-01-03 11:00:00.000,D14,ARTHUR L'AVENTURE 4D,705,948,11,0,1,3,1,2025
2025-01-03 12:00:00.000,D14,ARTHUR L'AVENTURE 4D,639,964,12,0,1,3,1,2025
2025-01-03 13:00:00.000,D14,ARTHUR L'AVENTURE 4D,724,980,13,0,1,3,1,2025
2025-01-03 14:00:00.000,D14,ARTHUR L'AVENTURE 4D,583,996,14,0,1,3,1,2025
2025-01-03 15:00:00.000,D14,ARTHUR L'AVENTURE 4D,696,1012,15,0,1,3,1,2025
2025-01-03 16:00:00.000,D14,ARTHUR L'AVENTURE 4D,647,1028,16,0,1,3,1,2025
2025-01-03 17:00:00.000,D14,ARTHUR L'AVENTURE 4D,518,1044,17,0,1,3,1,2025
2025-01-03 18:00:00.000,D14,ARTHUR L'AVENTURE 4D,426,1060,18,0,1,3,1,2025
2025-01-03 19:00:00.000,D14,ARTHUR L'AVENTURE 4D,251,1076,19,0,1,3,1,2025
2025-01-03 20:00:00.000,D14,ARTHUR L'AVENTURE 4D,150,1092,20,0,1,3,1,2025
2025-01-03 21:00:00.000,D14,ARTHUR L'AVENTURE 4D,31,1108,21,0,1,3,1,2025
2025-01-03 22:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1124,22,0,1,3,1,2025
2025-01-03 23:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1140,23,0,1,3,1,2025
2025-01-04 00:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1156,0,0,1,4,1,2025
2025-01-04 01:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1172,1,0,1,4,1,2025
2025-01-04 02:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1188,2,0,1,4,1,2025
2025-01-04 03:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1204,3,0,1,4,1,2025
2025-01-04 04:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1220,4,0,1,4,1,2025
2025-01-04 05:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1236,5,0,1,4,1,2025
2025-01-04 06:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1252,6,0,1,4,1,2025
2025-01-04 07:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1268,7,0,1,4,1,2025
2025-01-04 08:00:00.000,D14,ARTHUR L'AVENTURE 4D,0,1284,8,0,1,4,1,2025
