date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-01 00:00:00.000,G05,ECLIPSE,0,10,0,0,1,1,1,2025
2025-01-01 01:00:00.000,G05,ECLIPSE,0,26,1,0,1,1,1,2025
2025-01-01 02:00:00.000,G05,ECLIPSE,0,42,2,0,1,1,1,2025
2025-01-01 03:00:00.000,G05,ECLIPSE,0,58,3,0,1,1,1,2025
2025-01-01 04:00:00.000,G05,ECLIPSE,0,74,4,0,1,1,1,2025
2025-01-01 05:00:00.000,G05,ECLIPSE,0,90,5,0,1,1,1,2025
2025-01-01 06:00:00.000,G05,ECLIPSE,0,106,6,0,1,1,1,2025
2025-01-01 07:00:00.000,G05,ECLIPSE,0,122,7,0,1,1,1,2025
2025-01-01 08:00:00.000,G05,ECLIPSE,0,138,8,0,1,1,1,2025
2025-01-01 09:00:00.000,G05,ECLIPSE,0,154,9,0,1,1,1,2025
2025-01-01 10:00:00.000,G05,ECLIPSE,0,170,10,0,1,1,1,2025
2025-01-01 11:00:00.000,G05,ECLIPSE,104,186,11,0,1,1,1,2025
2025-01-01 12:00:00.000,G05,ECLIPSE,75,202,12,0,1,1,1,2025
2025-01-01 13:00:00.000,G05,ECLIPSE,4,218,13,0,1,1,1,2025
2025-01-01 14:00:00.000,G05,ECLIPSE,76,234,14,0,1,1,1,2025
2025-01-01 15:00:00.000,G05,ECLIPSE,82,250,15,0,1,1,1,2025
2025-01-01 16:00:00.000,G05,ECLIPSE,83,266,16,0,1,1,1,2025
2025-01-01 17:00:00.000,G05,ECLIPSE,3,282,17,0,1,1,1,2025
2025-01-01 18:00:00.000,G05,ECLIPSE,0,298,18,0,1,1,1,2025
2025-01-01 19:00:00.000,G05,ECLIPSE,0,314,19,0,1,1,1,2025
2025-01-01 20:00:00.000,G05,ECLIPSE,0,330,20,0,1,1,1,2025
2025-01-01 21:00:00.000,G05,ECLIPSE,0,346,21,0,1,1,1,2025
2025-01-01 22:00:00.000,G05,ECLIPSE,0,362,22,0,1,1,1,2025
2025-01-01 23:00:00.000,G05,ECLIPSE,0,378,23,0,1,1,1,2025
2025-01-02 00:00:00.000,G05,ECLIPSE,0,394,0,0,1,2,1,2025
2025-01-02 01:00:00.000,G05,ECLIPSE,0,410,1,0,1,2,1,2025
