date,id_attraction,attraction_name,visitor_count,id,hour,min,week,day,month,year
2025-01-31 16:00:00.000,A13,FLASH,0,2112,16,0,5,31,1,2025
2025-02-03 14:00:00.000,A13,FLASH,0,2128,14,0,6,3,2,2025
2025-02-03 15:00:00.000,A13,FLASH,0,2130,15,0,6,3,2,2025
2025-02-03 16:00:00.000,A13,FLASH,0,2132,16,0,6,3,2,2025
2025-02-03 17:00:00.000,A13,FLASH,0,2134,17,0,6,3,2,2025
2025-02-03 18:00:00.000,A13,FLASH,0,2136,18,0,6,3,2,2025
2025-02-03 19:00:00.000,A13,FLASH,0,2138,19,0,6,3,2,2025
2025-02-03 20:00:00.000,A13,FLASH,0,2140,20,0,6,3,2,2025
2025-02-03 21:00:00.000,A13,FLASH,0,2142,21,0,6,3,2,2025
2025-02-04 08:00:00.000,A13,FLASH,0,2145,8,0,6,4,2,2025
2025-02-04 09:00:00.000,A13,FLASH,0,2149,9,0,6,4,2,2025
2025-02-04 10:00:00.000,A13,FLASH,0,2152,10,0,6,4,2,2025
2025-02-04 11:00:00.000,A13,FLASH,0,2155,11,0,6,4,2,2025
2025-02-04 12:00:00.000,A13,FLASH,0,2158,12,0,6,4,2,2025
2025-02-04 13:00:00.000,A13,FLASH,0,2161,13,0,6,4,2,2025
2025-02-04 14:00:00.000,A13,FLASH,0,2164,14,0,6,4,2,2025
2025-02-04 15:00:00.000,A13,FLASH,0,2169,15,0,6,4,2,2025
2025-02-04 16:00:00.000,A13,FLASH,0,2176,16,0,6,4,2,2025
2025-02-04 17:00:00.000,A13,FLASH,0,2195,17,0,6,4,2,2025
2025-02-13 18:00:00.000,A13,FLASH,0,5376,18,0,7,13,2,2025
2025-02-13 19:00:00.000,A13,FLASH,0,5399,19,0,7,13,2,2025
2025-02-13 20:00:00.000,A13,FLASH,0,5422,20,0,7,13,2,2025
2025-02-13 21:00:00.000,A13,FLASH,0,5445,21,0,7,13,2,2025
2025-02-17 17:00:00.000,A13,FLASH,0,6833,17,0,8,17,2,2025
2025-02-18 10:00:00.000,A13,FLASH,0,7117,10,0,8,18,2,2025
2025-02-18 11:00:00.000,A13,FLASH,0,7140,11,0,8,18,2,2025
2025-02-18 12:00:00.000,A13,FLASH,0,7163,12,0,8,18,2,2025
2025-02-18 13:00:00.000,A13,FLASH,0,7186,13,0,8,18,2,2025
2025-02-18 14:00:00.000,A13,FLASH,0,7209,14,0,8,18,2,2025
2025-02-18 15:00:00.000,A13,FLASH,0,7232,15,0,8,18,2,2025
2025-02-18 16:00:00.000,A13,FLASH,0,7255,16,0,8,18,2,2025
2025-02-18 17:00:00.000,A13,FLASH,0,7278,17,0,8,18,2,2025
2025-02-18 18:00:00.000,A13,FLASH,0,7301,18,0,8,18,2,2025
2025-02-18 19:00:00.000,A13,FLASH,0,7324,19,0,8,18,2,2025
2025-02-18 20:00:00.000,A13,FLASH,0,7347,20,0,8,18,2,2025
2025-02-18 21:00:00.000,A13,FLASH,0,7370,21,0,8,18,2,2025
2025-02-20 13:00:00.000,A13,FLASH,0,7977,13,0,8,20,2,2025
2025-02-20 14:00:00.000,A13,FLASH,0,8000,14,0,8,20,2,2025
2025-02-20 15:00:00.000,A13,FLASH,0,8023,15,0,8,20,2,2025
2025-02-20 16:00:00.000,A13,FLASH,0,8046,16,0,8,20,2,2025
2025-02-20 17:00:00.000,A13,FLASH,0,8069,17,0,8,20,2,2025
2025-02-20 18:00:00.000,A13,FLASH,0,8092,18,0,8,20,2,2025
2025-02-20 19:00:00.000,A13,FLASH,0,8115,19,0,8,20,2,2025
2025-02-20 20:00:00.000,A13,FLASH,0,8138,20,0,8,20,2,2025
2025-02-20 21:00:00.000,A13,FLASH,0,8161,21,0,8,20,2,2025
2025-02-26 09:00:00.000,A13,FLASH,0,10149,9,0,9,26,2,2025
2025-02-26 10:00:00.000,A13,FLASH,0,10171,10,0,9,26,2,2025
2025-02-26 11:00:00.000,A13,FLASH,0,10193,11,0,9,26,2,2025
2025-02-26 12:00:00.000,A13,FLASH,0,10215,12,0,9,26,2,2025
2025-02-26 13:00:00.000,A13,FLASH,0,10237,13,0,9,26,2,2025
2025-02-26 14:00:00.000,A13,FLASH,0,10259,14,0,9,26,2,2025
2025-02-26 15:00:00.000,A13,FLASH,0,10281,15,0,9,26,2,2025
2025-02-26 16:00:00.000,A13,FLASH,0,10303,16,0,9,26,2,2025
2025-02-26 17:00:00.000,A13,FLASH,0,10325,17,0,9,26,2,2025
2025-02-26 18:00:00.000,A13,FLASH,0,10347,18,0,9,26,2,2025
2025-02-26 19:00:00.000,A13,FLASH,0,10369,19,0,9,26,2,2025
2025-02-26 20:00:00.000,A13,FLASH,0,10391,20,0,9,26,2,2025
2025-02-26 21:00:00.000,A13,FLASH,0,10413,21,0,9,26,2,2025
2025-03-19 16:00:00.000,A13,FLASH,0,17624,16,0,12,19,3,2025
2025-03-19 17:00:00.000,A13,FLASH,0,17645,17,0,12,19,3,2025
2025-03-19 18:00:00.000,A13,FLASH,0,17666,18,0,12,19,3,2025
2025-03-20 16:00:00.000,A13,FLASH,0,17964,16,0,12,20,3,2025
2025-03-20 17:00:00.000,A13,FLASH,0,17984,17,0,12,20,3,2025
2025-03-20 18:00:00.000,A13,FLASH,0,18003,18,0,12,20,3,2025
2025-03-21 07:00:00.000,A13,FLASH,0,18178,7,0,12,21,3,2025
2025-03-21 08:00:00.000,A13,FLASH,0,18197,8,0,12,21,3,2025
