mois_nom,date,jf,nom_jour,jour,mois,annee,is_weekend,is_open,h_ouv,h_ferm,frequentation,type_frequentation
Aout,2023-08-15,1,Tuesday,15,8,2023,0,1,09:00:00,23:30:00,10390,HF
Aout,2023-08-16,0,Wednesday,16,8,2023,0,1,09:00:00,23:30:00,13090,THF
Aout,2023-08-17,0,Thursday,17,8,2023,0,1,09:00:00,23:30:00,13380,THF
Aout,2023-08-18,0,Friday,18,8,2023,0,1,09:00:00,23:30:00,11650,HF
Aout,2023-08-19,0,Saturday,19,8,2023,1,1,09:00:00,23:30:00,10250,HF
Aout,2023-08-20,0,Sunday,20,8,2023,1,1,09:00:00,23:30:00,9560,HF
Aout,2023-08-21,0,Monday,21,8,2023,0,1,09:00:00,23:30:00,10430,HF
Aout,2023-08-22,0,Tuesday,22,8,2023,0,1,09:00:00,23:30:00,12560,THF
Aout,2023-08-23,0,Wednesday,23,8,2023,0,1,09:00:00,23:30:00,11475,HF
Aout,2023-08-24,0,Thursday,24,8,2023,0,1,09:00:00,23:30:00,10105,HF
Aout,2023-08-25,0,Friday,25,8,2023,0,1,09:00:00,23:30:00,7670,HF
Aout,2023-08-26,0,Saturday,26,8,2023,1,1,09:00:00,23:30:00,9120,HF
Aout,2023-08-27,0,Sunday,27,8,2023,1,1,09:00:00,23:30:00,7060,HF
Aout,2023-08-28,0,Monday,28,8,2023,0,1,10:00:00,22:00:00,8680,HF
Aout,2023-08-29,0,Tuesday,29,8,2023,0,1,10:00:00,22:00:00,8595,HF
Aout,2023-08-30,0,Wednesday,30,8,2023,0,1,10:00:00,22:00:00,7380,HF
Aout,2023-08-31,0,Thursday,31,8,2023,0,1,10:00:00,22:00:00,6100,HF
Septembre,2023-09-01,0,Friday,1,9,2023,0,1,10:00:00,22:00:00,5720,MF
Septembre,2023-09-02,0,Saturday,2,9,2023,1,1,10:00:00,22:00:00,8040,HF
Septembre,2023-09-03,0,Sunday,3,9,2023,1,1,10:00:00,22:00:00,4000,MF
Septembre,2023-09-04,0,Monday,4,9,2023,0,1,10:00:00,21:45:00,1980,BF
Septembre,2023-09-05,0,Tuesday,5,9,2023,0,1,10:00:00,21:45:00,1917,BF
Septembre,2023-09-06,0,Wednesday,6,9,2023,0,1,10:00:00,21:45:00,2040,BF
Septembre,2023-09-07,0,Thursday,7,9,2023,0,1,10:00:00,21:45:00,2420,BF
Septembre,2023-09-08,0,Friday,8,9,2023,0,1,10:00:00,21:45:00,2160,BF
Septembre,2023-09-09,0,Saturday,9,9,2023,1,1,09:30:00,22:00:00,6460,HF
Septembre,2023-09-10,0,Sunday,10,9,2023,1,1,09:30:00,21:30:00,4280,MF
Septembre,2023-09-11,0,Monday,11,9,2023,0,0,,,0,BF
Septembre,2023-09-12,0,Tuesday,12,9,2023,0,0,,,0,BF
Septembre,2023-09-13,0,Wednesday,13,9,2023,0,0,,,30,BF
Septembre,2023-09-14,0,Thursday,14,9,2023,0,1,10:00:00,21:30:00,3260,MF
Septembre,2023-09-15,0,Friday,15,9,2023,0,1,10:00:00,21:30:00,3060,MF
Septembre,2023-09-16,0,Saturday,16,9,2023,1,1,09:30:00,22:00:00,8570,HF
Septembre,2023-09-17,0,Sunday,17,9,2023,1,1,09:30:00,21:30:00,5360,MF
Septembre,2023-09-18,0,Monday,18,9,2023,0,0,,,0,BF
Septembre,2023-09-19,0,Tuesday,19,9,2023,0,0,,,1100,BF
Septembre,2023-09-20,0,Wednesday,20,9,2023,0,0,,,1100,BF
Septembre,2023-09-21,0,Thursday,21,9,2023,0,1,10:00:00,21:30:00,2350,BF
Septembre,2023-09-22,0,Friday,22,9,2023,0,1,10:00:00,21:30:00,2615,MF
Septembre,2023-09-23,0,Saturday,23,9,2023,1,1,09:30:00,22:00:00,9270,HF
Septembre,2023-09-24,0,Sunday,24,9,2023,1,1,09:30:00,21:30:00,6020,HF
Septembre,2023-09-25,0,Monday,25,9,2023,0,0,,,0,BF
Septembre,2023-09-26,0,Tuesday,26,9,2023,0,0,,,480,BF
Septembre,2023-09-27,0,Wednesday,27,9,2023,0,0,,,20,BF
Septembre,2023-09-28,0,Thursday,28,9,2023,0,1,10:00:00,21:30:00,2275,BF
Septembre,2023-09-29,0,Friday,29,9,2023,0,1,10:00:00,21:30:00,2450,BF
Septembre,2023-09-30,0,Saturday,30,9,2023,1,1,09:30:00,22:00:00,9470,HF
Octobre,2023-10-01,0,Sunday,1,10,2023,1,1,09:30:00,21:30:00,6351,HF
Octobre,2023-10-02,0,Monday,2,10,2023,0,0,,,200,BF
Octobre,2023-10-03,0,Tuesday,3,10,2023,0,0,,,110,BF
Octobre,2023-10-04,0,Wednesday,4,10,2023,0,0,,,0,BF
Octobre,2023-10-05,0,Thursday,5,10,2023,0,1,10:00:00,20:30:00,2840,MF
Octobre,2023-10-06,0,Friday,6,10,2023,0,1,10:00:00,20:30:00,2495,BF
Octobre,2023-10-07,0,Saturday,7,10,2023,1,1,09:30:00,22:00:00,8835,HF
Octobre,2023-10-08,0,Sunday,8,10,2023,1,1,09:30:00,20:30:00,5200,MF
Octobre,2023-10-09,0,Monday,9,10,2023,0,0,,,0,BF
Octobre,2023-10-10,0,Tuesday,10,10,2023,0,0,,,0,BF
Octobre,2023-10-11,0,Wednesday,11,10,2023,0,0,,,324,BF
Octobre,2023-10-12,0,Thursday,12,10,2023,0,1,10:00:00,20:30:00,3350,MF
Octobre,2023-10-13,0,Friday,13,10,2023,0,1,10:00:00,20:30:00,2758,MF
Octobre,2023-10-14,0,Saturday,14,10,2023,1,1,09:30:00,22:00:00,8620,HF
Octobre,2023-10-15,0,Sunday,15,10,2023,1,1,09:30:00,20:30:00,5580,MF
Octobre,2023-10-16,0,Monday,16,10,2023,0,0,,,220,BF
Octobre,2023-10-17,0,Tuesday,17,10,2023,0,0,,,0,BF
Octobre,2023-10-18,0,Wednesday,18,10,2023,0,0,,,10,BF
Octobre,2023-10-19,0,Thursday,19,10,2023,0,1,10:00:00,20:30:00,3620,MF
Octobre,2023-10-20,0,Friday,20,10,2023,0,1,10:00:00,20:30:00,3405,MF
Octobre,2023-10-21,0,Saturday,21,10,2023,1,1,09:30:00,21:30:00,7850,HF
Octobre,2023-10-22,0,Sunday,22,10,2023,1,1,09:30:00,21:30:00,8210,HF
Octobre,2023-10-23,0,Monday,23,10,2023,0,1,09:30:00,21:30:00,8900,HF
Octobre,2023-10-24,0,Tuesday,24,10,2023,0,1,09:30:00,21:30:00,10840,HF
Octobre,2023-10-25,0,Wednesday,25,10,2023,0,1,09:30:00,21:30:00,10790,HF
