date,hour,mode_saison,is_open,operation,visitor_count,temperature,elec_2_pred,statut_cta,consigne_affichee,elec_2_optimise,economie_kwh,conseil_action
2026-01-01 11:00:00,11,hiver,1,1.0,673,-2.4,108.90439,ON,18.5°C,104.96,3.94,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 12:00:00,12,hiver,1,1.0,626,-0.45,105.769966,ON,18.6°C,101.47,4.3,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.6°C"
2026-01-01 13:00:00,13,hiver,1,1.0,411,0.85,106.148094,ON,18.5°C,99.29,6.86,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 14:00:00,14,hiver,1,1.0,292,1.7,104.013176,ON,18.5°C,95.81,8.2,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 15:00:00,15,hiver,1,1.0,249,1.95,104.464516,ON,18.6°C,95.87,8.59,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.6°C"
2026-01-01 16:00:00,16,hiver,1,1.0,243,1.4,103.64151,ON,18.6°C,95.12,8.52,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.6°C"
2026-01-01 17:00:00,17,hiver,1,1.0,167,-1.35,100.15456,ON,18.5°C,90.3,9.85,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 18:00:00,18,hiver,1,1.0,102,-1.75,97.20024,ON,18.5°C,86.89,10.31,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 19:00:00,19,hiver,1,1.0,31,-2.2,88.7012,ON,18.5°C,77.6,11.1,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 20:00:00,20,hiver,1,0.5,21,-2.85,77.10367,ON,18.5°C,65.89,11.21,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-01 21:00:00,21,hiver,1,0.0,0,-3.6,37.081875,OFF,OFF,32.63,4.45,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-01 22:00:00,22,hiver,1,0.0,0,-4.75,35.422066,OFF,OFF,24.39,11.03,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-01 23:00:00,23,hiver,1,0.0,0,-4.1,35.422066,OFF,OFF,22.28,13.14,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 00:00:00,0,hiver,1,0.0,0,-3.35,29.141031,OFF,OFF,21.52,7.62,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 01:00:00,1,hiver,1,0.0,0,-2.35,28.159937,OFF,OFF,21.46,6.7,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 02:00:00,2,hiver,1,0.0,0,-2.45,28.295418,OFF,OFF,21.45,6.85,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 03:00:00,3,hiver,1,0.0,0,-2.0,28.073053,OFF,OFF,21.43,6.64,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 04:00:00,4,hiver,1,0.0,0,-2.1,28.073053,OFF,OFF,21.42,6.65,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 05:00:00,5,hiver,1,0.0,0,-2.15,28.243246,OFF,OFF,21.43,6.81,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 06:00:00,6,hiver,1,0.0,0,-2.45,28.946835,OFF,OFF,21.45,7.5,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 07:00:00,7,hiver,1,0.0,0,-1.85,29.507744,PRE_HEATING,18.5°C,37.33,-7.82,"[HIVER] PRE_HEATING: Tiền điều hòa đón đầu, cài 18.5°C"
2026-01-02 08:00:00,8,hiver,1,0.0,0,-1.65,34.727505,PRE_HEATING,18.5°C,34.43,0.3,"[HIVER] PRE_HEATING: Tiền điều hòa đón đầu, cài 18.5°C"
2026-01-02 09:00:00,9,hiver,1,0.5,59,-1.4,89.180405,ON,18.5°C,78.39,10.79,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 10:00:00,10,hiver,1,1.0,300,-1.0,107.0442,ON,18.5°C,98.94,8.1,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 11:00:00,11,hiver,1,1.0,628,-0.25,107.18241,ON,18.5°C,102.74,4.44,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 12:00:00,12,hiver,1,1.0,457,0.05,106.520874,ON,18.5°C,100.24,6.28,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 13:00:00,13,hiver,1,1.0,324,0.95,104.95041,ON,18.5°C,97.14,7.81,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 14:00:00,14,hiver,1,1.0,300,1.6,104.67835,ON,18.6°C,96.67,8.01,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.6°C"
2026-01-02 15:00:00,15,hiver,1,1.0,386,3.15,104.44809,ON,18.6°C,97.5,6.95,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.6°C"
2026-01-02 16:00:00,16,hiver,1,1.0,323,3.0,104.31224,ON,18.7°C,96.72,7.59,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.7°C"
2026-01-02 17:00:00,17,hiver,1,1.0,293,1.2,104.03187,ON,18.5°C,95.57,8.46,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 18:00:00,18,hiver,1,1.0,172,-0.1,98.29527,ON,18.5°C,88.67,9.63,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 19:00:00,19,hiver,1,1.0,69,-0.15,95.35536,ON,18.5°C,84.68,10.68,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 20:00:00,20,hiver,1,0.5,45,0.4,76.88496,ON,18.5°C,65.94,10.94,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-02 21:00:00,21,hiver,1,0.0,0,1.5,34.76656,OFF,OFF,32.34,2.43,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 22:00:00,22,hiver,1,0.0,0,1.85,33.575653,OFF,OFF,23.92,9.66,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-02 23:00:00,23,hiver,1,0.0,0,1.35,33.643227,OFF,OFF,21.84,11.8,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 00:00:00,0,hiver,1,0.0,0,-1.1,26.902002,OFF,OFF,21.34,5.56,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 01:00:00,1,hiver,1,0.0,0,-1.05,26.806791,OFF,OFF,21.34,5.47,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 02:00:00,2,hiver,1,0.0,0,-1.85,26.654812,OFF,OFF,21.4,5.25,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 03:00:00,3,hiver,1,0.0,0,-1.65,27.167524,OFF,OFF,21.39,5.78,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 04:00:00,4,hiver,1,0.0,0,-1.3,27.167524,OFF,OFF,21.37,5.8,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 05:00:00,5,hiver,1,0.0,0,-1.5,27.45716,OFF,OFF,21.38,6.08,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 06:00:00,6,hiver,1,0.0,0,-1.7,28.025269,OFF,OFF,21.39,6.64,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 07:00:00,7,hiver,1,0.0,0,-2.05,28.620277,PRE_HEATING,18.5°C,36.44,-7.82,"[HIVER] PRE_HEATING: Tiền điều hòa đón đầu, cài 18.5°C"
2026-01-03 08:00:00,8,hiver,1,0.0,0,-2.0,32.15645,PRE_HEATING,18.5°C,31.85,0.31,"[HIVER] PRE_HEATING: Tiền điều hòa đón đầu, cài 18.5°C"
2026-01-03 09:00:00,9,hiver,1,0.5,72,-2.0,83.969795,ON,18.5°C,73.33,10.64,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 10:00:00,10,hiver,1,1.0,211,-1.75,102.142296,ON,18.5°C,93.05,9.09,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 11:00:00,11,hiver,1,1.0,311,-1.35,103.28641,ON,18.5°C,95.31,7.98,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 12:00:00,12,hiver,1,1.0,300,-0.2,102.28787,ON,18.5°C,94.19,8.1,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 13:00:00,13,hiver,1,1.0,173,0.8,99.57628,ON,18.5°C,90.06,9.52,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 14:00:00,14,hiver,1,1.0,104,2.2,97.149124,ON,18.5°C,86.86,10.29,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 15:00:00,15,hiver,1,1.0,123,2.65,96.37522,ON,18.5°C,86.3,10.08,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 16:00:00,16,hiver,1,1.0,119,2.5,95.35825,ON,18.6°C,85.45,9.91,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.6°C"
2026-01-03 17:00:00,17,hiver,1,1.0,113,0.2,94.319786,ON,18.5°C,83.96,10.36,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 18:00:00,18,hiver,1,1.0,99,-0.85,89.75747,ON,18.5°C,79.42,10.34,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 19:00:00,19,hiver,1,1.0,49,-0.6,83.78505,ON,18.5°C,72.89,10.9,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 20:00:00,20,hiver,1,0.5,20,-0.55,66.924034,ON,18.5°C,55.7,11.22,"[HIVER] CTA ON: Vận hành tối ưu năng lượng, cài 18.5°C"
2026-01-03 21:00:00,21,hiver,1,0.0,0,-0.4,30.483624,OFF,OFF,29.89,0.59,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 22:00:00,22,hiver,1,0.0,0,-2.05,30.141779,OFF,OFF,23.54,6.6,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-03 23:00:00,23,hiver,1,0.0,0,-2.3,30.141779,OFF,OFF,21.96,8.18,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 00:00:00,0,hiver,1,0.0,0,-2.75,26.080992,OFF,OFF,21.48,4.6,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 01:00:00,1,hiver,1,0.0,0,-2.95,26.63229,OFF,OFF,21.49,5.14,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 02:00:00,2,hiver,1,0.0,0,-3.95,26.63229,OFF,OFF,21.57,5.06,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 03:00:00,3,hiver,1,0.0,0,-4.2,26.63229,OFF,OFF,21.59,5.04,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 04:00:00,4,hiver,1,0.0,0,-4.4,26.63229,OFF,OFF,21.61,5.02,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 05:00:00,5,hiver,1,0.0,0,-4.6,26.802483,OFF,OFF,21.62,5.18,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 06:00:00,6,hiver,1,0.0,0,-4.75,27.37059,OFF,OFF,21.64,5.73,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 07:00:00,7,hiver,1,0.0,0,-4.65,27.728834,OFF,OFF,21.63,6.1,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 08:00:00,8,hiver,1,0.0,0,-5.3,28.835125,OFF,OFF,21.68,7.16,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 09:00:00,9,hiver,1,0.0,0,-5.4,35.33477,OFF,OFF,21.69,13.64,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 10:00:00,10,hiver,1,0.0,0,-3.55,36.561348,OFF,OFF,21.58,14.98,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 11:00:00,11,hiver,1,0.0,0,-1.7,37.544445,OFF,OFF,21.44,16.1,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 12:00:00,12,hiver,1,0.0,0,0.15,36.818386,OFF,OFF,21.29,15.53,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 13:00:00,13,hiver,1,0.0,0,0.9,35.962,OFF,OFF,21.21,14.75,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 14:00:00,14,hiver,1,0.0,0,1.4,34.70451,OFF,OFF,21.16,13.54,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 15:00:00,15,hiver,1,0.0,0,1.65,34.374996,OFF,OFF,21.13,13.24,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 16:00:00,16,hiver,1,0.0,0,1.55,34.126545,OFF,OFF,21.13,13.0,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 17:00:00,17,hiver,1,0.0,0,0.6,33.212307,OFF,OFF,21.21,12.0,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 18:00:00,18,hiver,1,0.0,0,-0.9,29.797028,OFF,OFF,21.33,8.47,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 19:00:00,19,hiver,1,0.0,0,-0.75,26.657276,OFF,OFF,21.32,5.34,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 20:00:00,20,hiver,1,0.0,0,-1.5,26.94743,OFF,OFF,21.38,5.57,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 21:00:00,21,hiver,1,0.0,0,-2.65,27.053465,OFF,OFF,21.47,5.58,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 22:00:00,22,hiver,1,0.0,0,-4.0,27.053465,OFF,OFF,21.58,5.47,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-04 23:00:00,23,hiver,1,0.0,0,-4.55,27.053465,OFF,OFF,21.62,5.43,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 00:00:00,0,hiver,0,0.0,0,-5.3,28.72178,OFF,OFF,21.68,7.04,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 01:00:00,1,hiver,0,0.0,0,-2.9,27.980059,OFF,OFF,21.54,6.44,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 02:00:00,2,hiver,0,0.0,0,-3.15,28.62657,OFF,OFF,21.52,7.11,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 03:00:00,3,hiver,0,0.0,0,-2.8,27.980059,OFF,OFF,21.49,6.49,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 04:00:00,4,hiver,0,0.0,0,-4.9,28.62657,OFF,OFF,21.65,6.98,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 05:00:00,5,hiver,0,0.0,0,-5.05,28.684366,OFF,OFF,21.66,7.02,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 06:00:00,6,hiver,0,0.0,0,-5.6,29.018642,OFF,OFF,21.7,7.32,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 07:00:00,7,hiver,0,0.0,0,-5.35,29.288656,OFF,OFF,21.68,7.61,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 08:00:00,8,hiver,0,0.0,0,-5.4,29.629587,OFF,OFF,21.69,7.94,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 09:00:00,9,hiver,0,0.0,0,-5.35,30.79618,OFF,OFF,21.68,9.12,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 10:00:00,10,hiver,0,0.0,0,-3.6,31.919607,OFF,OFF,21.58,10.34,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 11:00:00,11,hiver,0,0.0,0,-1.25,32.527645,OFF,OFF,21.41,11.12,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 12:00:00,12,hiver,0,0.0,0,0.75,31.968277,OFF,OFF,21.25,10.72,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 13:00:00,13,hiver,0,0.0,0,0.0,30.96474,OFF,OFF,21.26,9.7,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 14:00:00,14,hiver,0,0.0,0,0.85,30.510485,OFF,OFF,21.21,9.3,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 15:00:00,15,hiver,0,0.0,0,1.75,30.904379,OFF,OFF,21.14,9.76,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 16:00:00,16,hiver,0,0.0,0,1.5,30.51963,OFF,OFF,21.14,9.38,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 17:00:00,17,hiver,0,0.0,0,-0.9,29.440844,OFF,OFF,21.33,8.11,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 18:00:00,18,hiver,0,0.0,0,-2.1,28.614346,OFF,OFF,21.42,7.19,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 19:00:00,19,hiver,0,0.0,0,-1.9,28.12502,OFF,OFF,21.41,6.72,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 20:00:00,20,hiver,0,0.0,0,-2.25,28.12502,OFF,OFF,21.44,6.69,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 21:00:00,21,hiver,0,0.0,0,-2.6,28.231054,OFF,OFF,21.46,6.77,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 22:00:00,22,hiver,0,0.0,0,-1.5,28.095573,OFF,OFF,21.4,6.7,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-05 23:00:00,23,hiver,0,0.0,0,-1.1,28.095573,OFF,OFF,21.36,6.74,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 00:00:00,0,hiver,0,0.0,0,-1.05,28.089552,OFF,OFF,21.34,6.75,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 01:00:00,1,hiver,0,0.0,0,-1.1,27.99434,OFF,OFF,21.34,6.65,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 02:00:00,2,hiver,0,0.0,0,-1.05,27.99434,OFF,OFF,21.34,6.65,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 03:00:00,3,hiver,0,0.0,0,-0.9,27.99434,OFF,OFF,21.33,6.66,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 04:00:00,4,hiver,0,0.0,0,-0.55,27.99434,OFF,OFF,21.31,6.68,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 05:00:00,5,hiver,0,0.0,0,-0.7,28.052137,OFF,OFF,21.31,6.74,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 06:00:00,6,hiver,0,0.0,0,-1.55,28.386414,OFF,OFF,21.38,7.01,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 07:00:00,7,hiver,0,0.0,0,-2.8,28.84803,OFF,OFF,21.48,7.37,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 08:00:00,8,hiver,0,0.0,0,-3.75,29.520231,OFF,OFF,21.56,7.96,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 09:00:00,9,hiver,0,0.0,0,-4.35,30.744095,OFF,OFF,21.6,9.14,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 10:00:00,10,hiver,0,0.0,0,-3.6,31.738415,OFF,OFF,21.55,10.19,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 11:00:00,11,hiver,0,0.0,0,-2.1,32.08472,OFF,OFF,21.45,10.63,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 12:00:00,12,hiver,0,0.0,0,-0.6,31.252573,OFF,OFF,21.34,9.91,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 13:00:00,13,hiver,0,0.0,0,0.5,29.974241,OFF,OFF,21.25,8.72,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 14:00:00,14,hiver,0,0.0,0,1.2,30.176912,OFF,OFF,21.18,9.0,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 15:00:00,15,hiver,0,0.0,0,1.4,30.176912,OFF,OFF,21.15,9.03,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 16:00:00,16,hiver,0,0.0,0,1.15,29.406265,OFF,OFF,21.16,8.25,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 17:00:00,17,hiver,0,0.0,0,-1.2,29.67722,OFF,OFF,21.35,8.33,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 18:00:00,18,hiver,0,0.0,0,-3.1,28.689676,OFF,OFF,21.5,7.19,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 19:00:00,19,hiver,0,0.0,0,-2.1,28.143078,OFF,OFF,21.44,6.7,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 20:00:00,20,hiver,0,0.0,0,-3.05,28.278559,OFF,OFF,21.5,6.78,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 21:00:00,21,hiver,0,0.0,0,-2.7,28.249113,OFF,OFF,21.48,6.77,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 22:00:00,22,hiver,0,0.0,0,-2.8,28.249113,OFF,OFF,21.48,6.77,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-06 23:00:00,23,hiver,0,0.0,0,-2.75,28.249113,OFF,OFF,21.48,6.77,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 00:00:00,0,hiver,0,0.0,0,-3.0,26.903784,OFF,OFF,21.5,5.4,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 01:00:00,1,hiver,0,0.0,0,-3.55,26.808573,OFF,OFF,21.54,5.27,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 02:00:00,2,hiver,0,0.0,0,-3.45,26.808573,OFF,OFF,21.53,5.28,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 03:00:00,3,hiver,0,0.0,0,-2.95,26.808573,OFF,OFF,21.5,5.31,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 04:00:00,4,hiver,0,0.0,0,-2.75,26.162062,OFF,OFF,21.49,4.67,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 05:00:00,5,hiver,0,0.0,0,-2.5,26.219858,OFF,OFF,21.47,4.75,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
2026-01-07 06:00:00,6,hiver,0,0.0,0,-2.7,26.554134,OFF,OFF,21.47,5.08,[HIVER] CTA OFF: Duy trì công suất nền (Đêm/Đóng cửa)
