id,date,id_attraction,attraction_name,interrompu,ouvert,operation,hour,min,week,day,month,year
9,2024-02-10 00:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,0,0,6,10,2,2024
23,2024-02-10 01:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,1,0,6,10,2,2024
37,2024-02-10 02:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,2,0,6,10,2,2024
51,2024-02-10 03:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,3,0,6,10,2,2024
65,2024-02-10 04:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,4,0,6,10,2,2024
79,2024-02-10 05:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,5,0,6,10,2,2024
93,2024-02-10 06:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,6,0,6,10,2,2024
107,2024-02-10 07:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,7,0,6,10,2,2024
121,2024-02-10 08:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,8,0,6,10,2,2024
135,2024-02-10 09:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,9,0,6,10,2,2024
149,2024-02-10 10:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,10,0,6,10,2,2024
163,2024-02-10 11:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,11,0,6,10,2,2024
177,2024-02-10 12:00:00.000,G05,ECLIPSE,0.0,0.25,0.25,12,0,6,10,2,2024
191,2024-02-10 13:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,13,0,6,10,2,2024
205,2024-02-10 14:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,14,0,6,10,2,2024
219,2024-02-10 15:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,15,0,6,10,2,2024
233,2024-02-10 16:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,16,0,6,10,2,2024
247,2024-02-10 17:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,17,0,6,10,2,2024
261,2024-02-10 18:00:00.000,G05,ECLIPSE,0.0,0.2,0.2,18,0,6,10,2,2024
275,2024-02-10 19:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,19,0,6,10,2,2024
289,2024-02-10 20:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,20,0,6,10,2,2024
303,2024-02-10 21:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,21,0,6,10,2,2024
317,2024-02-10 22:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,22,0,6,10,2,2024
331,2024-02-10 23:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,23,0,6,10,2,2024
345,2024-02-11 00:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,0,0,7,11,2,2024
359,2024-02-11 01:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,1,0,7,11,2,2024
373,2024-02-11 02:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,2,0,7,11,2,2024
387,2024-02-11 03:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,3,0,7,11,2,2024
401,2024-02-11 04:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,4,0,7,11,2,2024
415,2024-02-11 05:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,5,0,7,11,2,2024
429,2024-02-11 06:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,6,0,7,11,2,2024
443,2024-02-11 07:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,7,0,7,11,2,2024
457,2024-02-11 08:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,8,0,7,11,2,2024
471,2024-02-11 09:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,9,0,7,11,2,2024
485,2024-02-11 10:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,10,0,7,11,2,2024
499,2024-02-11 11:00:00.000,G05,ECLIPSE,0.0,0.25,0.25,11,0,7,11,2,2024
513,2024-02-11 12:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,12,0,7,11,2,2024
527,2024-02-11 13:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,13,0,7,11,2,2024
541,2024-02-11 14:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,14,0,7,11,2,2024
555,2024-02-11 15:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,15,0,7,11,2,2024
569,2024-02-11 16:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,16,0,7,11,2,2024
583,2024-02-11 17:00:00.000,G05,ECLIPSE,0.0,0.2,0.2,17,0,7,11,2,2024
597,2024-02-11 18:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,18,0,7,11,2,2024
611,2024-02-11 19:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,19,0,7,11,2,2024
625,2024-02-11 20:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,20,0,7,11,2,2024
639,2024-02-11 21:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,21,0,7,11,2,2024
653,2024-02-11 22:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,22,0,7,11,2,2024
667,2024-02-11 23:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,23,0,7,11,2,2024
681,2024-02-12 00:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,0,0,7,12,2,2024
695,2024-02-12 01:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,1,0,7,12,2,2024
709,2024-02-12 02:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,2,0,7,12,2,2024
723,2024-02-12 03:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,3,0,7,12,2,2024
737,2024-02-12 04:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,4,0,7,12,2,2024
751,2024-02-12 05:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,5,0,7,12,2,2024
765,2024-02-12 06:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,6,0,7,12,2,2024
779,2024-02-12 07:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,7,0,7,12,2,2024
793,2024-02-12 08:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,8,0,7,12,2,2024
807,2024-02-12 09:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,9,0,7,12,2,2024
821,2024-02-12 10:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,10,0,7,12,2,2024
835,2024-02-12 11:00:00.000,G05,ECLIPSE,0.0,0.25,0.25,11,0,7,12,2,2024
849,2024-02-12 12:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,12,0,7,12,2,2024
863,2024-02-12 13:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,13,0,7,12,2,2024
877,2024-02-12 14:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,14,0,7,12,2,2024
891,2024-02-12 15:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,15,0,7,12,2,2024
905,2024-02-12 16:00:00.000,G05,ECLIPSE,0.0,1.0,1.0,16,0,7,12,2,2024
919,2024-02-12 17:00:00.000,G05,ECLIPSE,0.0,0.2,0.2,17,0,7,12,2,2024
933,2024-02-12 18:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,18,0,7,12,2,2024
947,2024-02-12 19:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,19,0,7,12,2,2024
961,2024-02-12 20:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,20,0,7,12,2,2024
975,2024-02-12 21:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,21,0,7,12,2,2024
989,2024-02-12 22:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,22,0,7,12,2,2024
1003,2024-02-12 23:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,23,0,7,12,2,2024
1017,2024-02-13 00:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,0,0,7,13,2,2024
1031,2024-02-13 01:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,1,0,7,13,2,2024
1045,2024-02-13 02:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,2,0,7,13,2,2024
1059,2024-02-13 03:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,3,0,7,13,2,2024
1073,2024-02-13 04:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,4,0,7,13,2,2024
1087,2024-02-13 05:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,5,0,7,13,2,2024
1101,2024-02-13 06:00:00.000,G05,ECLIPSE,0.0,0.0,0.0,6,0,7,13,2,2024
