id,date,id_attraction,attraction_name,interrompu,ouvert,operation,hour,min,week,day,month,year
5,2024-02-10 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,6,10,2,2024
19,2024-02-10 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,6,10,2,2024
33,2024-02-10 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,6,10,2,2024
47,2024-02-10 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,6,10,2,2024
61,2024-02-10 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,6,10,2,2024
75,2024-02-10 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,6,10,2,2024
89,2024-02-10 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,6,10,2,2024
103,2024-02-10 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,6,10,2,2024
117,2024-02-10 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,6,10,2,2024
131,2024-02-10 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.20,0.25,0.05,9,0,6,10,2,2024
145,2024-02-10 10:00:00.000,D15,DANSE AVEC LES ROBOTS,0.15,1.00,0.85,10,0,6,10,2,2024
159,2024-02-10 11:00:00.000,D15,DANSE AVEC LES ROBOTS,0.20,1.00,0.8,11,0,6,10,2,2024
173,2024-02-10 12:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,12,0,6,10,2,2024
187,2024-02-10 13:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,13,0,6,10,2,2024
201,2024-02-10 14:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,14,0,6,10,2,2024
215,2024-02-10 15:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,15,0,6,10,2,2024
229,2024-02-10 16:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,16,0,6,10,2,2024
243,2024-02-10 17:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,17,0,6,10,2,2024
257,2024-02-10 18:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,18,0,6,10,2,2024
271,2024-02-10 19:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,19,0,6,10,2,2024
285,2024-02-10 20:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.55,0.55,20,0,6,10,2,2024
299,2024-02-10 21:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,21,0,6,10,2,2024
313,2024-02-10 22:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,22,0,6,10,2,2024
327,2024-02-10 23:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,23,0,6,10,2,2024
341,2024-02-11 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,7,11,2,2024
355,2024-02-11 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,7,11,2,2024
369,2024-02-11 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,7,11,2,2024
383,2024-02-11 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,7,11,2,2024
397,2024-02-11 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,7,11,2,2024
411,2024-02-11 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,7,11,2,2024
425,2024-02-11 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,7,11,2,2024
439,2024-02-11 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,7,11,2,2024
453,2024-02-11 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,7,11,2,2024
467,2024-02-11 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.25,0.25,9,0,7,11,2,2024
481,2024-02-11 10:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,10,0,7,11,2,2024
495,2024-02-11 11:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,11,0,7,11,2,2024
1010,2024-02-11 12:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,12,0,7,11,2,2024
1024,2024-02-11 13:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,13,0,7,11,2,2024
1038,2024-02-11 14:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,14,0,7,11,2,2024
1052,2024-02-11 15:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,15,0,7,11,2,2024
1066,2024-02-11 16:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,16,0,7,11,2,2024
1080,2024-02-11 17:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,17,0,7,11,2,2024
1094,2024-02-11 18:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,18,0,7,11,2,2024
1108,2024-02-11 19:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,19,0,7,11,2,2024
1122,2024-02-11 20:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.55,0.55,20,0,7,11,2,2024
1136,2024-02-11 21:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,21,0,7,11,2,2024
1150,2024-02-11 22:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,22,0,7,11,2,2024
1164,2024-02-11 23:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,23,0,7,11,2,2024
1178,2024-02-12 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,7,12,2,2024
1192,2024-02-12 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,7,12,2,2024
1206,2024-02-12 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,7,12,2,2024
1220,2024-02-12 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,7,12,2,2024
1234,2024-02-12 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,7,12,2,2024
1248,2024-02-12 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,7,12,2,2024
1262,2024-02-12 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,7,12,2,2024
1276,2024-02-12 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,7,12,2,2024
1290,2024-02-12 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,7,12,2,2024
1304,2024-02-12 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.05,0.25,0.2,9,0,7,12,2,2024
1318,2024-02-12 10:00:00.000,D15,DANSE AVEC LES ROBOTS,0.10,1.00,0.9,10,0,7,12,2,2024
1332,2024-02-12 11:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,11,0,7,12,2,2024
1346,2024-02-12 12:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,12,0,7,12,2,2024
1360,2024-02-12 13:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,13,0,7,12,2,2024
1374,2024-02-12 14:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,14,0,7,12,2,2024
1388,2024-02-12 15:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,15,0,7,12,2,2024
1402,2024-02-12 16:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,16,0,7,12,2,2024
1416,2024-02-12 17:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,17,0,7,12,2,2024
1430,2024-02-12 18:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,18,0,7,12,2,2024
1444,2024-02-12 19:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,19,0,7,12,2,2024
1458,2024-02-12 20:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.55,0.55,20,0,7,12,2,2024
1472,2024-02-12 21:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,21,0,7,12,2,2024
1486,2024-02-12 22:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,22,0,7,12,2,2024
1500,2024-02-12 23:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,23,0,7,12,2,2024
2015,2024-02-13 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,7,13,2,2024
2029,2024-02-13 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,7,13,2,2024
2043,2024-02-13 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,7,13,2,2024
2057,2024-02-13 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,7,13,2,2024
2071,2024-02-13 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,7,13,2,2024
2085,2024-02-13 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,7,13,2,2024
2099,2024-02-13 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,7,13,2,2024
2113,2024-02-13 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,7,13,2,2024
2127,2024-02-13 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,7,13,2,2024
2141,2024-02-13 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.25,0.25,9,0,7,13,2,2024
2155,2024-02-13 10:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,10,0,7,13,2,2024
2169,2024-02-13 11:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,11,0,7,13,2,2024
2183,2024-02-13 12:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,12,0,7,13,2,2024
2197,2024-02-13 13:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,13,0,7,13,2,2024
2211,2024-02-13 14:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,14,0,7,13,2,2024
2225,2024-02-13 15:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,15,0,7,13,2,2024
2239,2024-02-13 16:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,16,0,7,13,2,2024
2253,2024-02-13 17:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,17,0,7,13,2,2024
2267,2024-02-13 18:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,18,0,7,13,2,2024
2281,2024-02-13 19:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,19,0,7,13,2,2024
2295,2024-02-13 20:00:00.000,D15,DANSE AVEC LES ROBOTS,0.15,0.55,0.4,20,0,7,13,2,2024
2309,2024-02-13 21:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,21,0,7,13,2,2024
2323,2024-02-13 22:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,22,0,7,13,2,2024
2337,2024-02-13 23:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,23,0,7,13,2,2024
2351,2024-02-14 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,7,14,2,2024
2365,2024-02-14 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,7,14,2,2024
2379,2024-02-14 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,7,14,2,2024
2393,2024-02-14 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,7,14,2,2024
2407,2024-02-14 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,7,14,2,2024
2421,2024-02-14 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,7,14,2,2024
2435,2024-02-14 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,7,14,2,2024
2449,2024-02-14 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,7,14,2,2024
2463,2024-02-14 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,7,14,2,2024
2477,2024-02-14 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.25,0.25,9,0,7,14,2,2024
2491,2024-02-14 10:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,10,0,7,14,2,2024
3006,2024-02-14 11:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,11,0,7,14,2,2024
3020,2024-02-14 12:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,12,0,7,14,2,2024
3034,2024-02-14 13:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,13,0,7,14,2,2024
3048,2024-02-14 14:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,14,0,7,14,2,2024
3062,2024-02-14 15:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,15,0,7,14,2,2024
3076,2024-02-14 16:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,16,0,7,14,2,2024
3090,2024-02-14 17:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,17,0,7,14,2,2024
3104,2024-02-14 18:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,18,0,7,14,2,2024
3118,2024-02-14 19:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,19,0,7,14,2,2024
3132,2024-02-14 20:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.55,0.55,20,0,7,14,2,2024
3146,2024-02-14 21:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,21,0,7,14,2,2024
3160,2024-02-14 22:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,22,0,7,14,2,2024
3174,2024-02-14 23:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,23,0,7,14,2,2024
3188,2024-02-15 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,7,15,2,2024
3202,2024-02-15 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,7,15,2,2024
3216,2024-02-15 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,7,15,2,2024
3230,2024-02-15 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,7,15,2,2024
3244,2024-02-15 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,7,15,2,2024
3258,2024-02-15 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,7,15,2,2024
3272,2024-02-15 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,7,15,2,2024
3286,2024-02-15 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,7,15,2,2024
3300,2024-02-15 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,7,15,2,2024
3314,2024-02-15 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.25,0.25,9,0,7,15,2,2024
3328,2024-02-15 10:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,10,0,7,15,2,2024
3342,2024-02-15 11:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,11,0,7,15,2,2024
3356,2024-02-15 12:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,12,0,7,15,2,2024
3370,2024-02-15 13:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,13,0,7,15,2,2024
3384,2024-02-15 14:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,14,0,7,15,2,2024
3398,2024-02-15 15:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,15,0,7,15,2,2024
3412,2024-02-15 16:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,16,0,7,15,2,2024
3426,2024-02-15 17:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,17,0,7,15,2,2024
3440,2024-02-15 18:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,18,0,7,15,2,2024
3454,2024-02-15 19:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,1.00,1.0,19,0,7,15,2,2024
3468,2024-02-15 20:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.55,0.55,20,0,7,15,2,2024
3482,2024-02-15 21:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,21,0,7,15,2,2024
3496,2024-02-15 22:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,22,0,7,15,2,2024
4011,2024-02-15 23:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,23,0,7,15,2,2024
4025,2024-02-16 00:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,0,0,7,16,2,2024
4039,2024-02-16 01:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,1,0,7,16,2,2024
4053,2024-02-16 02:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,2,0,7,16,2,2024
4067,2024-02-16 03:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,3,0,7,16,2,2024
4081,2024-02-16 04:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,4,0,7,16,2,2024
4095,2024-02-16 05:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,5,0,7,16,2,2024
4109,2024-02-16 06:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,6,0,7,16,2,2024
4123,2024-02-16 07:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,7,0,7,16,2,2024
4137,2024-02-16 08:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.00,0.0,8,0,7,16,2,2024
4151,2024-02-16 09:00:00.000,D15,DANSE AVEC LES ROBOTS,0.00,0.25,0.25,9,0,7,16,2,2024
