id,date,id_attraction,attraction_name,interrompu,ouvert,operation,hour,min,week,day,month,year
7,2024-02-10 00:00:00.000,F02,KINEMAX,0.00,0.00,0.0,0,0,6,10,2,2024
21,2024-02-10 01:00:00.000,F02,KINEMAX,0.00,0.00,0.0,1,0,6,10,2,2024
35,2024-02-10 02:00:00.000,F02,KINEMAX,0.00,0.00,0.0,2,0,6,10,2,2024
49,2024-02-10 03:00:00.000,F02,KINEMAX,0.00,0.00,0.0,3,0,6,10,2,2024
63,2024-02-10 04:00:00.000,F02,KINEMAX,0.00,0.00,0.0,4,0,6,10,2,2024
77,2024-02-10 05:00:00.000,F02,KINEMAX,0.00,0.00,0.0,5,0,6,10,2,2024
91,2024-02-10 06:00:00.000,F02,KINEMAX,0.00,0.00,0.0,6,0,6,10,2,2024
105,2024-02-10 07:00:00.000,F02,KINEMAX,0.00,0.00,0.0,7,0,6,10,2,2024
119,2024-02-10 08:00:00.000,F02,KINEMAX,0.00,0.00,0.0,8,0,6,10,2,2024
133,2024-02-10 09:00:00.000,F02,KINEMAX,0.00,0.00,0.0,9,0,6,10,2,2024
147,2024-02-10 10:00:00.000,F02,KINEMAX,0.00,0.75,0.75,10,0,6,10,2,2024
161,2024-02-10 11:00:00.000,F02,KINEMAX,0.00,1.00,1.0,11,0,6,10,2,2024
175,2024-02-10 12:00:00.000,F02,KINEMAX,0.00,1.00,1.0,12,0,6,10,2,2024
189,2024-02-10 13:00:00.000,F02,KINEMAX,0.00,1.00,1.0,13,0,6,10,2,2024
203,2024-02-10 14:00:00.000,F02,KINEMAX,0.00,1.00,1.0,14,0,6,10,2,2024
217,2024-02-10 15:00:00.000,F02,KINEMAX,0.00,1.00,1.0,15,0,6,10,2,2024
231,2024-02-10 16:00:00.000,F02,KINEMAX,0.00,1.00,1.0,16,0,6,10,2,2024
245,2024-02-10 17:00:00.000,F02,KINEMAX,0.00,1.00,1.0,17,0,6,10,2,2024
259,2024-02-10 18:00:00.000,F02,KINEMAX,0.00,1.00,1.0,18,0,6,10,2,2024
