date,visitor_count,elec_1,elec_2,elec_3,cycle_attraction_max,duty_cycle_max,capacite salle,capacite file d'attente,capacite pre-salle,is_weekend,jf,is_open,type_frequentation,temperature,temp_max,temp_min,temp_moy,humidite,humidite_max,humidite_min,humidite_moy,rayonnement_solaire,hour,min,day,month,year,week
2025-02-07 13:00:00,0,38.899,22.27,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.9,6.2,2.35,4.2999997,79.64278,97.243576,79.64278,90.09977,125.0,13,0,7,2,2025,6
2025-02-07 14:00:00,0,39.298,22.25,0.0,3.0,0.6,190,800,190,0,0,0,BF,6.2,6.2,2.35,4.2999997,84.61122,97.243576,79.64278,90.09977,134.0,14,0,7,2,2025,6
2025-02-07 15:00:00,0,50.538,28.94,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.25,6.2,2.35,4.2999997,95.23938,97.243576,79.64278,90.09977,43.0,15,0,7,2,2025,6
2025-02-07 16:00:00,0,40.704,22.28,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.35,6.2,2.35,4.2999997,95.57613,97.243576,79.64278,90.09977,37.0,16,0,7,2,2025,6
2025-02-07 17:00:00,0,45.541,23.68,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.45,6.2,2.35,4.2999997,95.91341,97.243576,79.64278,90.09977,27.0,17,0,7,2,2025,6
2025-02-07 18:00:00,0,61.729,22.13,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.4,6.2,2.35,4.2999997,96.246735,97.243576,79.64278,90.09977,8.0,18,0,7,2,2025,6
2025-02-07 19:00:00,0,59.166,21.79,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.5,6.2,2.35,4.2999997,95.91502,97.243576,79.64278,90.09977,0.0,19,0,7,2,2025,6
2025-02-07 20:00:00,0,55.386,26.06,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.4,6.2,2.35,4.2999997,96.58272,97.243576,79.64278,90.09977,0.0,20,0,7,2,2025,6
2025-02-07 21:00:00,0,55.466,26.15,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.35,6.2,2.35,4.2999997,95.243126,97.243576,79.64278,90.09977,0.0,21,0,7,2,2025,6
2025-02-07 22:00:00,0,41.645,23.53,0.0,3.0,0.6,190,800,190,0,0,0,BF,5.5,6.2,2.35,4.2999997,92.94883,97.243576,79.64278,90.09977,0.0,22,0,7,2,2025,6
2025-02-07 23:00:00,0,45.43025,23.26,0.0,3.0,0.6,190,800,190,0,0,0,BF,4.75,6.2,2.35,4.2999997,97.243576,97.243576,79.64278,90.09977,0.0,23,0,7,2,2025,6
2025-02-08 00:00:00,0,58.58475,30.9,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.55,8.3,1.75,4.3229165,98.25251,98.25251,61.14968,86.620766,0.0,0,0,8,2,2025,6
2025-02-08 01:00:00,0,49.445,21.97,0.0,3.0,0.6,190,800,190,1,0,1,MF,2.25,8.3,1.75,4.3229165,97.18787,98.25251,61.14968,86.620766,0.0,1,0,8,2,2025,6
2025-02-08 02:00:00,0,51.766,22.16,0.0,3.0,0.6,190,800,190,1,0,1,MF,2.05,8.3,1.75,4.3229165,96.14534,98.25251,61.14968,86.620766,0.0,2,0,8,2,2025,6
2025-02-08 03:00:00,0,54.305,24.81,0.0,3.0,0.6,190,800,190,1,0,1,MF,2.0,8.3,1.75,4.3229165,95.79986,98.25251,61.14968,86.620766,0.0,3,0,8,2,2025,6
2025-02-08 04:00:00,0,64.499,28.09,0.0,3.0,0.6,190,800,190,1,0,1,MF,1.75,8.3,1.75,4.3229165,96.48177,98.25251,61.14968,86.620766,0.0,4,0,8,2,2025,6
2025-02-08 05:00:00,0,56.413,21.81,0.0,3.0,0.6,190,800,190,1,0,1,MF,1.8,8.3,1.75,4.3229165,96.48319,98.25251,61.14968,86.620766,0.0,5,0,8,2,2025,6
2025-02-08 06:00:00,0,50.892,21.39,0.0,3.0,0.6,190,800,190,1,0,1,MF,2.35,8.3,1.75,4.3229165,96.15459,98.25251,61.14968,86.620766,0.0,6,0,8,2,2025,6
2025-02-08 07:00:00,0,51.38,27.52,0.0,3.0,0.6,190,800,190,1,0,1,MF,2.1,8.3,1.75,4.3229165,97.18446,98.25251,61.14968,86.620766,0.0,7,0,8,2,2025,6
2025-02-08 08:00:00,0,64.336,27.5,0.0,3.0,0.6,190,800,190,1,0,1,MF,2.35,8.3,1.75,4.3229165,97.190125,98.25251,61.14968,86.620766,0.0,8,0,8,2,2025,6
2025-02-08 09:00:00,0,69.308,25.93,0.8,3.0,0.6,190,800,190,1,0,1,MF,2.75,8.3,1.75,4.3229165,96.16686,98.25251,61.14968,86.620766,16.0,9,0,8,2,2025,6
2025-02-08 10:00:00,110,169.592,86.29,16.11,3.0,0.6,190,800,190,1,0,1,MF,3.85,8.3,1.75,4.3229165,91.22502,98.25251,61.14968,86.620766,95.0,10,0,8,2,2025,6
2025-02-08 11:00:00,239,205.102,113.66,20.49,3.0,0.6,190,800,190,1,0,1,MF,5.05,8.3,1.75,4.3229165,82.992294,98.25251,61.14968,86.620766,164.0,11,0,8,2,2025,6
2025-02-08 12:00:00,213,213.266,122.1,20.7,3.0,0.6,190,800,190,1,0,1,MF,6.35,8.3,1.75,4.3229165,73.19429,98.25251,61.14968,86.620766,288.0,12,0,8,2,2025,6
2025-02-08 13:00:00,106,217.455,124.71,20.6,3.0,0.6,190,800,190,1,0,1,MF,6.75,8.3,1.75,4.3229165,75.38022,98.25251,61.14968,86.620766,295.0,13,0,8,2,2025,6
2025-02-08 14:00:00,74,204.269,110.74,14.9,3.0,0.6,190,800,190,1,0,1,MF,7.7,8.3,1.75,4.3229165,66.017715,98.25251,61.14968,86.620766,329.0,14,0,8,2,2025,6
2025-02-08 15:00:00,116,202.538,110.65,15.6,3.0,0.6,190,800,190,1,0,1,MF,8.3,8.3,1.75,4.3229165,61.14968,98.25251,61.14968,86.620766,365.0,15,0,8,2,2025,6
2025-02-08 16:00:00,102,204.712,116.16,16.8,3.0,0.6,190,800,190,1,0,1,MF,8.1,8.3,1.75,4.3229165,68.01413,98.25251,61.14968,86.620766,248.0,16,0,8,2,2025,6
2025-02-08 17:00:00,132,197.835,111.07,15.0,3.0,0.6,190,800,190,1,0,1,MF,7.55,8.3,1.75,4.3229165,69.36471,98.25251,61.14968,86.620766,133.0,17,0,8,2,2025,6
2025-02-08 18:00:00,84,177.252,87.96,14.0,3.0,0.6,190,800,190,1,0,1,MF,6.2,8.3,1.75,4.3229165,74.75063,98.25251,61.14968,86.620766,55.0,18,0,8,2,2025,6
2025-02-08 19:00:00,26,145.491,71.82,11.0,3.0,0.6,190,800,190,1,0,1,MF,5.1,8.3,1.75,4.3229165,84.48508,98.25251,61.14968,86.620766,0.0,19,0,8,2,2025,6
2025-02-08 20:00:00,3,79.659,38.42,0.0,3.0,0.6,190,800,190,1,0,1,MF,4.15,8.3,1.75,4.3229165,89.96058,98.25251,61.14968,86.620766,0.0,20,0,8,2,2025,6
2025-02-08 21:00:00,0,77.161,38.04,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.75,8.3,1.75,4.3229165,92.52314,98.25251,61.14968,86.620766,0.0,21,0,8,2,2025,6
2025-02-08 22:00:00,0,77.277,38.12,0.0,3.0,0.6,190,800,190,1,0,1,MF,4.15,8.3,1.75,4.3229165,90.92269,98.25251,61.14968,86.620766,0.0,22,0,8,2,2025,6
2025-02-08 23:00:00,0,73.881,36.01,1.0,3.0,0.6,190,800,190,1,0,1,MF,3.8,8.3,1.75,4.3229165,91.871796,98.25251,61.14968,86.620766,0.0,23,0,8,2,2025,6
2025-02-09 00:00:00,0,43.377,23.74,5.9,3.0,0.6,190,800,190,1,0,1,MF,2.85,8.65,2.75,5.3229165,94.47235,95.86295,71.82869,87.26214,0.0,0,0,9,2,2025,6
2025-02-09 01:00:00,0,42.908,23.82,1.1,3.0,0.6,190,800,190,1,0,1,MF,2.75,8.65,2.75,5.3229165,94.805595,95.86295,71.82869,87.26214,0.0,1,0,9,2,2025,6
2025-02-09 02:00:00,0,43.75,24.65,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.9,8.65,2.75,5.3229165,94.518005,95.86295,71.82869,87.26214,0.0,2,0,9,2,2025,6
2025-02-09 03:00:00,0,44.155,24.76,0.0,3.0,0.6,190,800,190,1,0,1,MF,4.05,8.65,2.75,5.3229165,93.5279,95.86295,71.82869,87.26214,0.0,3,0,9,2,2025,6
2025-02-09 04:00:00,0,47.898,23.49,0.0,3.0,0.6,190,800,190,1,0,1,MF,4.0,8.65,2.75,5.3229165,93.85664,95.86295,71.82869,87.26214,0.0,4,0,9,2,2025,6
2025-02-09 05:00:00,0,60.888,23.24,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.95,8.65,2.75,5.3229165,94.52017,95.86295,71.82869,87.26214,0.0,5,0,9,2,2025,6
2025-02-09 06:00:00,0,66.784,23.8,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.85,8.65,2.75,5.3229165,95.52338,95.86295,71.82869,87.26214,0.0,6,0,9,2,2025,6
2025-02-09 07:00:00,0,61.292,30.85,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.95,8.65,2.75,5.3229165,95.52692,95.86295,71.82869,87.26214,0.0,7,0,9,2,2025,6
2025-02-09 08:00:00,0,71.224,35.46,0.0,3.0,0.6,190,800,190,1,0,1,MF,3.9,8.65,2.75,5.3229165,95.86295,95.86295,71.82869,87.26214,0.0,8,0,9,2,2025,6
2025-02-09 09:00:00,0,86.18,44.54,2.6,3.0,0.6,190,800,190,1,0,1,MF,4.25,8.65,2.75,5.3229165,93.8687,95.86295,71.82869,87.26214,13.0,9,0,9,2,2025,6
2025-02-09 10:00:00,130,164.624,91.2,11.8,3.0,0.6,190,800,190,1,0,1,MF,5.2,8.65,2.75,5.3229165,89.72493,95.86295,71.82869,87.26214,80.0,10,0,9,2,2025,6
2025-02-09 11:00:00,198,213.3481818,122.84,19.7,3.0,0.6,190,800,190,1,0,1,MF,5.45,8.65,2.75,5.3229165,88.49153,95.86295,71.82869,87.26214,76.0,11,0,9,2,2025,6
2025-02-09 12:00:00,115,219.2168182,125.42,20.1,3.0,0.6,190,800,190,1,0,1,MF,6.95,8.65,2.75,5.3229165,80.359085,95.86295,71.82869,87.26214,228.0,12,0,9,2,2025,6
2025-02-09 13:00:00,59,207.636,118.88,16.35,3.0,0.6,190,800,190,1,0,1,MF,6.55,8.65,2.75,5.3229165,82.30652,95.86295,71.82869,87.26214,97.0,13,0,9,2,2025,6
2025-02-09 14:00:00,59,208.578,121.55,19.05,3.0,0.6,190,800,190,1,0,1,MF,7.4,8.65,2.75,5.3229165,80.704704,95.86295,71.82869,87.26214,104.0,14,0,9,2,2025,6
2025-02-09 15:00:00,91,194.461,109.65,14.4,3.0,0.6,190,800,190,1,0,1,MF,8.0,8.65,2.75,5.3229165,78.563675,95.86295,71.82869,87.26214,117.0,15,0,9,2,2025,6
2025-02-09 16:00:00,63,188.452,106.93,14.0,3.0,0.6,190,800,190,1,0,1,MF,8.65,8.65,2.75,5.3229165,71.82869,95.86295,71.82869,87.26214,176.0,16,0,9,2,2025,6
2025-02-09 17:00:00,58,190.002,108.48,14.0,3.0,0.6,190,800,190,1,0,1,MF,7.65,8.65,2.75,5.3229165,74.47714,95.86295,71.82869,87.26214,59.0,17,0,9,2,2025,6
2025-02-09 18:00:00,29,196.96,115.09,16.0,3.0,0.6,190,800,190,1,0,1,MF,6.45,8.65,2.75,5.3229165,79.442024,95.86295,71.82869,87.26214,14.0,18,0,9,2,2025,6
2025-02-09 19:00:00,3,139.139,74.28,9.0,3.0,0.6,190,800,190,1,0,1,MF,5.9,8.65,2.75,5.3229165,83.098404,95.86295,71.82869,87.26214,0.0,19,0,9,2,2025,6
2025-02-09 20:00:00,0,88.46,47.73,0.0,3.0,0.6,190,800,190,1,0,1,MF,5.75,8.65,2.75,5.3229165,83.37391,95.86295,71.82869,87.26214,0.0,20,0,9,2,2025,6
2025-02-09 21:00:00,0,76.046,36.05,0.0,3.0,0.6,190,800,190,1,0,1,MF,5.4,8.65,2.75,5.3229165,83.0361,95.86295,71.82869,87.26214,0.0,21,0,9,2,2025,6
2025-02-09 22:00:00,0,64.426,24.33,0.0,3.0,0.6,190,800,190,1,0,1,MF,5.5,8.65,2.75,5.3229165,84.53111,95.86295,71.82869,87.26214,0.0,22,0,9,2,2025,6
2025-02-09 23:00:00,0,61.69125,24.29,0.0,3.0,0.6,190,800,190,1,0,1,MF,5.45,8.65,2.75,5.3229165,87.87083,95.86295,71.82869,87.26214,0.0,23,0,9,2,2025,6
2025-02-10 00:00:00,0,41.35975,24.23,0.0,3.0,0.6,190,800,190,0,0,1,MF,5.3,9.45,0.8,5.804167,91.643875,99.65547,62.880817,90.23197,0.0,0,0,10,2,2025,7
2025-02-10 01:00:00,0,40.011,23.4,0.0,3.0,0.6,190,800,190,0,0,1,MF,5.0,9.45,0.8,5.804167,97.249054,99.65547,62.880817,90.23197,0.0,1,0,10,2,2025,7
2025-02-10 02:00:00,0,39.793,23.09,0.0,3.0,0.6,190,800,190,0,0,1,MF,5.3,9.45,0.8,5.804167,96.24378,99.65547,62.880817,90.23197,0.0,2,0,10,2,2025,7
2025-02-10 03:00:00,0,40.18,23.11,5.6,3.0,0.6,190,800,190,0,0,1,MF,5.45,9.45,0.8,5.804167,96.58407,99.65547,62.880817,90.23197,0.0,3,0,10,2,2025,7
2025-02-10 04:00:00,0,40.708,23.9,12.0,3.0,0.6,190,800,190,0,0,1,MF,5.6,9.45,0.8,5.804167,96.92463,99.65547,62.880817,90.23197,0.0,4,0,10,2,2025,7
2025-02-10 05:00:00,0,39.068,22.66,15.0,3.0,0.6,190,800,190,0,0,1,MF,5.4,9.45,0.8,5.804167,98.62046,99.65547,62.880817,90.23197,0.0,5,0,10,2,2025,7
2025-02-10 06:00:00,0,45.79,23.57,17.8,3.0,0.6,190,800,190,0,0,1,MF,5.6,9.45,0.8,5.804167,98.96542,99.65547,62.880817,90.23197,0.0,6,0,10,2,2025,7
2025-02-10 07:00:00,0,60.876,25.1,18.0,3.0,0.6,190,800,190,0,0,1,MF,5.9,9.45,0.8,5.804167,99.65491,99.65547,62.880817,90.23197,0.0,7,0,10,2,2025,7
2025-02-10 08:00:00,0,65.256,33.26,21.8,3.0,0.6,190,800,190,0,0,1,MF,6.1,9.45,0.8,5.804167,99.65547,99.65547,62.880817,90.23197,0.0,8,0,10,2,2025,7
2025-02-10 09:00:00,0,71.71,43.85,25.0,3.0,0.6,190,800,190,0,0,1,MF,6.4,9.45,0.8,5.804167,99.31364,99.65547,62.880817,90.23197,6.0,9,0,10,2,2025,7
2025-02-10 10:00:00,109,172.576,87.86,28.3,3.0,0.6,190,800,190,0,0,1,MF,7.35,9.45,0.8,5.804167,98.97977,99.65547,62.880817,90.23197,41.0,10,0,10,2,2025,7
2025-02-10 11:00:00,257,163.728,69.65,31.0,3.0,0.6,190,800,190,0,0,1,MF,7.9,9.45,0.8,5.804167,98.98421,99.65547,62.880817,90.23197,56.0,11,0,10,2,2025,7
2025-02-10 12:00:00,95,133.5800319,54.87,0.0,3.0,0.6,190,800,190,0,0,1,MF,9.05,9.45,0.8,5.804167,96.02709,99.65547,62.880817,90.23197,103.0,12,0,10,2,2025,7
2025-02-10 13:00:00,57,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,9.45,9.45,0.8,5.804167,90.358,99.65547,62.880817,90.23197,109.0,13,0,10,2,2025,7
2025-02-10 14:00:00,66,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,8.15,9.45,0.8,5.804167,92.77372,99.65547,62.880817,90.23197,111.0,14,0,10,2,2025,7
2025-02-10 15:00:00,80,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,8.75,9.45,0.8,5.804167,77.59062,99.65547,62.880817,90.23197,141.0,15,0,10,2,2025,7
2025-02-10 16:00:00,71,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,9.25,9.45,0.8,5.804167,63.825977,99.65547,62.880817,90.23197,312.0,16,0,10,2,2025,7
2025-02-10 17:00:00,49,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,8.1,9.45,0.8,5.804167,62.880817,99.65547,62.880817,90.23197,205.0,17,0,10,2,2025,7
2025-02-10 18:00:00,44,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,6.0,9.45,0.8,5.804167,70.80651,99.65547,62.880817,90.23197,77.0,18,0,10,2,2025,7
2025-02-10 19:00:00,10,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,3.3,9.45,0.8,5.804167,84.57919,99.65547,62.880817,90.23197,1.0,19,0,10,2,2025,7
2025-02-10 20:00:00,0,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,2.5,9.45,0.8,5.804167,86.65232,99.65547,62.880817,90.23197,0.0,20,0,10,2,2025,7
2025-02-10 21:00:00,0,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,1.6,9.45,0.8,5.804167,87.509766,99.65547,62.880817,90.23197,0.0,21,0,10,2,2025,7
2025-02-10 22:00:00,0,133.4089985,55.21,0.0,3.0,0.6,190,800,190,0,0,1,MF,1.05,9.45,0.8,5.804167,89.390884,99.65547,62.880817,90.23197,0.0,22,0,10,2,2025,7
2025-02-10 23:00:00,0,104.4699826,39.59,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.8,9.45,0.8,5.804167,90.353195,99.65547,62.880817,90.23197,0.0,23,0,10,2,2025,7
2025-02-11 00:00:00,0,41.346,21.36,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.3,9.25,-0.45,4.13125,91.98116,99.30477,84.083145,93.64313,0.0,0,0,11,2,2025,7
2025-02-11 01:00:00,0,40.878,21.17,0.0,3.0,0.6,190,800,190,0,0,1,MF,-0.45,9.25,-0.45,4.13125,94.32506,99.30477,84.083145,93.64313,0.0,1,0,11,2,2025,7
2025-02-11 02:00:00,0,42.435,22.56,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.2,9.25,-0.45,4.13125,95.73873,99.30477,84.083145,93.64313,0.0,2,0,11,2,2025,7
2025-02-11 03:00:00,0,43.698,23.69,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.85,9.25,-0.45,4.13125,96.45621,99.30477,84.083145,93.64313,0.0,3,0,11,2,2025,7
2025-02-11 04:00:00,0,45.756,21.63,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.9,9.25,-0.45,4.13125,96.806786,99.30477,84.083145,93.64313,0.0,4,0,11,2,2025,7
2025-02-11 05:00:00,0,44.86318182,20.62,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.4,9.25,-0.45,4.13125,97.49836,99.30477,84.083145,93.64313,0.0,5,0,11,2,2025,7
2025-02-11 06:00:00,0,53.49581818,25.52,0.0,3.0,0.6,190,800,190,0,0,1,MF,0.6,9.25,-0.45,4.13125,97.15017,99.30477,84.083145,93.64313,0.0,6,0,11,2,2025,7
2025-02-11 07:00:00,0,60.644,23.46,0.0,3.0,0.6,190,800,190,0,0,1,MF,1.75,9.25,-0.45,4.13125,94.764145,99.30477,84.083145,93.64313,0.0,7,0,11,2,2025,7
2025-02-11 08:00:00,0,84.64,24.68,0.0,3.0,0.6,190,800,190,0,0,1,MF,2.1,9.25,-0.45,4.13125,94.77872,99.30477,84.083145,93.64313,0.0,8,0,11,2,2025,7
2025-02-11 09:00:00,0,109.476,41.12,50.1,3.0,0.6,190,800,190,0,0,1,MF,2.45,9.25,-0.45,4.13125,96.84638,99.30477,84.083145,93.64313,3.0,9,0,11,2,2025,7
2025-02-11 10:00:00,120,160.228,70.89,50.1,3.0,0.6,190,800,190,0,0,1,MF,3.15,9.25,-0.45,4.13125,96.17908,99.30477,84.083145,93.64313,29.0,10,0,11,2,2025,7
2025-02-11 11:00:00,140,171.846,78.57,10.97,3.0,0.6,190,800,190,0,0,1,MF,4.0,9.25,-0.45,4.13125,94.18897,99.30477,84.083145,93.64313,65.0,11,0,11,2,2025,7
2025-02-11 12:00:00,169,174.474,83.81,11.3,3.0,0.6,190,800,190,0,0,1,MF,5.6,9.25,-0.45,4.13125,90.388016,99.30477,84.083145,93.64313,142.0,12,0,11,2,2025,7
2025-02-11 13:00:00,112,171.179,83.72,10.7,3.0,0.6,190,800,190,0,0,1,MF,6.5,9.25,-0.45,4.13125,90.13972,99.30477,84.083145,93.64313,119.0,13,0,11,2,2025,7
2025-02-11 14:00:00,82,171.529,84.58,15.63,3.0,0.6,190,800,190,0,0,1,MF,6.65,9.25,-0.45,4.13125,91.0957,99.30477,84.083145,93.64313,146.0,14,0,11,2,2025,7
2025-02-11 15:00:00,81,163.679,77.34,13.07,3.0,0.6,190,800,190,0,0,1,MF,8.85,9.25,-0.45,4.13125,84.90909,99.30477,84.083145,93.64313,283.0,15,0,11,2,2025,7
2025-02-11 16:00:00,83,168.547,85.84,16.2,3.0,0.6,190,800,190,0,0,1,MF,9.25,9.25,-0.45,4.13125,84.083145,99.30477,84.083145,93.64313,278.0,16,0,11,2,2025,7
2025-02-11 17:00:00,91,166.218,83.22,14.4,3.0,0.6,190,800,190,0,0,1,MF,8.9,9.25,-0.45,4.13125,86.09002,99.30477,84.083145,93.64313,118.0,17,0,11,2,2025,7
2025-02-11 18:00:00,61,168.516,84.76,15.0,3.0,0.6,190,800,190,0,0,1,MF,8.0,9.25,-0.45,4.13125,90.25162,99.30477,84.083145,93.64313,46.0,18,0,11,2,2025,7
2025-02-11 19:00:00,21,143.916,64.31,10.0,3.0,0.6,190,800,190,0,0,1,MF,7.05,9.25,-0.45,4.13125,94.00128,99.30477,84.083145,93.64313,1.0,19,0,11,2,2025,7
2025-02-11 20:00:00,0,65.034,20.84,2.6,3.0,0.6,190,800,190,0,0,1,MF,6.15,9.25,-0.45,4.13125,96.602936,99.30477,84.083145,93.64313,0.0,20,0,11,2,2025,7
2025-02-11 21:00:00,0,63.191,22.82,12.2,3.0,0.6,190,800,190,0,0,1,MF,5.85,9.25,-0.45,4.13125,96.26006,99.30477,84.083145,93.64313,0.0,21,0,11,2,2025,7
2025-02-11 22:00:00,0,63.056,22.52,7.2,3.0,0.6,190,800,190,0,0,1,MF,5.3,9.25,-0.45,4.13125,97.59497,99.30477,84.083145,93.64313,0.0,22,0,11,2,2025,7
2025-02-11 23:00:00,0,60.64175,22.5,0.0,3.0,0.6,190,800,190,0,0,1,MF,4.8,9.25,-0.45,4.13125,99.30477,99.30477,84.083145,93.64313,0.0,23,0,11,2,2025,7
2025-02-12 00:00:00,0,38.45825,21.22,6.9,3.0,0.6,190,800,190,0,0,1,MF,4.55,13.6,2.95,7.5604167,98.95668,100.0,70.33062,91.29837,0.0,0,0,12,2,2025,7
2025-02-12 01:00:00,0,39.644,22.27,6.0,3.0,0.6,190,800,190,0,0,1,MF,4.7,13.6,2.95,7.5604167,97.92549,100.0,70.33062,91.29837,0.0,1,0,12,2,2025,7
2025-02-12 02:00:00,0,39.475,22.35,7.0,3.0,0.6,190,800,190,0,0,1,MF,5.3,13.6,2.95,7.5604167,100.0,100.0,70.33062,91.29837,0.0,2,0,12,2,2025,7
2025-02-12 03:00:00,0,39.274,22.26,3.1,3.0,0.6,190,800,190,0,0,1,MF,4.85,13.6,2.95,7.5604167,99.65199,100.0,70.33062,91.29837,0.0,3,0,12,2,2025,7
2025-02-12 04:00:00,0,38.947,20.83,0.0,3.0,0.6,190,800,190,0,0,1,MF,4.5,13.6,2.95,7.5604167,99.99999,100.0,70.33062,91.29837,0.0,4,0,12,2,2025,7
2025-02-12 05:00:00,0,38.735,19.39,0.0,3.0,0.6,190,800,190,0,0,1,MF,4.35,13.6,2.95,7.5604167,98.955,100.0,70.33062,91.29837,0.0,5,0,12,2,2025,7
2025-02-12 06:00:00,0,43.738,12.0,0.0,3.0,0.6,190,800,190,0,0,1,MF,3.55,13.6,2.95,7.5604167,98.59983,100.0,70.33062,91.29837,0.0,6,0,12,2,2025,7
2025-02-12 07:00:00,0,52.004,19.04,0.0,3.0,0.6,190,800,190,0,0,1,MF,3.25,13.6,2.95,7.5604167,98.24828,100.0,70.33062,91.29837,0.0,7,0,12,2,2025,7
2025-02-12 08:00:00,0,68.718,19.42,0.0,3.0,0.6,190,800,190,0,0,1,MF,2.95,13.6,2.95,7.5604167,98.59304,100.0,70.33062,91.29837,0.0,8,0,12,2,2025,7
2025-02-12 09:00:00,0,107.474,30.99,5.2,3.0,0.6,190,800,190,0,0,1,MF,3.95,13.6,2.95,7.5604167,97.56892,100.0,70.33062,91.29837,29.0,9,0,12,2,2025,7
2025-02-12 10:00:00,107,154.694,72.59,13.3,3.0,0.6,190,800,190,0,0,1,MF,6.45,13.6,2.95,7.5604167,93.648026,100.0,70.33062,91.29837,132.0,10,0,12,2,2025,7
2025-02-12 11:00:00,134,179.4318182,102.67,21.7,3.0,0.6,190,800,190,0,0,1,MF,8.15,13.6,2.95,7.5604167,93.091896,100.0,70.33062,91.29837,197.0,11,0,12,2,2025,7
2025-02-12 12:00:00,103,175.9981818,98.25,17.2,3.0,0.6,190,800,190,0,0,1,MF,9.9,13.6,2.95,7.5604167,88.56976,100.0,70.33062,91.29837,253.0,12,0,12,2,2025,7
2025-02-12 13:00:00,49,193.417,112.98,20.7,3.0,0.6,190,800,190,0,0,1,MF,12.05,13.6,2.95,7.5604167,79.97443,100.0,70.33062,91.29837,363.0,13,0,12,2,2025,7
2025-02-12 14:00:00,62,183.205,103.01,17.9,3.0,0.6,190,800,190,0,0,1,MF,12.7,13.6,2.95,7.5604167,74.333015,100.0,70.33062,91.29837,279.0,14,0,12,2,2025,7
2025-02-12 15:00:00,71,178.422,98.82,16.0,3.0,0.6,190,800,190,0,0,1,MF,13.45,13.6,2.95,7.5604167,71.0205,100.0,70.33062,91.29837,303.0,15,0,12,2,2025,7
2025-02-12 16:00:00,73,190.602,111.88,15.6,3.0,0.6,190,800,190,0,0,1,MF,13.6,13.6,2.95,7.5604167,70.33062,100.0,70.33062,91.29837,241.0,16,0,12,2,2025,7
2025-02-12 17:00:00,53,159.782,81.68,13.8,3.0,0.6,190,800,190,0,0,1,MF,13.1,13.6,2.95,7.5604167,74.15128,100.0,70.33062,91.29837,169.0,17,0,12,2,2025,7
2025-02-12 18:00:00,33,169.234,89.02,13.0,3.0,0.6,190,800,190,0,0,1,MF,11.55,13.6,2.95,7.5604167,80.44761,100.0,70.33062,91.29837,41.0,18,0,12,2,2025,7
2025-02-12 19:00:00,7,128.649,62.71,7.6,3.0,0.6,190,800,190,0,0,1,MF,9.6,13.6,2.95,7.5604167,90.67625,100.0,70.33062,91.29837,1.0,19,0,12,2,2025,7
2025-02-12 20:00:00,0,59.089,19.45,0.0,3.0,0.6,190,800,190,0,0,1,MF,8.5,13.6,2.95,7.5604167,91.84679,100.0,70.33062,91.29837,0.0,20,0,12,2,2025,7
2025-02-12 21:00:00,0,59.724,20.09,14.0,3.0,0.6,190,800,190,0,0,1,MF,7.3,13.6,2.95,7.5604167,96.96564,100.0,70.33062,91.29837,0.0,21,0,12,2,2025,7
2025-02-12 22:00:00,0,61.657,22.36,5.6,3.0,0.6,190,800,190,0,0,1,MF,6.25,13.6,2.95,7.5604167,98.6298,100.0,70.33062,91.29837,0.0,22,0,12,2,2025,7
2025-02-12 23:00:00,0,58.029,20.83,6.26,3.0,0.6,190,800,190,0,0,1,MF,6.9,13.6,2.95,7.5604167,98.976105,100.0,70.33062,91.29837,0.0,23,0,12,2,2025,7
