Horodatage,Heure,Température extérieure (°C),Statut ouverture,Fréquentation prévue,Consommation EC prédite (kWh),Consommation EC optimisée (kWh),Consigne de température (°C),État CTA,Économie réalisée (kWh),Recommandations opérationnelles
2026-01-01 00:00:00,0,-2.4,1,0,4.812612732285242,5.08,15.0,OFF,-0.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 01:00:00,1,-2.95,1,0,4.2833255376323,5.15,15.0,OFF,-0.87,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 02:00:00,2,-3.45,1,0,4.453549288616808,5.21,15.0,OFF,-0.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 03:00:00,3,-3.75,1,0,4.715658333332245,5.25,15.0,OFF,-0.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 04:00:00,4,-4.0,1,0,4.807224999999225,5.28,15.0,OFF,-0.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 05:00:00,5,-4.8,1,0,4.790324999998214,5.37,15.0,OFF,-0.58,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 06:00:00,6,-4.85,1,0,18.528435714288037,5.38,15.0,OFF,13.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 07:00:00,7,-5.1,1,0,58.15787006802747,69.96,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-01-01 08:00:00,8,-6.2,1,0,104.34683680052676,123.95,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-01-01 09:00:00,9,-6.1,1,231,93.89857380952373,149.42,19.5,ON,-55.52,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 10:00:00,10,-4.5,1,518,49.80276363636383,49.7,19.5,ON,0.1,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 11:00:00,11,-2.4,1,597,24.74473964339675,19.58,19.5,ON,5.16,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 12:00:00,12,-0.45,1,661,13.208029274527057,4.85,19.5,ON,8.36,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 13:00:00,13,0.85,1,513,23.232356231660823,11.96,19.5,ON,11.27,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 14:00:00,14,1.7,1,514,23.0014622125233,12.57,19.5,ON,10.43,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 15:00:00,15,1.95,1,500,24.277925641025632,15.49,19.5,ON,8.79,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 16:00:00,16,1.4,1,455,25.304299631243648,20.34,19.5,ON,4.96,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 17:00:00,17,-1.35,1,561,25.07090079540566,24.81,19.5,ON,0.26,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 18:00:00,18,-1.75,1,410,26.687086868686897,29.53,19.5,ON,-2.84,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 19:00:00,19,-2.2,1,360,26.991160101008067,29.95,19.5,ON,-2.96,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 20:00:00,20,-2.85,1,207,28.008296969699973,31.09,19.5,ON,-3.08,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-01 21:00:00,21,-3.6,1,0,41.74237142856994,10.4,15.0,OFF,31.34,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 22:00:00,22,-4.75,1,0,42.38654586977484,6.38,15.0,OFF,36.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-01 23:00:00,23,-4.1,1,0,43.26817521865837,5.51,15.0,OFF,37.76,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.44 kWh)
2026-01-02 00:00:00,0,-3.35,1,0,5.390154147462153,5.34,15.0,OFF,0.05,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 01:00:00,1,-2.35,1,0,4.303695161289974,5.24,15.0,OFF,-0.94,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 02:00:00,2,-2.45,1,0,4.609949999999355,5.23,15.0,OFF,-0.62,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 03:00:00,3,-2.0,1,0,5.043316666666981,5.19,15.0,OFF,-0.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 04:00:00,4,-2.1,1,0,5.039049999999669,5.19,15.0,OFF,-0.15,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 05:00:00,5,-2.15,1,0,4.9534499999989645,5.2,15.0,OFF,-0.25,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 06:00:00,6,-2.45,1,0,19.466955194809263,5.23,15.0,OFF,14.24,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 07:00:00,7,-1.85,1,0,58.50231269841314,70.3,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-01-02 08:00:00,8,-1.65,1,0,103.15244506054628,122.75,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-01-02 09:00:00,9,-1.4,1,221,96.83893142418276,152.41,19.5,ON,-55.57,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 10:00:00,10,-1.0,1,526,51.92290104675978,54.29,19.5,ON,-2.37,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 11:00:00,11,-0.25,1,616,30.581928501612243,31.41,19.5,ON,-0.83,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 12:00:00,12,0.05,1,541,14.258198924467171,15.02,19.5,ON,-0.76,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 13:00:00,13,0.95,1,464,24.81922785547692,25.3,19.5,ON,-0.48,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 14:00:00,14,1.6,1,484,23.621324941723586,22.91,19.5,ON,0.71,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 15:00:00,15,3.15,1,591,22.57995231668765,14.61,19.5,ON,7.97,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 16:00:00,16,3.0,1,495,24.65052227333995,20.45,19.5,ON,4.2,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 17:00:00,17,1.2,1,509,22.994806193518052,22.73,19.5,ON,0.26,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 18:00:00,18,-0.1,1,489,22.388634981393167,25.16,19.5,ON,-2.77,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 19:00:00,19,-0.15,1,337,23.56966666666457,26.55,19.5,ON,-2.98,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 20:00:00,20,0.4,1,356,24.030776262626485,27.0,19.5,ON,-2.97,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-02 21:00:00,21,1.5,1,0,24.631331584060067,9.21,15.0,OFF,15.42,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 22:00:00,22,1.85,1,0,24.720594060994504,5.62,15.0,OFF,19.1,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-02 23:00:00,23,1.35,1,0,28.192728479525016,4.95,15.0,OFF,23.24,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (4.58 kWh)
2026-01-03 00:00:00,0,-1.1,1,0,5.248104147462106,5.69,15.0,OFF,-0.44,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 01:00:00,1,-1.05,1,0,4.788545161287477,5.69,15.0,OFF,-0.9,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 02:00:00,2,-1.85,1,0,5.322149999997008,5.78,15.0,OFF,-0.46,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 03:00:00,3,-1.65,1,0,5.590716666664996,5.76,15.0,OFF,-0.17,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 04:00:00,4,-1.3,1,0,5.459499999997613,5.73,15.0,OFF,-0.27,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 05:00:00,5,-1.5,1,0,5.6921499999966185,5.74,15.0,OFF,-0.05,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 06:00:00,6,-1.7,1,0,20.539964285719087,5.77,15.0,OFF,14.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 07:00:00,7,-2.05,1,0,57.62211723356041,69.42,16.2,PRE_HEATING,-11.8,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 16.2°C"
2026-01-03 08:00:00,8,-2.0,1,0,101.36544833223614,120.97,17.4,PRE_HEATING,-19.6,"[HIVER] PRE_HEATING : Pré-chauffage d'anticipation, consigne à 17.4°C"
2026-01-03 09:00:00,9,-2.0,1,187,93.079640336134,148.64,19.5,ON,-55.56,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 10:00:00,10,-1.75,1,453,50.55101642524083,52.01,19.5,ON,-1.46,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 11:00:00,11,-1.35,1,447,42.207352530360914,41.28,19.5,ON,0.93,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 12:00:00,12,-0.2,1,447,24.88763505843391,19.93,19.5,ON,4.96,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 13:00:00,13,0.8,1,409,23.443563943072878,16.2,19.5,ON,7.24,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 14:00:00,14,2.2,1,361,21.84865485216583,13.18,19.5,ON,8.67,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 15:00:00,15,2.65,1,465,23.13956762155845,15.06,19.5,ON,8.08,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 16:00:00,16,2.5,1,374,23.993458998894216,18.88,19.5,ON,5.11,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 17:00:00,17,0.2,1,406,22.03824045516197,21.69,19.5,ON,0.35,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 18:00:00,18,-0.85,1,349,22.573698546189647,25.42,19.5,ON,-2.85,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 19:00:00,19,-0.6,1,253,23.212423737374287,26.26,19.5,ON,-3.05,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 20:00:00,20,-0.55,1,329,23.071558585859545,26.06,19.5,ON,-2.99,"[HIVER] EC ON : Chauffage optimisé, consigne à 19.5°C"
2026-01-03 21:00:00,21,-0.4,1,0,37.69294166666596,9.7,15.0,OFF,27.99,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 22:00:00,22,-2.05,1,0,39.5955615079359,6.59,15.0,OFF,33.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-03 23:00:00,23,-2.3,1,0,41.29885815516692,5.99,15.0,OFF,35.31,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (5.20 kWh)
2026-01-04 00:00:00,0,-2.75,1,0,12.428143157337429,13.11,15.0,OFF,-0.68,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 01:00:00,1,-2.95,1,0,12.30033289357806,13.13,15.0,OFF,-0.83,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 02:00:00,2,-3.95,1,0,12.728085830429103,13.25,15.0,OFF,-0.52,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 03:00:00,3,-4.2,1,0,13.689940955283028,13.28,15.0,OFF,0.41,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 04:00:00,4,-4.4,1,0,13.77809333623632,13.3,15.0,OFF,0.48,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 05:00:00,5,-4.6,1,0,13.814893336236516,13.33,15.0,OFF,0.48,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 06:00:00,6,-4.75,1,0,17.46912207792512,13.35,15.0,OFF,4.12,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 07:00:00,7,-4.65,1,0,39.36647647209374,13.33,15.0,OFF,26.04,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 08:00:00,8,-5.3,1,0,80.3655306172317,13.41,15.0,OFF,66.96,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 09:00:00,9,-5.4,1,0,115.71302447971703,13.42,15.0,OFF,102.29,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 10:00:00,10,-3.55,1,0,104.73836455216056,13.24,15.0,OFF,91.5,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 11:00:00,11,-1.7,1,0,91.86730285795085,13.03,15.0,OFF,78.84,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 12:00:00,12,0.15,1,0,67.26940976575703,12.81,15.0,OFF,54.46,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 13:00:00,13,0.9,1,0,26.1690955351409,12.7,15.0,OFF,13.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 14:00:00,14,1.4,1,0,25.215345535140557,12.63,15.0,OFF,12.59,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 15:00:00,15,1.65,1,0,25.33627402275458,12.59,15.0,OFF,12.75,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 16:00:00,16,1.55,1,0,28.424724022753963,12.59,15.0,OFF,15.83,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 17:00:00,17,0.6,1,0,28.534695451325156,12.7,15.0,OFF,15.83,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 18:00:00,18,-0.9,1,0,43.40831028894689,12.88,15.0,OFF,30.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 19:00:00,19,-0.75,1,0,42.42975117280642,12.87,15.0,OFF,29.56,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 20:00:00,20,-1.5,1,0,43.41272043687568,12.96,15.0,OFF,30.45,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 21:00:00,21,-2.65,1,0,43.588953902194845,13.09,15.0,OFF,30.5,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 22:00:00,22,-4.0,1,0,44.61734505037356,13.26,15.0,OFF,31.36,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-04 23:00:00,23,-4.55,1,0,43.73589921304729,13.32,15.0,OFF,30.42,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (12.42 kWh)
2026-01-05 00:00:00,0,-5.3,0,0,11.095888632870611,10.85,15.0,OFF,0.25,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 01:00:00,1,-2.9,0,0,8.617678033794588,10.62,15.0,OFF,-2.0,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 02:00:00,2,-3.15,0,0,9.991239861753524,10.6,15.0,OFF,-0.61,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 03:00:00,3,-2.8,0,0,10.47576428571332,10.56,15.0,OFF,-0.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 04:00:00,4,-4.9,0,0,10.190768433180526,10.8,15.0,OFF,-0.61,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 05:00:00,5,-5.05,0,0,12.1268612903233,10.82,15.0,OFF,1.31,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 06:00:00,6,-5.6,0,0,13.96991984126829,10.89,15.0,OFF,3.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 07:00:00,7,-5.35,0,0,33.22350465018695,10.87,15.0,OFF,22.35,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 08:00:00,8,-5.4,0,0,35.797008544087646,10.86,15.0,OFF,24.94,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 09:00:00,9,-5.35,0,0,126.8795649619693,10.86,15.0,OFF,116.02,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 10:00:00,10,-3.6,0,0,129.6744697238763,10.69,15.0,OFF,118.98,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 11:00:00,11,-1.25,0,0,115.10987741935652,10.43,15.0,OFF,104.68,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 12:00:00,12,0.75,0,0,99.37963458729656,10.18,15.0,OFF,89.2,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 13:00:00,13,0.0,0,0,80.95356289486027,10.21,15.0,OFF,70.74,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 14:00:00,14,0.85,0,0,61.96194845173218,10.13,15.0,OFF,51.83,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 15:00:00,15,1.75,0,0,70.00852086438312,10.03,15.0,OFF,59.98,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 16:00:00,16,1.5,0,0,68.86843105173669,10.03,15.0,OFF,58.84,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 17:00:00,17,-0.9,0,0,76.64738383217187,10.32,15.0,OFF,66.33,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 18:00:00,18,-2.1,0,0,94.93489255050416,10.47,15.0,OFF,84.46,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 19:00:00,19,-1.9,0,0,97.32841578282876,10.45,15.0,OFF,86.88,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 20:00:00,20,-2.25,0,0,110.81343131313076,10.48,15.0,OFF,100.33,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 21:00:00,21,-2.6,0,0,110.1311940476196,10.53,15.0,OFF,99.6,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 22:00:00,22,-1.5,0,0,116.30404444444196,10.42,15.0,OFF,105.88,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-05 23:00:00,23,-1.1,0,0,104.72548888888944,10.36,15.0,OFF,94.37,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (9.85 kWh)
2026-01-06 00:00:00,0,-1.05,0,0,21.8468284178203,19.14,15.0,OFF,2.71,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 01:00:00,1,-1.1,0,0,15.643374500768534,19.14,15.0,OFF,-3.5,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 02:00:00,2,-1.05,0,0,18.983701152075117,19.14,15.0,OFF,-0.16,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 03:00:00,3,-0.9,0,0,19.221409523810536,19.12,15.0,OFF,0.1,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 04:00:00,4,-0.55,0,0,20.510142857142878,19.09,15.0,OFF,1.42,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 05:00:00,5,-0.7,0,0,21.37373095238096,19.09,15.0,OFF,2.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 06:00:00,6,-1.55,0,0,22.971530952380764,19.2,15.0,OFF,3.77,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 07:00:00,7,-2.8,0,0,17.939360606060617,19.35,15.0,OFF,-1.41,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 08:00:00,8,-3.75,0,0,31.08689880382844,19.46,15.0,OFF,11.63,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 09:00:00,9,-4.35,0,0,122.44837685317714,19.53,15.0,OFF,102.92,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 10:00:00,10,-3.6,0,0,122.4359886178857,19.46,15.0,OFF,102.98,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 11:00:00,11,-2.1,0,0,111.21051334907004,19.3,15.0,OFF,91.91,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 12:00:00,12,-0.6,0,0,95.9221961496819,19.12,15.0,OFF,76.8,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 13:00:00,13,0.5,0,0,57.506799432366535,18.98,15.0,OFF,38.53,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 14:00:00,14,1.2,0,0,56.19426503560267,18.89,15.0,OFF,37.3,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 15:00:00,15,1.4,0,0,56.2075406346836,18.85,15.0,OFF,37.36,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 16:00:00,16,1.15,0,0,44.21583910297253,18.87,15.0,OFF,25.35,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 17:00:00,17,-1.2,0,0,71.21640239425848,19.15,15.0,OFF,52.07,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 18:00:00,18,-3.1,0,0,60.75478672438999,19.38,15.0,OFF,41.37,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 19:00:00,19,-2.1,0,0,65.20843773448884,19.28,15.0,OFF,45.93,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 20:00:00,20,-3.05,0,0,66.87261091270007,19.38,15.0,OFF,47.49,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 21:00:00,21,-2.7,0,0,69.41672321428848,19.34,15.0,OFF,50.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 22:00:00,22,-2.8,0,0,67.62703035714428,19.35,15.0,OFF,48.28,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-06 23:00:00,23,-2.75,0,0,64.8815089285738,19.34,15.0,OFF,45.54,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (18.65 kWh)
2026-01-07 00:00:00,0,-3.0,0,0,22.791906298002736,20.28,15.0,OFF,2.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 01:00:00,1,-3.55,0,0,17.22565913978419,20.34,15.0,OFF,-3.11,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 02:00:00,2,-3.45,0,0,19.817076651305072,20.33,15.0,OFF,-0.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 03:00:00,3,-2.95,0,0,21.093915975422213,20.28,15.0,OFF,0.81,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 04:00:00,4,-2.75,0,0,22.161607680490487,20.26,15.0,OFF,1.9,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 05:00:00,5,-2.5,0,0,23.366005299538656,20.23,15.0,OFF,3.14,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 06:00:00,6,-2.7,0,0,24.699083256528308,20.24,15.0,OFF,4.46,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 07:00:00,7,-2.35,0,0,20.126580735930716,20.21,15.0,OFF,-0.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 08:00:00,8,-2.05,0,0,36.67578696643909,20.17,15.0,OFF,16.51,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 09:00:00,9,-1.3,0,0,117.5598999999971,20.09,15.0,OFF,97.47,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 10:00:00,10,-0.25,0,0,112.83468448540548,19.98,15.0,OFF,92.85,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 11:00:00,11,0.55,0,0,107.05829892473044,19.88,15.0,OFF,87.18,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 12:00:00,12,1.5,0,0,95.00689381064208,19.77,15.0,OFF,75.24,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 13:00:00,13,1.85,0,0,30.76238832588278,19.71,15.0,OFF,11.05,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 14:00:00,14,2.45,0,0,32.65352012484523,19.64,15.0,OFF,13.01,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 15:00:00,15,4.1,0,0,27.9717068104968,19.58,15.0,OFF,8.39,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 16:00:00,16,4.55,0,0,28.644039061577143,19.56,15.0,OFF,9.08,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
2026-01-07 17:00:00,17,3.3,0,0,30.58500892147645,19.56,15.0,OFF,11.03,[HIVER] EC OFF : Maintien hors-gel / Talon calculé (19.56 kWh)
