mois_nom,date,jf,nom_jour,jour,mois,annee,is_weekend,is_open,h_ouv,h_ferm,frequentation,type_frequentation
Janvier,01/27/2025,0,Monday,27,1,2025,0,0,,,0,BF
Janvier,01/28/2025,0,Tuesday,28,1,2025,0,0,,,0,BF
Janvier,01/29/2025,0,Wednesday,29,1,2025,0,0,,,0,BF
Janvier,01/30/2025,0,Thursday,30,1,2025,0,0,,,100,BF
Janvier,01/31/2025,0,Friday,31,1,2025,0,0,,,150,BF
Fevrier,02/01/2025,0,Saturday,1,2,2025,1,0,,,0,BF
Fevrier,02/02/2025,0,Sunday,2,2,2025,1,0,,,0,BF
Fevrier,02/03/2025,0,Monday,3,2,2025,0,0,,,0,BF
Fevrier,02/04/2025,0,Tuesday,4,2,2025,0,0,,,190,BF
Fevrier,02/05/2025,0,Wednesday,5,2,2025,0,0,,,190,BF
Fevrier,02/06/2025,0,Thursday,6,2,2025,0,0,,,90,BF
Fevrier,02/07/2025,0,Friday,7,2,2025,0,0,,,0,BF
Fevrier,02/08/2025,0,Saturday,8,2,2025,1,1,10:00:00,21:30:00,4670,MF
Fevrier,02/09/2025,0,Sunday,9,2,2025,1,1,10:00:00,21:30:00,4970,MF
Fevrier,02/10/2025,0,Monday,10,2,2025,0,1,10:00:00,21:30:00,4090,MF
Fevrier,02/11/2025,0,Tuesday,11,2,2025,0,1,10:00:00,21:30:00,5380,MF
Fevrier,02/12/2025,0,Wednesday,12,2,2025,0,1,10:00:00,21:30:00,4220,MF
Fevrier,02/13/2025,0,Thursday,13,2,2025,0,1,10:00:00,21:30:00,4660,MF
Fevrier,02/14/2025,0,Friday,14,2,2025,0,1,10:00:00,21:30:00,4060,MF
Fevrier,02/15/2025,0,Saturday,15,2,2025,1,1,10:00:00,21:30:00,8190,HF
Fevrier,02/16/2025,0,Sunday,16,2,2025,1,1,10:00:00,21:30:00,6950,HF
Fevrier,02/17/2025,0,Monday,17,2,2025,0,1,10:00:00,21:30:00,6930,HF
Fevrier,02/18/2025,0,Tuesday,18,2,2025,0,1,10:00:00,21:30:00,8250,HF
Fevrier,02/19/2025,0,Wednesday,19,2,2025,0,1,10:00:00,21:30:00,8190,HF
Fevrier,02/20/2025,0,Thursday,20,2,2025,0,1,10:00:00,21:30:00,7860,HF
Fevrier,02/21/2025,0,Friday,21,2,2025,0,1,10:00:00,21:30:00,6870,HF
Fevrier,02/22/2025,0,Saturday,22,2,2025,1,1,10:00:00,21:30:00,8140,HF
Fevrier,02/23/2025,0,Sunday,23,2,2025,1,1,10:00:00,21:30:00,6590,HF
Fevrier,02/24/2025,0,Monday,24,2,2025,0,1,10:00:00,21:30:00,6740,HF
Fevrier,02/25/2025,0,Tuesday,25,2,2025,0,1,10:00:00,21:30:00,7520,HF
Fevrier,02/26/2025,0,Wednesday,26,2,2025,0,1,10:00:00,21:30:00,7610,HF
Fevrier,02/27/2025,0,Thursday,27,2,2025,0,1,10:00:00,21:30:00,7020,HF
Fevrier,02/28/2025,0,Friday,28,2,2025,0,1,10:00:00,21:30:00,5500,MF
Mars,03/01/2025,0,Saturday,1,3,2025,1,1,10:00:00,21:30:00,7500,HF
Mars,03/02/2025,0,Sunday,2,3,2025,1,1,10:00:00,21:30:00,6590,HF
Mars,03/03/2025,0,Monday,3,3,2025,0,1,10:00:00,21:30:00,4700,MF
Mars,03/04/2025,0,Tuesday,4,3,2025,0,1,10:00:00,21:30:00,5370,MF
Mars,03/05/2025,0,Wednesday,5,3,2025,0,1,10:00:00,21:30:00,4990,MF
Mars,03/06/2025,0,Thursday,6,3,2025,0,1,10:00:00,21:30:00,5000,MF
Mars,03/07/2025,0,Friday,7,3,2025,0,1,10:00:00,21:30:00,4580,MF
Mars,03/08/2025,0,Saturday,8,3,2025,1,1,10:00:00,21:30:00,7720,HF
Mars,03/09/2025,0,Sunday,9,3,2025,1,1,10:00:00,20:30:00,6150,HF
Mars,03/10/2025,0,Monday,10,3,2025,0,1,10:00:00,21:00:00,2100,BF
Mars,03/11/2025,0,Tuesday,11,3,2025,0,1,10:00:00,21:00:00,2340,BF
Mars,03/12/2025,0,Wednesday,12,3,2025,0,1,10:00:00,21:00:00,1770,BF
Mars,03/13/2025,0,Thursday,13,3,2025,0,1,10:00:00,21:00:00,2610,MF
Mars,03/14/2025,0,Friday,14,3,2025,0,1,10:00:00,21:00:00,2660,MF
Mars,03/15/2025,0,Saturday,15,3,2025,1,1,09:30:00,22:00:00,10230,HF
Mars,03/16/2025,0,Sunday,16,3,2025,1,1,09:30:00,20:30:00,6870,HF
Mars,03/17/2025,0,Monday,17,3,2025,0,1,10:00:00,21:00:00,2015,BF
Mars,03/18/2025,0,Tuesday,18,3,2025,0,1,10:00:00,21:00:00,2780,MF
Mars,03/19/2025,0,Wednesday,19,3,2025,0,1,10:00:00,21:00:00,2310,BF
Mars,03/20/2025,0,Thursday,20,3,2025,0,1,10:00:00,21:00:00,2830,MF
Mars,03/21/2025,0,Friday,21,3,2025,0,1,10:00:00,21:00:00,2870,MF
Mars,03/22/2025,0,Saturday,22,3,2025,1,1,09:30:00,22:00:00,10000,HF
Mars,03/23/2025,0,Sunday,23,3,2025,1,1,09:30:00,20:30:00,6440,HF
Mars,03/24/2025,0,Monday,24,3,2025,0,1,10:00:00,21:00:00,2530,MF
Mars,03/25/2025,0,Tuesday,25,3,2025,0,1,10:00:00,21:00:00,3100,MF
Mars,03/26/2025,0,Wednesday,26,3,2025,0,1,10:00:00,21:00:00,3420,MF
Mars,03/27/2025,0,Thursday,27,3,2025,0,1,10:00:00,21:00:00,2980,MF
Mars,03/28/2025,0,Friday,28,3,2025,0,1,10:00:00,21:00:00,3170,MF
Mars,03/29/2025,0,Saturday,29,3,2025,1,1,09:30:00,22:00:00,11150,HF
Mars,03/30/2025,0,Sunday,30,3,2025,1,1,09:30:00,21:30:00,8050,HF
Mars,03/31/2025,0,Monday,31,3,2025,0,1,10:00:00,22:00:00,3120,MF
Avril,04/01/2025,0,Tuesday,1,4,2025,0,1,10:00:00,22:00:00,3320,MF
Avril,04/02/2025,0,Wednesday,2,4,2025,0,1,10:00:00,22:00:00,5140,MF
Avril,04/03/2025,0,Thursday,3,4,2025,0,1,10:00:00,22:00:00,5910,MF
Avril,04/04/2025,0,Friday,4,4,2025,0,1,10:00:00,22:00:00,6260,HF
Avril,04/05/2025,0,Saturday,5,4,2025,1,1,09:15:00,22:30:00,7170,HF
Avril,04/06/2025,0,Sunday,6,4,2025,1,1,09:15:00,22:30:00,5580,MF
Avril,04/07/2025,0,Monday,7,4,2025,0,1,09:15:00,22:30:00,6210,HF
Avril,04/08/2025,0,Tuesday,8,4,2025,0,1,09:15:00,22:30:00,7080,HF
Avril,04/09/2025,0,Wednesday,9,4,2025,0,1,09:15:00,22:30:00,7170,HF
Avril,04/10/2025,0,Thursday,10,4,2025,0,1,09:15:00,22:30:00,6790,HF
Avril,04/11/2025,0,Friday,11,4,2025,0,1,09:15:00,22:30:00,5700,MF
Avril,04/12/2025,0,Saturday,12,4,2025,1,1,09:15:00,22:30:00,7930,HF
Avril,04/13/2025,0,Sunday,13,4,2025,1,1,09:15:00,22:30:00,8320,HF
Avril,04/14/2025,0,Monday,14,4,2025,0,1,09:15:00,22:30:00,10080,HF
Avril,04/15/2025,0,Tuesday,15,4,2025,0,1,09:15:00,22:30:00,11390,HF
Avril,04/16/2025,0,Wednesday,16,4,2025,0,1,09:15:00,22:30:00,11360,HF
Avril,04/17/2025,0,Thursday,17,4,2025,0,1,09:15:00,22:30:00,10990,HF
Avril,04/18/2025,0,Friday,18,4,2025,0,1,09:15:00,22:30:00,9320,HF
Avril,04/19/2025,1,Saturday,19,4,2025,1,1,09:15:00,22:30:00,10430,HF
Avril,04/20/2025,1,Sunday,20,4,2025,1,1,09:15:00,22:30:00,11640,HF
Avril,04/21/2025,1,Monday,21,4,2025,0,1,09:15:00,22:30:00,8920,HF
Avril,04/22/2025,0,Tuesday,22,4,2025,0,1,09:15:00,22:30:00,10420,HF
Avril,04/23/2025,0,Wednesday,23,4,2025,0,1,09:15:00,22:30:00,11410,HF
Avril,04/24/2025,0,Thursday,24,4,2025,0,1,09:15:00,22:30:00,10910,HF
Avril,04/25/2025,0,Friday,25,4,2025,0,1,09:15:00,22:30:00,8590,HF
Avril,04/26/2025,0,Saturday,26,4,2025,1,1,09:15:00,22:30:00,8980,HF
Avril,04/27/2025,0,Sunday,27,4,2025,1,1,09:15:00,22:30:00,7360,HF
Avril,04/28/2025,0,Monday,28,4,2025,0,1,09:15:00,22:30:00,8060,HF
Avril,04/29/2025,0,Tuesday,29,4,2025,0,1,09:15:00,22:30:00,8830,HF
Avril,04/30/2025,0,Wednesday,30,4,2025,0,1,09:15:00,22:30:00,6980,HF
Mai,05/01/2025,1,Thursday,1,5,2025,0,1,09:15:00,22:30:00,7630,HF
Mai,05/02/2025,0,Friday,2,5,2025,0,1,09:15:00,22:30:00,10810,HF
Mai,05/03/2025,0,Saturday,3,5,2025,1,1,09:15:00,22:30:00,9240,HF
Mai,05/04/2025,0,Sunday,4,5,2025,1,1,09:15:00,22:30:00,4770,MF
Mai,05/05/2025,0,Monday,5,5,2025,0,1,10:00:00,22:30:00,3700,MF
Mai,05/06/2025,0,Tuesday,6,5,2025,0,1,10:00:00,22:30:00,4480,MF
Mai,05/07/2025,0,Wednesday,7,5,2025,0,1,10:00:00,22:30:00,3620,MF
Mai,05/08/2025,1,Thursday,8,5,2025,0,1,09:15:00,22:30:00,6930,HF
Mai,05/09/2025,0,Friday,9,5,2025,0,1,09:15:00,22:30:00,10200,HF
Mai,05/10/2025,0,Saturday,10,5,2025,1,1,09:15:00,22:30:00,9530,HF
Mai,05/11/2025,0,Sunday,11,5,2025,1,1,09:15:00,22:30:00,3740,MF
Mai,05/12/2025,0,Monday,12,5,2025,0,1,10:00:00,23:15:00,3030,MF
Mai,05/13/2025,0,Tuesday,13,5,2025,0,1,10:00:00,23:15:00,4030,MF
Mai,05/14/2025,0,Wednesday,14,5,2025,0,1,10:00:00,23:15:00,3540,MF
Mai,05/15/2025,0,Thursday,15,5,2025,0,1,10:00:00,23:00:00,3000,MF
Mai,05/16/2025,0,Friday,16,5,2025,0,1,10:00:00,23:00:00,3320,MF
Mai,05/17/2025,0,Saturday,17,5,2025,1,1,10:00:00,23:00:00,7660,HF
Mai,05/18/2025,0,Sunday,18,5,2025,1,1,10:00:00,23:00:00,5500,MF
Mai,05/19/2025,0,Monday,19,5,2025,0,1,10:00:00,23:00:00,2710,MF
Mai,05/20/2025,0,Tuesday,20,5,2025,0,1,10:00:00,23:00:00,3800,MF
Mai,05/21/2025,0,Wednesday,21,5,2025,0,1,10:00:00,23:00:00,3800,MF
Mai,05/22/2025,0,Thursday,22,5,2025,0,1,10:00:00,23:00:00,3410,MF
Mai,05/23/2025,0,Friday,23,5,2025,0,1,10:00:00,23:00:00,3570,MF
Mai,05/24/2025,0,Saturday,24,5,2025,1,1,10:00:00,23:00:00,7320,HF
Mai,05/25/2025,0,Sunday,25,5,2025,1,1,10:00:00,23:00:00,5550,MF
Mai,05/26/2025,0,Monday,26,5,2025,0,1,10:00:00,23:00:00,3460,MF
Mai,05/27/2025,0,Tuesday,27,5,2025,0,1,10:00:00,23:00:00,4430,MF
Mai,05/28/2025,0,Wednesday,28,5,2025,0,1,10:00:00,23:00:00,4060,MF
Mai,05/29/2025,1,Thursday,29,5,2025,0,1,09:00:00,23:45:00,10320,HF
Mai,05/30/2025,1,Friday,30,5,2025,0,1,09:00:00,23:45:00,17860,THF
Mai,05/31/2025,1,Saturday,31,5,2025,1,1,09:00:00,23:45:00,11670,HF
Juin,06/01/2025,1,Sunday,1,6,2025,1,1,09:00:00,23:00:00,3690,MF
Juin,06/02/2025,0,Monday,2,6,2025,0,1,10:00:00,23:00:00,2730,MF
Juin,06/03/2025,0,Tuesday,3,6,2025,0,1,10:00:00,23:00:00,3420,MF
Juin,06/04/2025,0,Wednesday,4,6,2025,0,1,10:00:00,23:00:00,3330,MF
Juin,06/05/2025,0,Thursday,5,6,2025,0,1,10:00:00,23:00:00,4540,MF
Juin,06/06/2025,0,Friday,6,6,2025,0,1,10:00:00,23:00:00,4500,MF
Juin,06/07/2025,1,Saturday,7,6,2025,1,1,08:45:00,23:45:00,9050,HF
Juin,06/08/2025,1,Sunday,8,6,2025,1,1,08:45:00,23:00:00,12040,THF
Juin,06/09/2025,1,Monday,9,6,2025,0,1,08:45:00,23:15:00,4730,MF
Juin,06/10/2025,0,Tuesday,10,6,2025,0,1,10:00:00,23:15:00,3680,MF
Juin,06/11/2025,0,Wednesday,11,6,2025,0,1,10:00:00,23:15:00,3800,MF
Juin,06/12/2025,0,Thursday,12,6,2025,0,1,10:00:00,23:15:00,3910,MF
Juin,06/13/2025,0,Friday,13,6,2025,0,1,10:00:00,23:15:00,4350,MF
Juin,06/14/2025,0,Saturday,14,6,2025,1,1,09:30:00,23:15:00,9720,HF
Juin,06/15/2025,0,Sunday,15,6,2025,1,1,09:30:00,23:15:00,5850,MF
Juin,06/16/2025,0,Monday,16,6,2025,0,1,10:00:00,23:15:00,3220,MF
Juin,06/17/2025,0,Tuesday,17,6,2025,0,1,10:00:00,23:15:00,4940,MF
Juin,06/18/2025,0,Wednesday,18,6,2025,0,1,10:00:00,23:15:00,3940,MF
Juin,06/19/2025,0,Thursday,19,6,2025,0,1,10:00:00,23:15:00,5500,MF
Juin,06/20/2025,0,Friday,20,6,2025,0,1,09:45:00,23:15:00,4870,MF
Juin,06/21/2025,0,Saturday,21,6,2025,1,1,09:30:00,23:15:00,8540,HF
Juin,06/22/2025,0,Sunday,22,6,2025,1,1,09:30:00,23:15:00,6160,HF
Juin,06/23/2025,0,Monday,23,6,2025,0,1,10:00:00,23:15:00,6210,HF
Juin,06/24/2025,0,Tuesday,24,6,2025,0,1,10:00:00,23:15:00,7450,HF
Juin,06/25/2025,0,Wednesday,25,6,2025,0,1,10:00:00,23:15:00,4700,MF
Juin,06/26/2025,0,Thursday,26,6,2025,0,1,10:00:00,23:15:00,6010,HF
Juin,06/27/2025,0,Friday,27,6,2025,0,1,10:00:00,23:15:00,4920,MF
Juin,06/28/2025,0,Saturday,28,6,2025,1,1,09:30:00,23:15:00,8660,HF
Juin,06/29/2025,0,Sunday,29,6,2025,1,1,09:30:00,23:15:00,6390,HF
Juin,06/30/2025,0,Monday,30,6,2025,0,1,10:00:00,23:15:00,6040,HF
Juillet,07/01/2025,0,Tuesday,1,7,2025,0,1,10:00:00,23:15:00,5920,MF
Juillet,07/02/2025,0,Wednesday,2,7,2025,0,1,10:00:00,23:15:00,4500,MF
Juillet,07/03/2025,0,Thursday,3,7,2025,0,1,10:00:00,23:15:00,5860,MF
Juillet,07/04/2025,0,Friday,4,7,2025,0,1,10:00:00,23:15:00,4080,MF
Juillet,07/05/2025,0,Saturday,5,7,2025,1,1,09:30:00,23:00:00,8290,HF
Juillet,07/06/2025,0,Sunday,6,7,2025,1,1,09:30:00,23:00:00,9650,HF
Juillet,07/07/2025,0,Monday,7,7,2025,0,1,09:30:00,23:00:00,6920,HF
Juillet,07/08/2025,0,Tuesday,8,7,2025,0,1,09:30:00,23:00:00,9730,HF
Juillet,07/09/2025,0,Wednesday,9,7,2025,0,1,09:30:00,23:00:00,9660,HF
Juillet,07/10/2025,0,Thursday,10,7,2025,0,1,09:30:00,23:00:00,8968,HF
Juillet,07/11/2025,0,Friday,11,7,2025,0,1,09:30:00,23:00:00,8568,HF
Juillet,07/12/2025,0,Saturday,12,7,2025,1,1,09:30:00,23:00:00,8690,HF
Juillet,07/13/2025,0,Sunday,13,7,2025,1,1,09:30:00,23:00:00,8150,HF
Juillet,07/14/2025,1,Monday,14,7,2025,0,1,09:30:00,23:00:00,6680,HF
Juillet,07/15/2025,0,Tuesday,15,7,2025,0,1,09:30:00,23:00:00,8750,HF
Juillet,07/16/2025,0,Wednesday,16,7,2025,0,1,09:30:00,23:00:00,9210,HF
Juillet,07/17/2025,0,Thursday,17,7,2025,0,1,09:30:00,23:00:00,8830,HF
Juillet,07/18/2025,0,Friday,18,7,2025,0,1,09:30:00,23:00:00,7120,HF
Juillet,07/19/2025,0,Saturday,19,7,2025,1,1,09:30:00,23:00:00,7990,HF
Juillet,07/20/2025,0,Sunday,20,7,2025,1,1,09:30:00,23:00:00,7160,HF
Juillet,07/21/2025,0,Monday,21,7,2025,0,1,09:30:00,23:00:00,7960,HF
Juillet,07/22/2025,0,Tuesday,22,7,2025,0,1,09:30:00,23:00:00,9850,HF
Juillet,07/23/2025,0,Wednesday,23,7,2025,0,1,09:30:00,23:00:00,9940,HF
Juillet,07/24/2025,0,Thursday,24,7,2025,0,1,09:30:00,23:00:00,9100,HF
Juillet,07/25/2025,0,Friday,25,7,2025,0,1,09:30:00,23:00:00,6870,HF
Juillet,07/26/2025,0,Saturday,26,7,2025,1,1,09:30:00,23:00:00,8270,HF
Juillet,07/27/2025,0,Sunday,27,7,2025,1,1,09:30:00,23:00:00,8000,HF
Juillet,07/28/2025,0,Monday,28,7,2025,0,1,09:30:00,23:00:00,8940,HF
Juillet,07/29/2025,0,Tuesday,29,7,2025,0,1,09:30:00,23:00:00,10290,HF
Juillet,07/30/2025,0,Wednesday,30,7,2025,0,1,09:30:00,23:00:00,9000,HF
Juillet,07/31/2025,0,Thursday,31,7,2025,0,1,09:30:00,23:00:00,9520,HF
Aout,08/01/2025,0,Friday,1,8,2025,0,1,09:30:00,23:00:00,8240,HF
Aout,08/02/2025,0,Saturday,2,8,2025,1,1,09:30:00,23:00:00,8930,HF
Aout,08/03/2025,0,Sunday,3,8,2025,1,1,09:30:00,23:00:00,9270,HF
Aout,08/04/2025,0,Monday,4,8,2025,0,1,09:15:00,23:15:00,11390,HF
Aout,08/05/2025,0,Tuesday,5,8,2025,0,1,09:15:00,23:15:00,13215,THF
Aout,08/06/2025,0,Wednesday,6,8,2025,0,1,09:15:00,23:15:00,12965,THF
Aout,08/07/2025,0,Thursday,7,8,2025,0,1,09:15:00,23:15:00,12885,THF
Aout,08/08/2025,0,Friday,8,8,2025,0,1,09:15:00,23:15:00,11065,HF
Aout,08/09/2025,0,Saturday,9,8,2025,1,1,09:15:00,23:15:00,10395,HF
Aout,08/10/2025,0,Sunday,10,8,2025,1,1,09:15:00,23:15:00,11155,HF
Aout,08/11/2025,0,Monday,11,8,2025,0,1,09:15:00,23:15:00,12875,THF
Aout,08/12/2025,0,Tuesday,12,8,2025,0,1,09:15:00,23:15:00,14935,THF
Aout,08/13/2025,0,Wednesday,13,8,2025,0,1,09:15:00,23:15:00,13625,THF
Aout,08/14/2025,0,Thursday,14,8,2025,0,1,09:15:00,23:15:00,13155,THF
Aout,08/15/2025,1,Friday,15,8,2025,0,1,09:15:00,23:15:00,13205,THF
Aout,08/16/2025,0,Saturday,16,8,2025,1,1,09:15:00,23:15:00,11845,HF
Aout,08/17/2025,0,Sunday,17,8,2025,1,1,09:15:00,23:15:00,10745,HF
Aout,08/18/2025,0,Monday,18,8,2025,0,1,09:15:00,23:15:00,12610,THF
Aout,08/19/2025,0,Tuesday,19,8,2025,0,1,09:15:00,23:15:00,13520,THF
Aout,08/20/2025,0,Wednesday,20,8,2025,0,1,09:15:00,23:15:00,13210,THF
Aout,08/21/2025,0,Thursday,21,8,2025,0,1,09:15:00,23:15:00,13430,THF
Aout,08/22/2025,0,Friday,22,8,2025,0,1,09:15:00,23:15:00,10220,HF
Aout,08/23/2025,0,Saturday,23,8,2025,1,1,09:15:00,23:15:00,10040,HF
Aout,08/24/2025,0,Sunday,24,8,2025,1,1,09:15:00,23:15:00,8540,HF
Aout,08/25/2025,0,Monday,25,8,2025,0,1,09:15:00,23:15:00,10470,HF
Aout,08/26/2025,0,Tuesday,26,8,2025,0,1,09:15:00,23:15:00,11840,HF
Aout,08/27/2025,0,Wednesday,27,8,2025,0,1,09:15:00,23:15:00,10810,HF
Aout,08/28/2025,0,Thursday,28,8,2025,0,1,09:15:00,23:15:00,10110,HF
Aout,08/29/2025,0,Friday,29,8,2025,0,1,09:30:00,22:00:00,7370,HF
Aout,08/30/2025,0,Saturday,30,8,2025,1,1,09:30:00,22:00:00,7970,HF
Aout,08/31/2025,0,Sunday,31,8,2025,1,1,09:30:00,22:00:00,4330,MF
Septembre,09/01/2025,0,Monday,1,9,2025,0,1,10:00:00,21:45:00,2410,BF
Septembre,09/02/2025,0,Tuesday,2,9,2025,0,1,10:00:00,21:45:00,2696,MF
Septembre,09/03/2025,0,Wednesday,3,9,2025,0,1,10:00:00,21:45:00,2390,BF
Septembre,09/04/2025,0,Thursday,4,9,2025,0,1,10:00:00,21:45:00,2630,MF
Septembre,09/05/2025,0,Friday,5,9,2025,0,1,10:00:00,21:45:00,1400,BF
Septembre,09/06/2025,0,Saturday,6,9,2025,1,1,09:30:00,22:15:00,10000,HF
Septembre,09/07/2025,0,Sunday,7,9,2025,1,1,09:30:00,20:00:00,10000,HF
Septembre,09/08/2025,0,Monday,8,9,2025,0,1,10:00:00,21:30:00,1160,BF
Septembre,09/09/2025,0,Tuesday,9,9,2025,0,1,10:00:00,21:30:00,2140,BF
Septembre,09/10/2025,0,Wednesday,10,9,2025,0,1,10:00:00,21:30:00,1860,BF
Septembre,09/11/2025,0,Thursday,11,9,2025,0,1,10:00:00,21:30:00,2160,BF
Septembre,09/12/2025,0,Friday,12,9,2025,0,1,10:00:00,21:30:00,1260,BF
Septembre,09/13/2025,0,Saturday,13,9,2025,1,1,09:30:00,22:15:00,10000,HF
Septembre,09/14/2025,0,Sunday,14,9,2025,1,1,09:30:00,20:00:00,10000,HF
Septembre,09/15/2025,0,Monday,15,9,2025,0,0,,,0,BF
Septembre,09/16/2025,0,Tuesday,16,9,2025,0,0,,,0,BF
Septembre,09/17/2025,0,Wednesday,17,9,2025,0,0,,,30,BF
Septembre,09/18/2025,0,Thursday,18,9,2025,0,1,10:00:00,21:00:00,2820,MF
Septembre,09/19/2025,0,Friday,19,9,2025,0,1,10:00:00,21:00:00,2930,MF
Septembre,09/20/2025,0,Saturday,20,9,2025,1,1,09:30:00,22:00:00,11180,HF
Septembre,09/21/2025,0,Sunday,21,9,2025,1,1,09:30:00,21:00:00,6210,HF
Septembre,09/22/2025,0,Monday,22,9,2025,0,0,,,0,BF
Septembre,09/23/2025,0,Tuesday,23,9,2025,0,0,,,0,BF
Septembre,09/24/2025,0,Wednesday,24,9,2025,0,0,,,380,BF
Septembre,09/25/2025,0,Thursday,25,9,2025,0,1,10:00:00,21:00:00,3030,MF
Septembre,09/26/2025,0,Friday,26,9,2025,0,1,10:00:00,21:00:00,3450,MF
Septembre,09/27/2025,0,Saturday,27,9,2025,1,1,09:30:00,22:00:00,10110,HF
Septembre,09/28/2025,0,Sunday,28,9,2025,1,1,09:30:00,21:00:00,5430,MF
Septembre,09/29/2025,0,Monday,29,9,2025,0,0,,,0,BF
Septembre,09/30/2025,0,Tuesday,30,9,2025,0,0,,,0,BF
Octobre,10/01/2025,0,Wednesday,1,10,2025,0,0,,,10,BF
Octobre,10/02/2025,0,Thursday,2,10,2025,0,1,10:00:00,20:30:00,1830,BF
Octobre,10/03/2025,0,Friday,3,10,2025,0,1,10:00:00,20:30:00,2310,BF
Octobre,10/04/2025,0,Saturday,4,10,2025,1,1,09:30:00,22:00:00,9050,HF
Octobre,10/05/2025,0,Sunday,5,10,2025,1,1,09:30:00,20:30:00,6170,HF
Octobre,10/06/2025,0,Monday,6,10,2025,0,0,,,50,BF
Octobre,10/07/2025,0,Tuesday,7,10,2025,0,0,,,35,BF
Octobre,10/08/2025,0,Wednesday,8,10,2025,0,0,,,35,BF
Octobre,10/09/2025,0,Thursday,9,10,2025,0,1,10:00:00,20:30:00,2890,MF
Octobre,10/10/2025,0,Friday,10,10,2025,0,1,10:00:00,20:30:00,3180,MF
Octobre,10/11/2025,0,Saturday,11,10,2025,1,1,09:30:00,22:00:00,9590,HF
Octobre,10/12/2025,0,Sunday,12,10,2025,1,1,09:30:00,20:30:00,6130,HF
Octobre,10/13/2025,0,Monday,13,10,2025,0,0,,,340,BF
Octobre,10/14/2025,0,Tuesday,14,10,2025,0,0,,,700,BF
Octobre,10/15/2025,0,Wednesday,15,10,2025,0,0,,,900,BF
Octobre,10/16/2025,0,Thursday,16,10,2025,0,1,10:00:00,20:30:00,3310,MF
Octobre,10/17/2025,0,Friday,17,10,2025,0,1,10:00:00,20:30:00,3140,MF
Octobre,10/18/2025,0,Saturday,18,10,2025,1,1,09:15:00,22:15:00,7070,HF
Octobre,10/19/2025,0,Sunday,19,10,2025,1,1,09:15:00,22:15:00,8010,HF
Octobre,10/20/2025,0,Monday,20,10,2025,0,1,09:15:00,22:15:00,9660,HF
Octobre,10/21/2025,0,Tuesday,21,10,2025,0,1,09:15:00,22:15:00,9790,HF
Octobre,10/22/2025,0,Wednesday,22,10,2025,0,1,09:15:00,22:15:00,9710,HF
Octobre,10/23/2025,0,Thursday,23,10,2025,0,1,09:15:00,22:15:00,9180,HF
Octobre,10/24/2025,0,Friday,24,10,2025,0,1,09:15:00,21:30:00,8610,HF
Octobre,10/25/2025,0,Saturday,25,10,2025,1,1,09:15:00,22:15:00,10110,HF
Octobre,10/26/2025,0,Sunday,26,10,2025,1,1,09:15:00,22:15:00,9630,HF
Octobre,10/27/2025,0,Monday,27,10,2025,0,1,09:15:00,22:15:00,10420,HF
Octobre,10/28/2025,0,Tuesday,28,10,2025,0,1,09:15:00,22:15:00,11200,HF
Octobre,10/29/2025,0,Wednesday,29,10,2025,0,1,09:15:00,22:15:00,10900,HF
