mois_nom,date,jf,nom_jour,jour,mois,annee,is_weekend,is_open,h_ouv,h_ferm,frequentation,type_frequentation
Mai,05/30/2024,0,Thursday,30,5,2024,0,1,10:00:00,23:15:00,3690,MF
Mai,05/31/2024,0,Friday,31,5,2024,0,1,10:00:00,23:15:00,3440,MF
Juin,06/01/2024,0,Saturday,1,6,2024,1,1,09:30:00,23:15:00,8900,HF
Juin,06/02/2024,0,Sunday,2,6,2024,1,1,09:30:00,23:15:00,5100,MF
Juin,06/03/2024,0,Monday,3,6,2024,0,1,10:00:00,23:15:00,2890,MF
Juin,06/04/2024,0,Tuesday,4,6,2024,0,1,10:00:00,23:15:00,3230,MF
Juin,06/05/2024,0,Wednesday,5,6,2024,0,1,10:00:00,23:15:00,3370,MF
Juin,06/06/2024,0,Thursday,6,6,2024,0,1,10:00:00,23:15:00,3930,MF
Juin,06/07/2024,0,Friday,7,6,2024,0,1,10:00:00,23:15:00,4260,MF
Juin,06/08/2024,0,Saturday,8,6,2024,1,1,09:30:00,23:15:00,9230,HF
Juin,06/09/2024,0,Sunday,9,6,2024,1,1,09:30:00,23:15:00,6290,HF
Juin,06/10/2024,0,Monday,10,6,2024,0,1,10:00:00,23:15:00,2900,MF
Juin,06/11/2024,0,Tuesday,11,6,2024,0,1,10:00:00,23:15:00,3440,MF
Juin,06/12/2024,0,Wednesday,12,6,2024,0,1,10:00:00,23:15:00,3510,MF
Juin,06/13/2024,0,Thursday,13,6,2024,0,1,10:00:00,23:15:00,4770,MF
Juin,06/14/2024,0,Friday,14,6,2024,0,1,10:00:00,23:15:00,3480,MF
Juin,06/15/2024,0,Saturday,15,6,2024,1,1,09:30:00,23:15:00,8030,HF
Juin,06/16/2024,0,Sunday,16,6,2024,1,1,09:30:00,23:15:00,5360,MF
Juin,06/17/2024,0,Monday,17,6,2024,0,1,10:00:00,23:15:00,2770,MF
Juin,06/18/2024,0,Tuesday,18,6,2024,0,1,10:00:00,23:15:00,4610,MF
Juin,06/19/2024,0,Wednesday,19,6,2024,0,1,10:00:00,23:15:00,3690,MF
Juin,06/20/2024,0,Thursday,20,6,2024,0,1,10:00:00,23:15:00,4090,MF
Juin,06/21/2024,0,Friday,21,6,2024,0,1,10:00:00,23:15:00,4340,MF
Juin,06/22/2024,0,Saturday,22,6,2024,1,1,09:30:00,23:15:00,9430,HF
Juin,06/23/2024,0,Sunday,23,6,2024,1,1,09:30:00,23:15:00,6170,HF
Juin,06/24/2024,0,Monday,24,6,2024,0,1,10:00:00,23:15:00,3960,MF
Juin,06/25/2024,0,Tuesday,25,6,2024,0,1,10:00:00,23:15:00,6200,HF
Juin,06/26/2024,0,Wednesday,26,6,2024,0,1,10:00:00,23:15:00,4480,MF
Juin,06/27/2024,0,Thursday,27,6,2024,0,1,10:00:00,23:15:00,5100,MF
Juin,06/28/2024,0,Friday,28,6,2024,0,1,10:00:00,23:15:00,4020,MF
Juin,06/29/2024,0,Saturday,29,6,2024,1,1,09:30:00,23:15:00,8730,HF
Juin,06/30/2024,0,Sunday,30,6,2024,1,1,09:30:00,23:15:00,6960,HF
Juillet,07/01/2024,0,Monday,1,7,2024,0,1,10:00:00,23:15:00,3980,MF
Juillet,07/02/2024,0,Tuesday,2,7,2024,0,1,10:00:00,23:15:00,4350,MF
Juillet,07/03/2024,0,Wednesday,3,7,2024,0,1,10:00:00,23:15:00,5630,MF
Juillet,07/04/2024,0,Thursday,4,7,2024,0,1,10:00:00,23:15:00,5750,MF
Juillet,07/05/2024,0,Friday,5,7,2024,0,1,10:00:00,23:15:00,4330,MF
Juillet,07/06/2024,0,Saturday,6,7,2024,1,1,09:30:00,23:00:00,7570,HF
Juillet,07/07/2024,0,Sunday,7,7,2024,1,1,09:30:00,23:00:00,6490,HF
Juillet,07/08/2024,0,Monday,8,7,2024,0,1,09:30:00,23:00:00,6100,HF
Juillet,07/09/2024,0,Tuesday,9,7,2024,0,1,09:30:00,23:00:00,7460,HF
Juillet,07/10/2024,0,Wednesday,10,7,2024,0,1,09:30:00,23:00:00,7780,HF
Juillet,07/11/2024,0,Thursday,11,7,2024,0,1,09:30:00,23:00:00,8060,HF
Juillet,07/12/2024,0,Friday,12,7,2024,0,1,09:30:00,23:00:00,5900,MF
Juillet,07/13/2024,0,Saturday,13,7,2024,1,1,09:30:00,23:00:00,6040,HF
Juillet,07/14/2024,1,Sunday,14,7,2024,1,1,09:30:00,23:00:00,4790,MF
Juillet,07/15/2024,0,Monday,15,7,2024,0,1,09:30:00,23:00:00,7380,HF
Juillet,07/16/2024,0,Tuesday,16,7,2024,0,1,09:30:00,23:00:00,9080,HF
Juillet,07/17/2024,0,Wednesday,17,7,2024,0,1,09:30:00,23:00:00,9860,HF
Juillet,07/18/2024,0,Thursday,18,7,2024,0,1,09:30:00,23:00:00,9500,HF
Juillet,07/19/2024,0,Friday,19,7,2024,0,1,09:30:00,23:00:00,7400,HF
Juillet,07/20/2024,0,Saturday,20,7,2024,1,1,09:30:00,23:00:00,8390,HF
Juillet,07/21/2024,0,Sunday,21,7,2024,1,1,09:30:00,23:00:00,7520,HF
Juillet,07/22/2024,0,Monday,22,7,2024,0,1,09:30:00,23:00:00,8260,HF
Juillet,07/23/2024,0,Tuesday,23,7,2024,0,1,09:30:00,23:00:00,9760,HF
Juillet,07/24/2024,0,Wednesday,24,7,2024,0,1,09:30:00,23:00:00,9600,HF
Juillet,07/25/2024,0,Thursday,25,7,2024,0,1,09:30:00,23:00:00,9800,HF
Juillet,07/26/2024,0,Friday,26,7,2024,0,1,09:30:00,23:00:00,7580,HF
Juillet,07/27/2024,0,Saturday,27,7,2024,1,1,09:30:00,23:00:00,8130,HF
Juillet,07/28/2024,0,Sunday,28,7,2024,1,1,09:30:00,23:00:00,7330,HF
Juillet,07/29/2024,0,Monday,29,7,2024,0,1,09:30:00,23:00:00,10470,HF
Juillet,07/30/2024,0,Tuesday,30,7,2024,0,1,09:30:00,23:00:00,11310,HF
Juillet,07/31/2024,0,Wednesday,31,7,2024,0,1,09:30:00,23:00:00,10670,HF
Aout,08/01/2024,0,Thursday,1,8,2024,0,1,09:30:00,23:00:00,10450,HF
Aout,08/02/2024,0,Friday,2,8,2024,0,1,09:30:00,23:00:00,10380,HF
Aout,08/03/2024,0,Saturday,3,8,2024,1,1,09:30:00,23:00:00,10190,HF
Aout,08/04/2024,0,Sunday,4,8,2024,1,1,09:30:00,23:00:00,10150,HF
Aout,08/05/2024,0,Monday,5,8,2024,0,1,08:45:00,23:15:00,12940,THF
Aout,08/06/2024,0,Tuesday,6,8,2024,0,1,08:45:00,23:15:00,14840,THF
Aout,08/07/2024,0,Wednesday,7,8,2024,0,1,08:45:00,23:15:00,14670,THF
Aout,08/08/2024,0,Thursday,8,8,2024,0,1,08:45:00,23:15:00,14350,THF
Aout,08/09/2024,0,Friday,9,8,2024,0,1,08:45:00,23:15:00,12740,THF
Aout,08/10/2024,0,Saturday,10,8,2024,1,1,08:45:00,23:15:00,11570,HF
Aout,08/11/2024,0,Sunday,11,8,2024,1,1,08:45:00,23:15:00,13090,THF
Aout,08/12/2024,0,Monday,12,8,2024,0,1,08:45:00,23:15:00,15290,THF
Aout,08/13/2024,0,Tuesday,13,8,2024,0,1,08:45:00,23:15:00,15270,THF
Aout,08/14/2024,0,Wednesday,14,8,2024,0,1,08:45:00,23:15:00,15040,THF
Aout,08/15/2024,1,Thursday,15,8,2024,0,1,08:45:00,23:15:00,14530,THF
Aout,08/16/2024,0,Friday,16,8,2024,0,1,08:45:00,23:15:00,14160,THF
Aout,08/17/2024,0,Saturday,17,8,2024,1,1,08:45:00,23:15:00,12450,THF
Aout,08/18/2024,0,Sunday,18,8,2024,1,1,08:45:00,23:15:00,11100,HF
Aout,08/19/2024,0,Monday,19,8,2024,0,1,08:45:00,23:15:00,13640,THF
Aout,08/20/2024,0,Tuesday,20,8,2024,0,1,08:45:00,23:15:00,14870,THF
Aout,08/21/2024,0,Wednesday,21,8,2024,0,1,08:45:00,23:15:00,14080,THF
Aout,08/22/2024,0,Thursday,22,8,2024,0,1,08:45:00,23:15:00,13280,THF
Aout,08/23/2024,0,Friday,23,8,2024,0,1,08:45:00,23:15:00,10090,HF
Aout,08/24/2024,0,Saturday,24,8,2024,1,1,08:45:00,23:15:00,10030,HF
Aout,08/25/2024,0,Sunday,25,8,2024,1,1,08:45:00,23:15:00,9790,HF
Aout,08/26/2024,0,Monday,26,8,2024,0,1,09:30:00,22:45:00,11560,HF
Aout,08/27/2024,0,Tuesday,27,8,2024,0,1,09:30:00,22:45:00,13845,THF
Aout,08/28/2024,0,Wednesday,28,8,2024,0,1,09:30:00,22:45:00,12200,THF
Aout,08/29/2024,0,Thursday,29,8,2024,0,1,09:30:00,22:00:00,10200,HF
Aout,08/30/2024,0,Friday,30,8,2024,0,1,09:30:00,22:00:00,7620,HF
Aout,08/31/2024,0,Saturday,31,8,2024,1,1,09:30:00,22:00:00,7440,HF
Septembre,09/01/2024,0,Sunday,1,9,2024,1,1,09:30:00,22:00:00,4890,MF
Septembre,09/02/2024,0,Monday,2,9,2024,0,1,10:00:00,21:45:00,2120,BF
Septembre,09/03/2024,0,Tuesday,3,9,2024,0,1,10:00:00,21:45:00,2280,BF
Septembre,09/04/2024,0,Wednesday,4,9,2024,0,1,10:00:00,21:45:00,2320,BF
Septembre,09/05/2024,0,Thursday,5,9,2024,0,1,10:00:00,21:45:00,1960,BF
Septembre,09/06/2024,0,Friday,6,9,2024,0,1,10:00:00,21:45:00,2590,MF
Septembre,09/07/2024,0,Saturday,7,9,2024,1,1,10:00:00,22:00:00,8430,HF
Septembre,09/08/2024,0,Sunday,8,9,2024,1,1,10:00:00,21:30:00,5630,MF
Septembre,09/09/2024,0,Monday,9,9,2024,0,1,10:00:00,21:30:00,1930,BF
Septembre,09/10/2024,0,Tuesday,10,9,2024,0,1,10:00:00,21:30:00,2250,BF
Septembre,09/11/2024,0,Wednesday,11,9,2024,0,1,10:00:00,21:30:00,2150,BF
Septembre,09/12/2024,0,Thursday,12,9,2024,0,1,10:00:00,21:30:00,2400,BF
Septembre,09/13/2024,0,Friday,13,9,2024,0,1,10:00:00,21:30:00,2560,MF
Septembre,09/14/2024,0,Saturday,14,9,2024,1,1,10:00:00,22:00:00,8770,HF
Septembre,09/15/2024,0,Sunday,15,9,2024,1,1,10:00:00,21:30:00,5420,MF
Septembre,09/16/2024,0,Monday,16,9,2024,0,0,,,0,BF
Septembre,09/17/2024,0,Tuesday,17,9,2024,0,0,,,450,BF
Septembre,09/18/2024,0,Wednesday,18,9,2024,0,0,,,30,BF
Septembre,09/19/2024,0,Thursday,19,9,2024,0,1,10:00:00,21:00:00,2910,MF
Septembre,09/20/2024,0,Friday,20,9,2024,0,1,10:00:00,21:00:00,3160,MF
Septembre,09/21/2024,0,Saturday,21,9,2024,1,1,10:00:00,22:00:00,9380,HF
Septembre,09/22/2024,0,Sunday,22,9,2024,1,1,10:00:00,21:00:00,5430,MF
Septembre,09/23/2024,0,Monday,23,9,2024,0,0,,,0,BF
Septembre,09/24/2024,0,Tuesday,24,9,2024,0,0,,,200,BF
Septembre,09/25/2024,0,Wednesday,25,9,2024,0,0,,,20,BF
Septembre,09/26/2024,0,Thursday,26,9,2024,0,1,10:00:00,21:00:00,4280,MF
Septembre,09/27/2024,0,Friday,27,9,2024,0,1,10:00:00,21:00:00,2940,MF
Septembre,09/28/2024,0,Saturday,28,9,2024,1,1,10:00:00,22:00:00,8640,HF
Septembre,09/29/2024,0,Sunday,29,9,2024,1,1,10:00:00,21:00:00,5410,MF
Septembre,09/30/2024,0,Monday,30,9,2024,0,0,,,50,BF
Octobre,10/01/2024,0,Tuesday,1,10,2024,0,0,,,1140,BF
Octobre,10/02/2024,0,Wednesday,2,10,2024,0,0,,,450,BF
Octobre,10/03/2024,0,Thursday,3,10,2024,0,1,10:00:00,20:30:00,2320,BF
Octobre,10/04/2024,0,Friday,4,10,2024,0,1,10:00:00,20:30:00,2860,MF
Octobre,10/05/2024,0,Saturday,5,10,2024,1,1,10:00:00,22:00:00,8550,HF
Octobre,10/06/2024,0,Sunday,6,10,2024,1,1,10:00:00,20:30:00,5190,MF
Octobre,10/07/2024,0,Monday,7,10,2024,0,0,,,0,BF
Octobre,10/08/2024,0,Tuesday,8,10,2024,0,0,,,0,BF
Octobre,10/09/2024,0,Wednesday,9,10,2024,0,0,,,45,BF
Octobre,10/10/2024,0,Thursday,10,10,2024,0,1,10:00:00,20:30:00,2640,MF
Octobre,10/11/2024,0,Friday,11,10,2024,0,1,10:00:00,20:30:00,2885,MF
Octobre,10/12/2024,0,Saturday,12,10,2024,1,1,10:00:00,22:00:00,8720,HF
Octobre,10/13/2024,0,Sunday,13,10,2024,1,1,10:00:00,20:30:00,4700,MF
Octobre,10/14/2024,0,Monday,14,10,2024,0,0,,,0,BF
Octobre,10/15/2024,0,Tuesday,15,10,2024,0,0,,,0,BF
Octobre,10/16/2024,0,Wednesday,16,10,2024,0,0,,,170,BF
Octobre,10/17/2024,0,Thursday,17,10,2024,0,1,10:00:00,20:30:00,3450,MF
Octobre,10/18/2024,0,Friday,18,10,2024,0,1,10:00:00,20:30:00,3280,MF
Octobre,10/19/2024,0,Saturday,19,10,2024,1,1,09:00:00,22:15:00,7900,HF
Octobre,10/20/2024,0,Sunday,20,10,2024,1,1,09:00:00,22:15:00,8190,HF
Octobre,10/21/2024,0,Monday,21,10,2024,0,1,09:00:00,22:15:00,9030,HF
Octobre,10/22/2024,0,Tuesday,22,10,2024,0,1,09:00:00,22:15:00,10770,HF
Octobre,10/23/2024,0,Wednesday,23,10,2024,0,1,09:00:00,22:15:00,10210,HF
Octobre,10/24/2024,0,Thursday,24,10,2024,0,1,09:00:00,22:15:00,9220,HF
Octobre,10/25/2024,0,Friday,25,10,2024,0,1,09:00:00,22:15:00,8800,HF
Octobre,10/26/2024,0,Saturday,26,10,2024,1,1,09:00:00,22:15:00,9680,HF
Octobre,10/27/2024,0,Sunday,27,10,2024,1,1,09:00:00,22:15:00,9780,HF
Octobre,10/28/2024,0,Monday,28,10,2024,0,1,09:00:00,22:15:00,12950,THF
